stable_id,title_zh,abstract_zh
eff392d1e02ed9ed,形式逻辑推理的证据表明，思维语言不是自然语言,人类被赋予了强大的归纳和演绎逻辑思维能力：我们很容易根据几个例子进行概括，并从已知的前提中得出结论。人类可以说拥有动物王国中最复杂的交流系统：自然语言使我们能够表达复杂且结构化的含义。因此，一些人主张复杂思想和语言之间存在紧密的关系，并假设推理（包括逻辑推理）依赖于语言表征。我们使用两种互补的方法系统地研究了逻辑推理和语言之间的关系。首先，我们使用无创脑成像（fMRI）来检查健康成年人参与逻辑推理任务时的神经活动。其次，我们对语言脑区域广泛损伤并因此导致严重语言障碍的个体的逻辑能力进行了行为评估。我们的研究结果表明，语言大脑网络在逻辑推理过程中没有参与，而患有严重失语症的患者在逻辑任务中表现出完整的表现。相反，归纳推理招募广泛涉及目标导向行为的领域通用多重需求网络，而演绎推理则利用与语言和多重需求网络不同的大脑区域。总之，这些结果表明归纳或演绎逻辑推理既不利用也不需要语言表示。
49da95da38836f93,加拿大东部北方森林大火加强了火灾燃料负反馈,火灾引起的生物量减少限制了一些树冠火灾生态系统中早期植被恢复期间再燃烧的可能性；然而，目前尚不清楚这种负火燃料反馈将如何缓冲气候变化带来的火灾活动的增加。尽管反馈随着上次火灾以来时间的增加和火灾天气严重程度的增加而减弱，但燃料的空间配置如何影响火灾返回间隔仍然未知。通过对加拿大东部北方森林 300 公里纵向横断面的 204 年详细火灾历史重建，我们发现大型火灾的内部区域（距离火灾边缘 > 8 公里）比边缘区域（距离火灾边缘 < 2 公里）在短时间间隔内重新燃烧的可能性要小得多，这表明大型火灾内部的反馈加强了。这一过程可以减少未成熟林分中的火灾，这些林分容易受到树木再生不良的影响，从而对成分变化具有显着的抵抗力。然而，短时间火灾的减少也促进了大片成熟森林的发展，这些森林在四到五年后变得极其容易发生火灾，从而使景观容易发生反复发生的大火。这项研究强调了一个被忽视的机制，即气候变化导致的火灾规模增加可能会使加拿大东部的北方森林遭受较长时间间隔的大火，而不是更频繁的短时间间隔火灾，这应该维持其恢复能力。
2d83476b48f8265a,雏鸡早期肠神经元亚型出现的时间分辨形态学和转录组学特征,指导新生肠神经回路的遗传程序及其独特的结构仍然知之甚少。为了获得洞察力，我们以非常短的时间间隔结合了鸡胚胎模型、全肠道三维 (3D) 成像和单核转录组学操作，对神经元亚型轨迹进行时间分辨分析。在成像中，我们发现高度动态的轴突网络生长，轴突密度和空间方向多样化迅速增加。在转录组水平上，我们将这些变化与细胞状态转变与特定的轴突引导基因集相关联。与人类和小鼠胚胎 scRNAseq 和表达谱的交叉分析揭示了所有物种中全球保守的肠谱系轨迹和亚型特异性轴突引导程序。最后，在鸡全肠道培养物中操纵 DSCAM 和 ISLR2 进化保守网络改变了肠轴突模式，验证了我们的范式及其对于推进当前人类肠回路布线知识的适用性。
6e5188b19aac1c4c,Interleukin-6 在 Gcn2 缺陷小鼠肺血管疾病的发展中至关重要,"EIF2AK4 编码真核翻译起始因子 2α 激酶 4 或一般控制非抑制性 2 (GCN2) 的双等位基因突变会导致肺静脉闭塞性疾病 (PVOD)，这是一种致命的肺动脉高压。 GCN2 缺乏与肺血管病理学之间的联系机制尚不清楚。为了研究这一点，我们开发了两种小鼠模型：
                    GCN2
                    , 镜像
                    GCN2
                    -突变阳性PVOD，以及使用丝裂霉素C的药理学模型，丝裂霉素C是一种可以引起PVOD的特殊药物反应的药物。两种模型均进行了表型分析，并且来自野生型和
                    GCN2
                    -使用单细胞RNA测序分析缺陷小鼠。我们表明，纯合子丢失
                    GCN2
                    足以诱发小鼠轻度肺动脉高压。单细胞转录组分析确定外膜成纤维细胞是表现出最多的细胞群
                    GCN2
                    依赖性转录变化。通路分析显示炎症信号传导上调
                    
                      GCN2
                      −/−
                    
                    外膜成纤维细胞。与此一致，我们证明了促炎表型
                    
                      GCN2
                      −/−
                    
                    小鼠成纤维细胞和
                    
                      GCN2"
4247ded02e77eadc,回复黄和董：澄清社会认可中快速类固醇效应的解释,
e9246d78847b4697,热带森林面临着越来越大的暴露于临界温度阈值的风险,"在热浪变得更加严重和频繁的世界中，了解热带树种与可能阻碍光合作用的临界温度阈值的接近程度至关重要。利用遥感地表温度和物种分布图，我们研究了热安全裕度（TSM，即
                    
                      
                        
                          时间
                          
                            暴击
                          
                        
                      
                    
                    、临界光合温度和最高冠层温度）
                    
                      
                        208
                      
                    
                    2001-2020 年期间南美洲、东南亚和中非的热带树种。尽管总体耐高温能力平均
                    
                      
                        
                          时间
                          
                            暴击
                          
                        
                      
                    
                    的
                    
                      
                        
                          46.1
                          
                            
                            °"
2ca16c5a5d78553f,教育扩张与弗林效应的隐性逆转——社会经济阶层的差异趋势,"近几十年来，美国和几个欧洲国家在 20 世纪积累的认知测试分数的人口水平增长出现了停滞和逆转，这就是弗林效应。我们研究了弗林效应及其逆转（群体平均分数下降）是否因社会经济地位而有所不同，以及教育的变化是否可以解释这一点。我们使用与几乎完全覆盖人口的行政记录相关的强制军事征兵认知测试，研究了来自 25 个出生队列（1967-1991）的 579,379 名挪威男性。趋势逆转首先出现在高收入父亲的儿子中，低收入和中等收入群体随后达到峰值，峰值后下降幅度较小。这些社会经济差异与征兵时受教育程度的趋同一致：在父亲收入排名中，队列测试分数的变化与征兵年龄时队列教育的进步一致，估计的学校教育效应大小与准实验证据一致。结果对父母教育、出生体重和身高作为产前状况和儿童营养的代理进行调整后是稳健的。总之，这些发现表明，人群认知得分的潜在下降开始得比之前假设的要早，但在低收入阶层中通过扩大教育程度而暂时被抵消。在教育扩张趋于稳定后，所有群体的分数均出现下降，其中高收入阶层的得分下降幅度最大。因此，完成高中教育成为一个重要因素"
7f1c0fd605e90380,对全球变暖的生理耐受性差异导致古生代动物群与现代动物群之间的二叠纪-三叠纪过渡,"二叠纪末期（~251.9 Mya）全球气候的快速变化恰逢地球历史上最大的宏观进化动物更替事件。随着海洋变暖、溶解氧流失、酸性增强，古生代动物群中的优势动物群（包括腕足类和海百合）遭受了不同程度的高灭绝率，使得现代动物群（包括双壳类和腹足类）上升到了生态主导地位。二叠纪末期的杀灭机制尚不完全清楚，但林奈类之间灭绝强度的差异表明这是一个重要的生理组成部分。在这里，我们使用基于性状的物种代谢 O 模型
                    2
                    平衡证明温度依赖性缺氧可以解释二叠纪末大规模灭绝的分类学选择性。直接呼吸测量实验和根据生物地​​理数据得出的生理特征估计表明，古生代动物群的物种比现代动物群的物种对缺氧的温度依赖性更高。在气候转变的模拟中，这种性状差异导致古生代动物群有氧栖息地的更大程度丧失，这与观察到的更大的灭绝强度一致。这些结果表明，生物地理学、分类学和功能生态学对环境变化的平均生理耐受性的差异驱动了二叠纪末的灭绝模式，并最终可能成为现代生物多样性危机的特征。温度依赖性缺氧是唯一的"
6f88e0b9eade9947,功能特征在不同的社区环境中产生有条件的结果,
956431430e979bf1,Shaked 和 Frenkel 的撤回，越来越好奇：衰老大脑中的脑膜淋巴结构,
574b326643596d46,小而强大：小型水体在全球碳循环中的巨大作用,
f934417ae0bef73b,用于生物膜连续处理的磁驱动微型机器人系统,"由于抗生素耐药性和组织愈合受损，生物膜相关感染提出了严峻的治疗挑战。在这里，我们提出了一种微型机器人系统（MZ-8），它将实时人类操纵导航与自主微环境响应疗​​法相结合，以主动根除生物膜并促进组织再生。该微型机器人系统具有用于机械生物膜破坏的脊柱启发结构、用于免疫调节锌的 pH 响应型 ZIF-8 涂层
                    2+
                    在第二近红外荧光引导下释放和闭环驱动。在假体周围关节感染的大鼠模型中，MZ-8 实现了有效的生物膜去除，通过将巨噬细胞极化向 M2 表型来诱导促再生免疫反应，并显着增强组织再生。转录组分析进一步揭示了免疫调节途径的激活和 M2 相关基因的上调，证实了系统从根除到修复的顺序转变。此外，在兔模型和人体膝关节中的验证证实了其在临床影像指导下的操作可行性和良好的生物安全性。这项工作表明，将物理根除、生化免疫调节和交互控制整合在一个系统内对于从感染清除到功能组织恢复至关重要。因此，它为生物膜相关疾病提供了治疗范例，并为未来智能、临床适应性抗感染系统奠定了基础。"
2c0f86a694ee5a34,汉尼拔穿越高山的能源成本,公元前218年，汉尼拔率领一支由37头战象组成的大军翻越阿尔卑斯山。他的路线细节经常引起学者们根据后勤和地形方面的考虑对历史报道进行争论。在可能的高山山口中，克拉皮尔山口的路线交叉口被认为是最有可能的候选者。最近的语言学和地貌学分析表明，取而代之的是一条经过特拉维塞特山口的路线。在这里，我们研究了这些选项，重点关注过境的能源成本，重点是战象。我们的分析支持特拉弗塞特号的路线，同时也为汉尼拔关于象战后勤和心理的想法提供了可能的见解。
399da53457cddb25,黎凡特北部 Üçağızlı II 洞穴中尼安德特人至现代人类序列的长期文化连续性,"我们提供来自土耳其黎凡特北部 Üçağızlı II 洞穴的证据，记录了尼安德特人的连续占领（
                    尼安德特人
                    ; 77–59 ka）和现代人类（
                    智人
                    ; 59–47 ka）。人类化石、动物和花卉遗骸、石器和手工艺品的综合证据表明，整个分类序列具有显着的行为和技术连续性，其特征是一致的生存策略以及特定非食性软体动物壳的持续选择和运输。这些石器组合在很大程度上符合旧石器时代中期晚期的传统，表现出典型的莫斯特风格变体。诊断人类化石与这些考古遗迹的关联表明，从尼安德特人到现代人类的转变发生在一个文化连续体中。我们的研究结果表明，尼安德特人和现代人类之间的共同行为超出了生存范围，还包括在此研究的特定地理和时间背景下的非功利行为。"
16c206263d3e57cb,Brodeur 等人的修正是，在评估定量社会科学的研究可重复性方面，人工智能辅助团队的表现优于人工智能主导的团队，但优于纯人类团队,
2d2ecaedcf49ff0c,科学服务：联邦机构的行为研究应用,
2a928556266d12b5,按蚊中基于 Cas9/guide RNA 的基因驱动的长期稳定性和性能,"基因驱动种群改造策略正在开发中，以控制按蚊传播引起人类疟疾的寄生虫。这些方法旨在通过在整个媒介群体中传播显性抗寄生虫效应基因来减少疾病的患病率和发病率。这些菌株必须在较长时间内维持驱力和寄生虫抑制特性，才能产生流行病学影响。三种基因驱动菌株，AcTP13 和 AcTP43
                    库氏按蚊
                    和 AgTP13 在
                    冈比亚按蚊
                    ，携带与多个抗寄生虫效应基因相连的基于 Cas9/guide RNA 的自主驱动系统，在所有情况下都非常稳定
                    科鲁兹阿.
                    在实验室笼子试验中复制超过 2 年（35 代）。三中之二
                    冈比亚阿.
                    复制品表现同样良好。稳定性被评估为群体动态（大小）、基因驱动盒的分子完整性、驱动效率的维持（基因转换）、突变抗驱动目标等位基因的产生和积累、驱动系统产生的脱靶效应和效应基因寄生虫抑制活性的函数。所有品系均满足稳定性要求，但 AgTP13 笼复制品系受驱动抗性靶位点突变影响。值得注意的是，在整个试验期间，所有菌株都保留了寄生虫抑制活性和高驱动效率。这些结果"
cb33f8d4415aa87a,海豚用名字来记住要避开的人,
8292264269373acb,抗 JC 和 BK 多瘤病毒的人中和抗体的结构表征,人类 JC 多瘤病毒 (JCPyV) 在免疫功能低下的个体中引起致命的脱髓鞘疾病进行性多灶性白质脑病 (PML)。 JCPyV 在 PML 患者中经常发生突变，这些变异被认为会建立“抗体识别孔”，使病毒能够绕过感染个体的抗体反应。许多与 PML 相关的突变聚集在病毒的聚糖受体结合位点。使用 X 射线晶体学，我们研究了 JCPyV VP1 特异性人单克隆抗体 (mAb) 的结合模式，这些抗体是从健康捐赠者和 PML 康复者中分离出来的，并且可以识别一组与 PML 相关的 JCPyV 变体。我们的结构分析表明，四分之三的单克隆抗体结合的表位与病毒颗粒表面的聚糖受体结合位点重叠。观察到的相互作用解释了 PML 相关突变如何战略性地干扰抗体识别，从而导致免疫逃避。相比之下，mAb 29B1 结合衣壳中远离聚糖位点的区域，并且不具有与 PML 相关的突变。该结合位点在密切相关的 BK 多瘤病毒 (BKPyV) 中是保守的，我们表明 mAb 29B1 以高亲和力结合这两种病毒并阻止感染。我们的研究结果为开发治疗性抗体方法和潜在的疫苗接种策略提供了一个极好的平台，可以保护高危患者免受 JCPyV 和 BKPyV 的感染。此外，针对 mAb 29B1 的小分子
cde3c04be0fe4274,2025年缅甸7.7级地震期间局部断层复杂性介导的不对称间歇性超剪切破裂,"我们确定了2025年的详细破裂过程
                    
                      中号
                      瓦
                    
                    近断层强震、大地测量和远震数据联合反演的 7.7 缅甸地震。破裂始于震中附近高达约 5 m 的显着滑移。局部断层几何复杂性和应力不均匀性可能导致小规模滑移分段和间歇性超剪切破裂。向北的破裂传播总体上是亚剪切的，并在 2012 年地震的部分应力阴影内延伸约 80 公里后迅速终止。相比之下，向南破裂传播约380公里，完全穿越了自1839年以来一直未破裂的预定地震间隙，并经历了加速和减速循环，其中包括至少两次间歇性超剪切破裂，然后在穿越1930年破裂的区段后逐渐停止。超过3 m的滑移仅限于15 km锁定深度以上的浅断层，平均静态应力降为4.7 MPa。实皆断层中部多个凹凸不平处的长期应力积累促进了离散事件中的局部破裂，但有时会导致具有间歇性超剪切行为的级联破裂，如2025年。局部滑动持续时间也表现出南北不对称性，在震中附近较长，在结束前向南逐渐缩短。这种模式可能与震中附近较低的刚性和破裂动力学的调节有关"
3d949c600c93a092,裂缝驱动的减弱加剧了南极洲西部预计的冰损失,"冰架支撑着南极冰盖的流动，但这种稳定作用会随着裂缝的形成而减弱，从而降低冰的粘度并加速冰向海洋的排放。在这里，我们将物理上一致的损伤力学纳入冰盖模型中，并将其应用于阿蒙森海海湾，这是目前南极质量损失的最大贡献者。模拟再现了当今条件下由卫星产生的关键损伤模式。到 2300 年的预测表明，允许损害不断发展会极大地加剧未来的冰损失，使海平面的贡献增加高达 1 倍
                    
                      
                        ～
                      
                    
                    4.5.即使损害维持在目前的程度，预计贡献也会增加 50 至 130
                    
                      
                        %
                      
                    
                    ，表明现有裂缝已经导致系统冰损失加剧。基底裂缝主导了这种反应，解释了
                    
                      
                        ～
                      
                    
                    90% 的伤害引起放大。愈合机制大大减轻了损害，因为忽略重力裂缝闭合和压缩愈合会高估冰损失近 50%。总之，这些结果表明，裂缝驱动的减弱极大地改变了南极冰盖的动态，应该在项目中体现出来。"
de369d821bda40da,小鼠出生后子宫发育的空间转录组图谱,出生后子宫发育需要上皮分化、腺体形成和基质组织的精确协调，但在此过程中转录程序如何在空间上整合仍知之甚少。在这里，我们通过将高分辨率原位转录组学与组织学、蛋白质组学、遗传模型和功能测定相结合，生成了从出生后第 3 天到第 21 天的小鼠子宫的空间分辨转录组图。这种方法定义了所有主要子宫细胞类型的时间出现和空间排列，并证明子宫内膜腺体是通过渐进转录重编程从管腔上皮产生的，而不是从预先指定的祖细胞群产生的。空间分析揭示了腺发生过程中信号通路的明显区隔。管腔上皮富含 Wnt 配体和激素受体，而腺上皮参与抑制和负反馈程序，限制 Wnt 活性，同时支持增殖和分化。功能遗传学研究表明，上皮经典 Wnt 信号传导对于青春期前腺体的建立和长期上皮维持至关重要，但对于产后腺体再生来说是可有可无的。视黄酸合成越来越集中在腺体内，而刺猬信号在腺体形态发生过程中极化为上皮至基质轴。其他通路包括 RTK、Notch、TGFβ、BMP、缺氧、Hippo 和 PI3K-mTOR 表现出明显的空间偏差，
673f9611c17d784f,链霉菌中下调信号烷基恶唑的鉴定和分布,"链霉菌属
                    
                    使用小分子来决定形态发育和次级代谢。大多数这些信号化合物是源自 γ-丁内酯 (GBL) 合成酶的诱导剂。因此，生物合成上不同的下调信号分子仍然没有得到充分研究。
                    
                      链霉菌属
                    
                    。在这里，我们报告了烷基恶唑（AOX，
                    1
                    ），孢子形成和抗生素产生的下调剂
                    
                      链霉菌属
                    
                    。
                    1
                    其结构特点是恶唑头侧翼是由非核糖体肽合成酶（NRPS）合成的烷基尾，该酶尚未在文献中报道过。
                    
                      链霉菌属
                    
                    信号分子。功能研究发现
                    1
                    下调孢子和次生代谢
                    
                      链霉菌属
                    
                    菌株。基因组挖掘鉴定出 45 个同源生物合成基因簇 (BGC) 仅分布在
                    
                      链霉菌属
                    
                    ，强调了 AOX 对这一高产属的重要性。总而言之，该报告提出了一类信号分子的下调，广泛影响"
3e6855047085d19c,中国通过基于平台的食品配送加剧健康不平等,本研究探讨了在线食品配送平台的扩张如何影响中国的健康不平等。利用跨县平台的交错推出和 2010 年至 2022 年具有全国代表性的面板数据，我们发现低收入个人的超重增加了平台进入，而高收入个人的超重减少了。这种差异通过两个渠道发挥作用：低收入用户增加油炸食品的消费，并将时间从烹饪重新分配到久坐休闲，而高收入用户则减少高热量食物的摄入并增加体力活动。这些行为变化累积成下游健康后果，影响与体重相关的慢性疾病和低收入家庭儿童超重。因此，平等获得数字便利并不能转化为平等的健康福利，这表明技术传播可能会扩大健康差距。
e0bb2452ff12331d,通过碱性热处理和固有的碳储存，从混合塑料废物中选择性直接产生氢气,"全球塑料废物的积累促使人们对化学回收方法进行广泛研究，以减轻环境问题并将废物转化为宝贵的资源。塑料回收的一个主要挑战是需要进行预分类，这使加工变得复杂并增加了成本。在这里，我们展示了碱性热处理（ATT）作为一种高效策略，可在低温和常压下直接将混合塑料废物（包括聚对苯二甲酸乙二醇酯（PET）、聚乙烯（PE）和聚丙烯（PP））转化为清洁氢能。与传统气化不同，NaOH 辅助的 ATT 能够在显着降低的温度下分解塑料，同时产生高纯度氢气并最大限度地减少碳排放。这项工作的一个关键进展是 PP 和 PE 的氧化预处理，这增强了它们在 ATT 中的反应性，甚至可以从通常具有耐受性的聚烯烃中有效地产生氢气。通过系统优化 NaOH 与塑料的比例和热氧化条件，氢气产率为 43.7、51.9 和 30.2 mmol/g
                    塑料
                    分别针对 PET、PE 和 PP 实现了这一目标。此外，ATT 可以有效地转化单个和混合塑料废物，而无需进行广泛的分离，这证明了其商业潜力和现实世界废物成分的可扩展性。总体而言，这项研究将 ATT 确立为塑料废物管理和清洁能源生产的一种有前途且可持续的解决方案，提供了一种经济上可行的低能耗解决方案。"
5e38eb82c58f5d15,组蛋白伴侣 HIRA 通过促进 Pol II 暂停释放来调节脂联素表达和肥胖相关的脂肪扩张,"脂肪组织对于维持哺乳动物的葡萄糖和脂质稳态至关重要。然而，脂肪组织功能背后的表观基因组机制仍不清楚。在这里，我们将组蛋白伴侣 HIRA 确定为脂肪组织功能的表观基因组调节剂。脂肪组织特异性敲除
                    希拉
                    在小鼠中，在高脂肪饮食引起的肥胖期间，它会损害胰岛素敏感性并抑制脂肪组织的扩张。从机制上讲，HIRA 是表达
                    脂肪酶
                    ，编码脂肪因子脂联素和脂肪组织中的脂质代谢基因。基因组作图表明 HIRA 与以下基因的启动子和增强子结合：
                    脂肪酶
                    和脂肪细胞中的脂质代谢基因。使用 dTAG 系统急性 HIRA 耗竭，然后进行新生的 RNA-Seq 和 ChIP-Seq，表明虽然 HIRA 对于增强子激活和共激活子结合来说在很大程度上是可有可无的，但它通过促进 RNA 聚合酶 II 暂停释放和随后的延伸（可能与 H3.3 沉积无关）来促进靶基因的转录。我们的研究结果揭示了 HIRA 调节转录的机制，并确立了 HIRA 在胰岛素敏感性和脂质代谢中的关键作用，为肥胖和胰岛素抵抗提供了潜在的治疗靶点。"
85d1f4536fc40051,与喷射相关的顶夸克对产生的高阶 QCD 校正,"作者：Simon Badger、Colomba Brancaccio、Matteo Becchetti、Michal Czakon、Heribertus Bayu Hartanto、Rene Poncelet 和 Simone Zoia 与光射流相关的顶夸克对（已知最重的基本粒子）的产生是研究粒子物理标准模型特性的关键过程。由于它作为一个信号过程的重要性，对顶夸克质量具有相当大的敏感性，并且作为......[物理。莱特牧师。 137, 021901] 2026 年 7 月 6 日星期一发布"
7dc482f1a1e0e269,重离子碰撞中核子-核子截面的介质效应,"作者：Shuochong Han、Xinle Shang、Wei Zuo、Gaochan Yong 和 Ang Li 基于同位旋依赖的 Boltzmann-Uehling-Uhlenbeck 输运模型，我们采用源自 Brueckner-Hartre 的微观截面，系统地研究了核子-核子 ($NN$) 截面对重离子碰撞中核子和介子可观测量的中度影响。 Rev. C 114, 014607] 2026 年 7 月 6 日星期一发布"
f574834de75ae799,Muonic 原子中兰姆位移的过渡元素的参考四极矩,"作者：S. Rathi、K. von Schoeler、P. Indelicato 和 B. Ohayon 我们提出了一种精确测量轻过渡元素 $(23≤Z≤30)$ 绝对电四极矩的新方法。我们的方法基于对 $2s−2p$ 流形执行精密 μ 子 X 射线光谱，也称为兰姆位移。这些转变是为了……[物理。莱特牧师。 137, 023001] 2026 年 7 月 6 日星期一发布"
f327990c7733ecdd,什么时候可以在现场实现更高形式的对称,"作者：Yitao Feng、Yu-An Chen、Po-Shen Hsin 和 Ryohei Kobayashi 如果格子模型中的内部对称性可以通过引入辅助并与有限深度电路共轭来分解为现场动作，则称其为现场可对称性。标准知识认为，现场性等同于无异常，这对于有限 0 形式确实有效……[Phys.莱特牧师。 137, 026501] 于 2026 年 7 月 6 日星期一发布"
1acb62be0abd3077,$\mathcal{P}\mathcal{T}$-对称磁振子激光和反激光,"作者：王熙光、陆天祥、郭光华、Jamal Berakdar 和 Hui Jing 提出了一种电可调 $\mathcal{P}\mathcal{T}$ 对称磁振激光和反激光的机制以及由磁有序平面波导中的电流偏置区域组成的器件。在偏置区域内，有几根承载直流充电电流的重金属线……[物理。莱特牧师。 137, 026701] 2026 年 7 月 6 日星期一发布"
bae7978bc26ba7b1,重离子聚变激发函数新表示的进一步探索,"作者：C. L. Jiang、W. F. Henning、B. P. Kay 和 K. E. Rehm 在适当的缩放下，所有重离子聚变激发函数的 $σE$ 实验光谱均显示为水平曲线，位于 $y$ 轴上对应于 ${R}_{g}^{2}{W}_{g}$ 的值处，其中 ${R}_{g}$ 和 ${W}_{g}$ 是从单高斯势垒……[物理。 Rev. C 114, 014605] 于 2026 年 7 月 6 日星期一发布"
6f174dab75f68e28,$N=Z$ 核中 $β$ 衰变和配对的从头算研究,"作者：Subhrajit Sahoo 和 Praveen C. Srivastava 我们基于手性有效场理论，研究了来自现实核力的 $rp$ 过程等待点核 $^{72}\mathrm{Kr}、^{68}\mathrm{Se}$ 和 $^{64}\mathrm{Ge}$ 的 $β$ 衰变特性。从头算价空间介质内相似性重正化群方法用于…[Phys。修订版 C 114, 014304] 于 2026 年 7 月 6 日星期一发布"
e73a7e4e056ca238,通过共振吸收法重新测定$^{14}\mathrm{N}$中的9.17 MeV能级宽度,"作者：李宏伟、刘福龙、何红宇、程浩、奚晓峰、叶山、孟子彦、高早春、徐福荣、何创业和郭兵光崩解反应在基础物理学和应用物理学中都起着至关重要的作用。 $^{13}\mathrm{C}(p,γ)^{14}\mathrm{N}$ 反应提供了能量为 9.17 MeV 的潜在准单能 $γ$ 射线源，为研究 ph 值的数据差异提供了一条有希望的途径......[Phys.修订版 C 114, 014603] 于 2026 年 7 月 6 日星期一发布"
b3493ea75efd75eb,使用 ATLAS 探测器在 $\sqrt{s}=13\text{ }\text{ }\mathrm{TeV}$ 处使用质子-质子碰撞测量希格斯玻色子与矢量玻色子相互作用的 $CP$ 性质,"作者：G. Aad 等人。 （ATLAS 合作）提出了希格斯玻色子与电弱规范玻色子相互作用的 $CP$ 属性的测量组合，使用 ATLAS 探测器记录的 $\sqrt{s}=13\text{ }\text{ }\mathrm{TeV}$ 处的质子-质子碰撞 $140\text{ }\text{ }{\mathrm{fb}}^{−1}$ 进行测量。来自向量 boso 的结果...[物理。莱特牧师。 137, 021801] 2026 年 7 月 6 日星期一发布"
660103d051df85c0,不稳定 $^{59}\mathrm{Cu}$ 上的单核子转移探测天体物理 X 射线爆发中的 NiCu 循环,"作者：C. O’Shea et al. 快速质子 ($rp$) 捕获过程的最新模型表明，$^{59}\mathrm{Cu}(p,γ)^{60}\mathrm{Zn}$ 和 $^{59}\mathrm{Cu}(p,α)^{56}\mathrm{Ni}$ 反应之间的竞争可能导致镍铜 (NiCu) 循环的形成将材料通量限制在 $^{56}\ma…[Phys.莱特牧师。 137, 022701] 2026 年 7 月 6 日星期一发布"
22da3d95ce2061c5,连续介质中变形相对论 Hartree-Bogoliubov 理论中钬同位素的形状演化,"作者：张金哲、张开元、胡金牛和张英使用变形连续介质中的变形相对论 Hartree-Bogoliubov 理论 (DRHBc) 系统地研究了钬同位素 ($N=74–186$) 的基态性质。在同位素链上发现了显着的变形。与球面相对论连续介质 Hartree-Bogoliubov 相比 (RCH…[Phys. Rev. C 114, 014303] 于 2026 年 7 月 6 日星期一发布"
9ca34dcdec54a6f0,GWTC-4 引力波数据集中分层合并子群的特征,"作者：Cailin Plunkett、Salvatore Vitale、Thomas Callister 和 Michael Zevin（对非对齐自旋感兴趣的物理学家协会 (SPINS)）对引力波观测的不同分析正在汇聚证据，证明通过重复合并产生了一组独特的大质量黑洞双星。莱特牧师。 137, 021404] 2026 年 7 月 6 日星期一发布"
0c4fe20224b597e1,磁化星际等离子体中相对论对光束的自约束：脉冲星 X 射线细丝的情况,"作者：Luca Orusa 和 Lorenzo Sironi观察弓激波脉冲星风星云 (PWNe) 附近的丝状 X 射线结构，例如吉他星云、灯塔星云和 PSR $\mathrm{J}2030+4415$ 星云，以及脉冲星周围慢扩散区域（例如 Geminga、Monogem 和 PSR） $\mathrm{J}0622+3749$，挑战宇宙的标准图景……[物理。莱特牧师。 137, 025201] 2026 年 7 月 6 日星期一发布"
4480e2ae681ad5b9,没有自力截断的 $\mathcal{O}({G}^{5})$ 处的散射幅度和保守二元动力学,"作者：Zvi Bern、Enrico Herrmann、Radu Roiban、Michael S. Ruf、Alexander V. Smirnov、Sid Smith 和 Mao Zeng 我们计算了广义相对论中两个非自旋物体的保守径向作用和散射角的完整势引力子贡献，精确到牛顿常数的五阶，包括二阶自力效应。计算是在 sca 中进行的……[Phys。莱特牧师。 137, 021402] 2026 年 7 月 6 日星期一发布"
ff5d463cd1429e1e,不同原始质量的双黑洞合并的三个亚群的证据,"作者：Sharan Banagiri、Eric Thrane 和 Paul D. Lasky 对引力波观测的不同分析正在汇聚证据，证明通过重复合并产生了一组独特的大质量黑洞双星。莱特牧师。 137, 021403] 2026 年 7 月 6 日星期一发布"
3e6c3732f8c6d97a,$N/Z$ 聚变反应中的平衡时间和核子转移途径导致 $^{297}\mathrm{Og}$,"作者：Ze-Yuan Wang、Jing-Jing Li、Xiao-Tao He在具有动态势能面的双核系统模型（DNS-DyPES 模型）中研究了导致超重核 $^{297}\mathrm{Og}$ 的重离子聚变反应中的中子到质子 $(N/Z)$ 平衡和核子转移动力学。通过研究一系列反应...[物理。 Rev. C 114, 014609] 于 2026 年 7 月 6 日星期一发布"
987ed4c38d148d5e,非对称系统中稠密物质状态方程对核物质不可压缩性的敏感性,"作者：Raj K. Jagota、Sunil Kumar、Mukul Kumar、Virender Thakur 和 Shashi K. Dhiman 这项研究探讨了致密不对称核物质的状态方程 (EoS) 对核物质不可压缩性 $K$ 的敏感性，并评估了对中子星结构特性的相应影响。为了隔离 $K$ 的影响，我们采用了六个相对论平均场……[Phys. Rev. C 114, 015803] 于 2026 年 7 月 6 日星期一发布"
2af2158d6a91fbb4,中子星内壳晶相中的超流体部分,"作者：Giorgio Almirante、Theodora Kaskitsi 和 Michael Urban 这项工作解决了确定中子星内壳中超流体中子分数的重要问题。了解这个分数对于了解内地壳是否能够提供足够的角动量来驱动观测到的脉冲星故障非常重要。该论文首次提出了超流体中子流过核团簇周期晶格的完全自洽Hartree-Fock-Bogoliubov计算，结果表明超流体比例可以达到90%，并支持足够的超流体角动量库来驱动脉冲星毛刺。 Rev. C 114, 015802] 于 2026 年 7 月 6 日星期一发布"
