stable_id,title_zh,abstract_zh
dd0ea84441752501,"转换电子能谱揭示了缺中子核 $^{179,181}\mathrm{Hg}$ 和 $^{179}\mathrm{Tl}$ 中异构体的内部跃迁路径","作者：S. Y. 张等人。非常缺中子同位素 $^{179m,181m}\mathrm{Hg}$ 和 $^{179m}\mathrm{Tl}$ 中的异构体是通过聚变蒸发反应填充的$^{78}\mathrm{Kr}+^{107}\mathrm{Ag}\phantom{\rule{0.16em}{0ex}}→\phantom{\rule{0.16em}{0ex}}^{185}\mathrm{Bi}^{*}$。使用充气反冲分离器......[物理。 Rev. C 114, 014325] 2026 年 7 月 20 日星期一发布"
f521ebb2da89a927,三轴柔软度对摆动运动的影响,"作者：Yeruoxi Chen、Q. B. Chen、S. Frauendorf 和 R. V. Jolos 在核心-准粒子耦合模型的框架内研究了三轴柔软度对摆动运动的影响。通过将位于低壳层或中壳层的高 $j$ 价核子与 $γ$-刚性核和 $γ$-软核耦合，我们比较了能谱和电磁跃迁……[Phys. Rev. C 114, 014324] 2026 年 7 月 20 日星期一发布"
be0699eb31cd2b8b,对 femtoscopy 和合并中的平滑度和壳上近似进行修正,"作者：Isaac G. Smith 和 Kfir Blum 相对论性重离子碰撞产生飞米尺度的源，其时空结构可以使用双粒子飞米相关性来约束。标准实现依赖于平滑度和壳上近似，这有效地消除了…[Phys. Rev. C 114, 014908] 2026 年 7 月 20 日星期一发布"
913b3ef176014d86,论文：将高能量密度科学的前沿推向未知的物质状态,"作者：Federica Coppari 在这篇前瞻性的 PRL 文章中，Federica Coppari 提出了关于高能量密度科学的令人信服的观点，重点关注极端条件下物质的显着行为（例如非常高的压力和广泛的温度范围），例如在行星、恒星和聚变反应深处发现的情况。莱特牧师。 137, 040001] 2026 年 7 月 20 日星期一发布"
f1d2c81e18706156,噪声自适应量子计量中通过乱序相关器对最佳探头进行设备上学习,"作者：Xinyue Long、Xiaodong Yang、Xiangyu Wang、Yufang Feng、Carlos H. S. Vieira、Ran Liu、Xinfang Nie、Jun Li 和 Dawei Lu 量子计量有望通过利用纠缠等量子资源来超越经典精度极限。最大纠缠格林伯格-霍恩-蔡林格 (GHZ) 态理论上是量子计量学的最佳探针。然而，它们对环境噪音很脆弱，严重限制了……[物理。莱特牧师。 137, 040801] 2026 年 7 月 20 日星期一发布"
c2bc84d99fe7fd83,$\mathrm{AlGaN}/\mathrm{GaN}$ 等离子体晶体中狭缝等离子体激元的反常反射相位,"作者：A. R. Khisameeva、D. A. Khudaiberdiev、I. M. Moiseenko、P. A. Gusikhin、A. S. Astrakhantseva、A. Shuvaev、A. Pimenov、D. A. Svintsov、I. V. Kukushkin 和 V. M. Muravev 我们通过实验研究了等离子体晶体中等离子体激发的太赫兹光谱AlGaN/GaN 二维电子系统 (2DES)。虽然在此类结构中很容易观察到具有线性色散的屏蔽等离子体激元模式，但未屏蔽的模式位于结构之间的缝隙中......[物理。莱特牧师。 137, 046901] 2026 年 7 月 20 日星期一发布"
77b6d77fb023ba01,共线亚铁磁体中对称破缺的手性磁振子混合,"作者：Dhurba R. Jaishi、Tyler J. Slade、S. X. M. Riberrolles、Bing Li、Tianxiong Han、D. M. Pajerowski、D. L. Abernathy、Barry Winn、Melissa Graves-Brook、B. G. Ueland 和 R. J. McQueeney 铁磁体中的磁振子具有由绕磁化力矩的右手进动定义的自旋角动量方向。在没有净磁化强度的反铁磁体中，左手和右手磁振子在没有外加磁场的情况下会简并。亚铁磁体具有无补偿性……[物理。莱特牧师。 137, 046702] 2026 年 7 月 20 日星期一发布"
7e13ec8a91f3001c,扩展 Spin-1 Kitaev 链中的精确分数基态,"作者：Alwyn Jose Raja 和 R. Ganesh 受 Affleck-Kennedy-Lieb-Tasaki (AKLT) 模型的启发，我们提出了具有类似 Kitaev 耦合的 spin-1 链的精确解决方案。我们考虑具有双线性和双二次项的扩展 Kitaev 模型。在精确可解的点上，哈密顿量可以重新表示为投影运算之和……[物理。莱特牧师。 137, 046701] 2026 年 7 月 20 日星期一发布"
de2c63c9e5bc8e25,自旋 1/2 相关函数的扩展变相位法,"作者：邹仁杰、肖盛、秦志和肖志刚我们开发了一种系统方法来计算自旋 1/2 粒子的相关函数，其中结合了粒子间相互作用的中心和非中心分量。这是通过扩展可变相位方法以适应非中心势来实现的，并且在数值上......[物理。 Rev. C 114, 014003] 2026 年 7 月 20 日星期一发布"
af9e73f047695c3e,实空间中的深度学习密度泛函理论哈密顿量,"作者：袁子龙、唐泽辰、陶洪庚、龚晓训、陈泽洲、王宇翔、李鹤、李阳、徐志明、孙明辉、赵伯衡、陈思、王冲、段文辉、徐勇 将重要的物理先验融入深度学习第一性原理方法中是一个关键的基本问题。在这里，我们证明了深度学习密度泛函理论哈密顿（DeepH）方法可以通过将学习目标更改为旋转不变性来大幅改进......[Phys。莱特牧师。 137, 046401] 2026 年 7 月 20 日星期一发布"
4f953fa6f81ee382,连接约束随机相位近似和线性响应理论来计算哈伯德参数,"作者：Alberto Carta、Iurii Timrov、Sophie Beck 和 Claude Ederer密度泛函理论 (DFT) 的流行扩展（例如 $\mathrm{DFT}+U$ 和 DFT 加动态平均场理论 ($\mathrm{DFT}+\mathrm{DMFT}$) 的预测准确性取决于对筛选库仑相互作用 $U$ 使用实际值。在这里，我们对……[物理。莱特牧师。 137, 046503] 2026 年 7 月 20 日星期一发布"
062b38bceb69cb35,模拟具有无限投影纠缠对态的费米子分数陈绝缘体,"作者：Hao Chen、Titus Neupert 和 Juraj Hasik 无限投影纠缠对态 (iPEPS) 为二维量子物质提供了强大的变分框架，并已广泛用于捕获玻色子拓扑序，包括手性自旋液体。在这里，我们通过变分……[Phys.莱特牧师。 137, 046502] 2026 年 7 月 20 日星期一发布"
33d062f727ebf52c,利用轨道霍尔效应在室温范德华铁磁体 Fe3GaTe2 中实现节能磁化切换,"摘要
                  
                    二维范德华 (vdW) 磁体由于其独特的特性，为自旋轨道扭矩磁阻随机存取存储器 (SOT-MRAM) 提供了新的机会。电操纵 vdW 磁体的磁化是实现 2D SOT-MRAM 的关键，而重金属和拓扑绝缘体等传统自旋霍尔材料在扭矩效率和能耗方面受到限制。尽管最近的研究表明轻金属中的轨道霍尔电导率大大超过了自旋霍尔电导率，但轨道霍尔效应（OHE）可以比 vdW 磁体中的自旋霍尔效应诱导更节能的 SOT 开关的直接实验证明仍然很少。在这里，我们利用 Cr 作为轨道电流源来有效地控制 vdW 铁磁体 Fe 的磁化强度
                    3
                    栅极
                    2
                    在室温下。在铁
                    3
                    栅极
                    2
                    /Pt（1.5 nm）/Cr（4.5 nm）三层结构，源自Cr的轨道电流通过Pt转化为自旋电流，然后对Fe施加扭矩
                    3
                    栅极
                    2
                    。与使用 6 nm Pt 作为自旋电流源的对照样品相比，基于 OHE 的器件中的开关电流密度降低了约 3.9 倍，从而使功耗降低了约 52%。这项工作展现了利用 Orbita 的巨大潜力"
830a739b74f02f4a,光催化将有毒草甘膦废物升级为玉米生长复合肥,"摘要
                  
                    草甘膦（GP）是全球使用最广泛的除草剂，由于其持久性和有毒的降解中间体而带来严重的生态和健康风险。尽管半导体光催化提供了一种有前景的修复途径，但降解选择性、产品二次利用和环境可持续性之间的相互作用仍然知之甚少。在这里，我们提出了使用具有主要（001）、（010）和（102）面的溴氧化铋（BiOBr）纳米片对GP进行面依赖性光催化降解。光谱和理论分析表明，BiOBr-(010) 和 BiOBr-(102) 通过增强电荷分离以及羧基和磷酸基团的双重吸附实现更快的 GP 降解。然而，它们主要产生并积累氨甲基膦酸（AMPA），这是一种有毒且顽固的中间体。相比之下，(001)面通过更强的空穴积累和更高的AMPA亲和力选择性地裂解GP中的C─N键，产生NH
                    4
                    +
                    , 否
                    3
                    -
                    , PO
                    4
                    3−
                    ，和CH
                    3
                    噗。重要的是，最终产品作为复合肥料可以直接促进玉米生长。这些发现强调，在设计光催化剂时，需要考虑的不仅仅是降解效率，还需要建立一个优先考虑动力学性能的结构-功能框架。"
ad2e46d6e220b2e6,自适应氧化还原电阻式存储器编程，实现高效、稳健的类增量学习,"摘要
                  基于电阻存储器 (RM) 的内存计算 (CiM) 加速器为低功耗边缘智能提供了一个有前途的平台。然而，实用的边缘人工智能不仅需要高效的推理，还需要通过类增量学习（CiL）进行重复的模型更新。在 RM 基板上实现 CiL 暴露了一个关键的材料算法不匹配：CiL 所需的写入密集型更新受到丝状 RM 设备随机编程的强烈影响。传统的完全编程 (FP) 通过重复编程和验证每个单元以达到精确的目标电导来减轻这种随机性，但这种详尽的过程会在连续的 CiL 阶段中产生大量的能耗、延迟和设备磨损。在此，我们提出了一种硬件感知自适应编程 (AP) 策略，使 CiL 部署与 RM 设备物理保持一致。微观结构和电学分析表明，氧空位的随机空间分布导致了不可避免的编程变异性。在这一见解的指导下，美联社并不试图通过昂贵的补偿来消除内在的随机性。相反，它仅更新最有影响力的权重，以抑制整体映射错误导致的准确性损失，同时保持低影响力的权重不变。这将大规模写入验证操作转换为最小单元子集的有针对性的更新，从而减少编程开销，而无需设备或材料优化。 AP 在具有 40 nm、256 k RM 的 CiM 内核的混合模拟数字系统上进行了验证，减少了程序"
52312d6ffafd6dc2,连接锂金属固态电池的大规模可制造性和纳米级界面化学,"摘要
                  
                    为了解决锂金属全固态电池的界面不稳定性，人们采用了保护性中间层，但大多数依赖于与可规模化制造不兼容的涂层或贵金属添加剂。在这里，我们报告了一种基于纳米红磷的界面设计，该设计能够在与Li接触时实现自生化学润湿，自发形成Li
                    3
                    富磷中间相，称为自生化学湿中间层。该反应层通过原位化学转化来自我调节离子传输和界面粘附，产生均匀的锂离子通量和均匀分布的界面电流，从而实现高电流密度下稳定的电镀和剥离以及可靠的高速率固态循环。化学润湿机制本质上与卷对卷转移印刷兼容，并且能够在大面积电极上实现无缺陷层压。这种机械-电化学耦合调节为固态电极的可扩展制造奠定了基础，如 6 Ah 级软包电池所证明的那样。这些发现将纳米级界面反应性与宏观可加工性联系起来，并为高能、大型固态锂金属电池的实际实施迈出了一步。"
cc594aabbe51f8f6,离散微区键合粘合剂可在锂离子电池中实现机械坚固的微米硅阳极,"摘要
                  
                    微米硅（μSi）由于其生产成本低、振实密度高和出色的理论比容量而成为一种有前途的锂离子电池（LIB）负极材料。然而，其实际应用受到循环过程中超过300%的体积膨胀的严重限制。因此，开发先进的功能粘合剂对于克服这一瓶颈至关重要，几乎所有策略都依赖于通过聚合物或原位交联/聚合粘合剂构建连续的内部键合网络。在此，提出了一种新颖的键合范例，即离散微域键合（DMB），以解决μSi阳极的巨大体积膨胀问题。在该系统中，离散分布的短链粘合剂分子能够通过界面氢键在微域水平上精确锚定μSi颗粒。通过利用微域介导的动态适应机制来适应巨大的体积变化，μSi 颗粒在整个循环过程中保持良好的电接触，确保强大的机械耐受性和延长的使用寿命。因此，与 DMB 粘合剂集成的 µSi 负极表现出高达 92.5% 的初始库仑效率 (ICE) 和 2517.4 mAh g 的非凡容量
                    −1
                    0.5 A g 下 100 次循环后保留率为 98.2%
                    −1
                    。这项工作将DMB范式确立为稳定高容量μSi阳极的有效策略，为开发耐用和高性能LIB技术提供了途径"
01a4ff84df65032f,Indolicidin修饰的光敏剂可增强抗菌作用并加速糖尿病伤口愈合,"摘要
                  
                    由于多重耐药细菌引起的感染，糖尿病伤口难以愈合。尽管光动力疗法 (PDT) 和抗菌肽 (AMP) 已成为有前景的替代方案，但它们都面临着固有的局限性：PDT 产生的活性氧 (ROS) 寿命极短 (10-320 ns) 且扩散有限 (10-55 nm)，而 AMP 结构不稳定，高剂量时可能具有细胞毒性，甚至会诱发细菌耐药性。为了克服这些缺点，我们通过将 AMP Indolicidin 与光敏剂 PTBT 集成，开发了一种协同纳米平台，并进一步封装在热敏 F127 水凝胶 (PTBT/I@F127) 中。该系统形成均匀、高度光敏的纳米颗粒，其中位于外表面的 Indolicidin 首先破坏细菌膜，促进 PTBT 与细菌的接触。随后，在808 nm激光照射下产生丰富的ROS，快速杀死细菌，有效补偿了ROS有限的扩散，增强了Indolicidin降解前的抗菌效果。在体外，PTBT/I@F127 有效杀灭甲氧西林耐药菌
                    金黄色葡萄球菌
                    （耐甲氧西林金黄色葡萄球菌）和
                    大肠杆菌
                    具有显着的协同作用。在糖尿病小鼠和猪模型中，接受PTBT/I@F127后，伤口愈合率分别达到98%和83%，并有显着的血管生成和胶原沉积。转录组分析表明"
b5594aa873638202,具有三重大气窗口选择性的多光谱协同电致变色调节器，促进全球建筑节能,"摘要
                  
                    作为全球能源需求的一个日益增长的贡献者，建筑能源消耗受到传统不透明建筑围护结构被动性质的强烈限制。在这里，我们设计了一种基于 ITO/WO 的可调谐多光谱调节器
                    3
                    /铌酸锂
                    3
                    /NiO/ITO电致变色全薄膜叠层。通过非对称法布里-珀罗腔（F-P腔）的巧妙器件架构，调节器实现了多光谱正协同调制：在冷却模式下，它同时反射阳光并在大气窗口内表现出选择性高发射率；在加热模式下，它吸收阳光，同时保持较低的红外发射率。该设计还将有效调制扩展到第三个大气窗口（16–25 µm）。因此，该设备可在太阳光 (0.3–2.5 µm) 和中远红外 (2.5–25 µm) 波段提供协同和宽调制，调制值分别为 0.52 和 0.64，从而实现夏季制冷和冬季供暖。在干旱沙漠气候下的户外测试验证了有效的热调节，实现了约 5.5°C 的昼夜温差。该装置具有自适应调节能力，非常适合全年建筑节能。 EnergyPlus 模拟进一步揭示了每年可节省的能源，特别是寒冷地区的供暖（22.2 MJ/m
                    2
                    ）。这项工作为同步多光谱提供了一个整体可调平台"
3e072aebea26eb2a,用于太阳能驱动的燃料和化学品生产的废物原料的光重整和光电重整,"摘要
                  光重整和光电重整已成为太阳能驱动的废物原料增值的有前途的策略，为燃料和商品化学品提供了可持续的途径。与传统的热化学和生物过程不同，这些光催化和光电催化方法在温和的条件下运行，利用太阳能来激活复杂的有机底物。人工光合作用的最新进展，包括催化剂设计、反应工程和界面电荷动力学，在提高选择性和效率方面显示出了希望，但基本挑战仍然存在。由于复杂的电荷转移动力学、竞争性表面反应以及操作条件下有限的稳定性，精确控制反应路径和抑制不良副反应仍然很困难。应对这些挑战需要合理的催化剂设计以优化电荷传输，调节氧化还原环境以提高选择性，以及开发最大化光子利用率和传质效率的反应器架构。这篇综述批判性地研究了光催化和光电催化废物增值的机械原理，并讨论了主要的催化挑战。最后，评估了工艺集成和放大过程中的关键挑战，并概述了循环碳和氢系统中光重整实际实施的未来方向。"
d4de33ed6ca14711,π共轭对齐极性[CO3]三角形协同羟基化使氢压电演化的应力增强几何电子不对称性成为可能,"摘要
                  
                    压电催化水分解为析氢提供了可持续的途径，但受到弱极性和压力下缓慢的电荷分离动力学的挑战。在此，我们报道了强极性羟基化Bi
                    2
                    氧
                    2
                    一氧化碳
                    3
                    （BOC）可扩展合成，其特征为非中心对称（NCS）平面三角形[CO
                    3
                    ]基团和表面羟基，可用作析氢的强大压电催化剂。对齐的 NCS 平面 [CO
                    3
                    ] BOC中的三角形能够定向积累偶极矩以产生强烈的自发极化，并且固有的离域
                    π
                    ‐这些结构单元内的电子构建了一条共轭高速公路，最大限度地减少了电荷迁移阻力。进一步的外部机械应力会引发高度各向异性的晶格响应；具体来说，沿着
                    乙
                    ‐轴引起极端的几何和电子不对称性，从而放大层间内部电场（IEF）以进行电荷分离。当与表面羟基化协同作用时，这种应力引起的结构变形显着降低了电子逃逸的功函数和界面动力学势垒。因此，羟基化的BOC催化剂实现了超高压电催化H
                    2"
40908a76b0c7cd10,KSTAR实验概述和未来计划,韩国超导托卡马克先进研究（KSTAR）装置在安装钨整体偏滤器后最近进入了一个新的运行阶段，为研究未来反应堆的高性能、长脉冲等离子体场景提供了一个独特的平台。 2023-2024 年的实验活动证明了在调试钨偏滤器、开发等离子体操作场景和实现实时控制方面取得了重大进展。比较研究表明，相对于碳滤除器环境，核心辐射损失增加，相关性能下降。优化的中性束注入时间、硼粉晶种和通过充气控制杂质等缓解策略已被证明可以减少钨的积累并延长高性能阶段，包括创纪录的超过 100 秒的 H 模式运行。国际合作首次在 KSTAR 上演示了具有内部传输障碍的高极向β场景。控制方面的进步包括升级的实时谐振磁扰方案和干扰预测。此外，使用基于替代模型的新方法和实时辐射成像的偏滤器脱离控制证明了主动杂质和热通量管理。在增强的加热、电流驱动和诊断系统的支持下，这些成就为包括 ITER 在内的未来反应堆的钨杂质行为、输运物理和控制策略提供了宝贵的见解。计划升级为全钨墙和符合 ITER 的实时标准
c7edcd1ff95cbf41,EAST 中锂颗粒诱导 ELM 电磁扰动下 W 输运的粒子追踪模拟,采用粒子追踪方法来研究受 EAST 中锂颗粒诱导 ELM 产生的电磁扰动影响的 W 离子的输运动力学。从 BOUT++ 三场模拟中获得的 ELM 的电磁扰动，通过粒子追踪代码插值到网格上，作为 W 离子全轨道模拟的输入。研究发现，离子的分布可以很好地代表具有多个但接近的电荷态的W离子的分布。结果表明，漂移是 ELM 期间 W 离子输运的主要驱动力，而扰动电场是主要决定因素。对颗粒沉积位置影响的进一步研究表明，沉积在基座顶部的颗粒在从核心等离子体区域驱逐 W 离子和筛选 W 离子流入方面更有效。径向速度分析表明，ELM 扰动往往会增加 W 离子的平均速度幅度和扩散系数。还观察到，当 W 离子接近分界线时，它们具有更高的径向速度大小，这有利于它们从边界区域排出。对 W 离子分布在不同初始极向位置的放电情况的模拟表明，最初沉积在低场侧的那些最容易损失 W 离子。
8b11346f1d5fcec6,低温泵和加氢位置对 MAST-Upgrade 上游密度和脱离的影响,在第四次科学活动 (MU04) 开始时，在 MAST 升级 (MAST-U) 下部偏滤器中安装了低温泵，以增强密度控制、分离前管理和杂质去除，同时将操作空间扩展到较低密度区域。紧密挡板的偏滤器室将偏滤器中性环境与主室准隔离，通过偏滤器燃料和低温泵操作实现局部中性压力 ( ) 调节，对上游等离子体密度的影响最小。 MU04 实验和 SOLPS-ITER 模拟均证实，激活低温泵可减少外部下部偏滤器 ，同时保持线平均密度 ( ) 和中平面 。低温泵有助于降低偏滤器，帮助等离子体附着并将分离前沿拉近目标。建模表明，在传统偏滤器 (CD) 和超级 X 偏滤器 (SXD) 配置中，翻转开始所需的上游密度有所增加，从而能够实现从附着条件到分离到辐射塌陷的更广泛的操作扫描。偏滤器加料表现出较低的加料效率（注入的中性物质到达分界线），导致上游分界线密度和偏滤器中性压力之间的微弱缩放（ ），与其他设备上的观察结果一致。相比之下，主室燃料加注实现了显着更高的效率（对于 LFS 和高场侧 (HFS) 燃料加注），并产生更强的密度缩放（指数 ），反映了与燃料加注位置相关的不同等离子体-中性耦合路径。
54e048a571fd1ba1,偏滤器托卡马克测试设施研究计划,偏滤器托卡马克测试设施 (DTT) 是目前在意大利弗拉斯卡蒂 ENEA 基地在公私联合合作框架下建设的设备。它被设计为具有盈亏平衡级性能的超导托卡马克，其主要目标是开发可靠的热量和粒子排放解决方案，这是未来聚变反应堆面临的关键挑战。这需要通过堆芯边缘集成方法来解决，以评估排气解决方案与反应堆相关堆芯性能的兼容性。本文概述了国际团队最近制定的 DTT 研究计划。它涵盖了与器件特性相关的DTT计划目标、研究策略和预期科学贡献，不仅涉及排热和边缘等离子体物理的关键领域，还涉及其他与聚变高度相关的主题，例如高性能场景中的MHD稳定性、输运和湍流、高能粒子物理、先进理论发展的验证以及反应堆相关组件的技术解决方案的测试。
1fe76c7f06f5429e,欧洲体积中子源 (EU-VNS) 的排气操作空间评估,SOLPS-ITER 边缘等离子体数值模型用于预测目前正在研究的小型托卡马克装置的排气操作空间，该装置是拟议的欧洲体积中子源（EU-VNS），其功率尺寸比为 。之前的工作通过允许氪晶种代替氩气来消散和重新分配热量而得以扩展。所发现的有限操作空间受到以下两个方面的限制：偏滤器等离子体面对组件处预期的峰值热通量的工程限制，同时需要核心区域中足够低的有效电荷和高电子温度以保持束靶聚变的中子壁负载。使用氪晶种的操作空间似乎比使用氩气的要大，同时与之前的研究相比，氚的吞吐量可以减少一半。所需的总 T 吞吐量是一个数量级，并且观察到，颗粒燃料供给（忽略烧蚀阶段涉及的任何动态）被认为是有效的，并且需要同时为核心密度和分界线密度提供燃料。我们发现偏滤器中的氪富集度与由颗粒有效推动的上游密度的增加之间存在正相关关系。的低水平以及实现这一目标所需格林沃尔德分数为 50% 的观察结果与 ASTRA/METIS 对当前 EU-VNS 设计点的核心等离子体条件的预测一致。在 SOLPS-ITER 中所做的模型假设内，观察到核心电子温度下降
16f7b1ffaaedfcbf,J-TEXT 托卡马克上 3D 磁场的物理学和应用的最新进展,本文总结了过去两年 J-TEXT 托卡马克装置取得的最新实验和理论进展，重点是三维（3D）磁场的物理和应用。关键硬件升级包括新的 ICRF 系统和先进的 3D 磁线圈系统，由谐振磁扰 (RMP) 线圈、岛偏滤器 (ID) 线圈和外部旋转变换 (ERT) 线圈组成。这些升级可以对 MHD 不稳定性、中断、传输和偏滤器解决方案进行新颖的研究。一项重大发现是新古典撕裂模式（NTM）触发了电子内部传输势垒的形成，其中磁岛与湍流非线性相互作用以抑制传输并使核心温度梯度变陡，并揭示了一种改善限制的新机制。此外，内部扭结模式驱动的新古典环形粘度扭矩被认为是控制固有旋转的关键机制。 ERT线圈的应用成功地创建了托卡马克-仿星器混合配置，证明了NTM的完全抑制以及稳定等离子体电流增加了20%。为了进行边界控制，建立了 ID 配置，将峰值热负荷减少约 50%，并通过超音速分子束注入燃料实现分离。在破坏物理学中，使用 RMP 和 O 点对齐电子回旋加速器共振加热的协同控制可有效抑制锁定模式和破坏，而低 n 磁扰动能够抑制失控电子。瑟玛
316ae5edf593de77,JET He 和 D 等离子体中质子-铍聚变的实验观察和集成建模,"提出了经过验证的类 JET ITER 壁实验的集成模型，其中聚变性能由快离子和固有存在的金属壁杂质之间的反应驱动。通过对 H 少数进行射频加热，在 He 和 D 中形成了一种稳态 L 模式等离子体，其主要是质子-铍聚变，中子产额高达 6·10。中性粒子分析仪、快速离子损失探测器和γ射线诊断明确地证实了聚变驱动。通过集成建模框架对实验进行分析，该框架旨在对两级质子铍聚变链进行建模并产生高保真聚变产物源项。建模链包括用于等离子体核心建模的 TRANSP 和 JETTO、用于全轨道产物跟踪和碰撞减速的 LOCUST、用于解析两体和三体聚变运动学的 DRESS 以及用于中子输运计算的 MCNP。建模表明，在这些实验中，在自然存在的铍浓度下，主要的 Be(p,n) B 反应是主要的中子发射体。聚变产物和铍、Be(d,n) B 和 Be( ,n) C 之间的二次反应对产率的贡献可以忽略不计。对 D 等离子体中的质子-氘核碰撞效应进行了建模，计算出其对总中子产额的贡献为 25%。对于 He 和 D 放电，计算出的总中子速率与实验和计算不确定性相结合的裂变室 (FC) 测量值相匹配，平均差异为 20%。现实的质子铍中子源通过"
ee4380b2988acc72,KSTAR 边缘谐振的时空结构及其在无 ELM QH 模式中的作用,在静态 H 模式（QH 模式）中，边缘局域模式 (ELM) 自然地被低边缘谐波振荡 (EHO) 取代，但 EHO 驱动的自调节传输机制仍然没有得到充分理解。利用 KSTAR 的高时空分辨率成像诊断（电子回旋发射成像和宽带电子回旋发射成像），我们解析了 EHO 的本征模式结构，并阐明了其在边缘传输中的调节作用。 EHO 位于最大压力梯度附近的基座内，沿离子抗磁方向传播，其径向包络随着剪切力的增加而膨胀，表明旋转剪切与 EHO 的结构演化密切相关。信息论传递熵分析确定了一种独特的“双稳定”调节相互作用模式：EHO 与增强的向外能量传输以限制压力梯度相关，而背景剪切流与对 EHO 饱和幅度和能量通量的优先调节影响相关。这些结果表明，QH 模式基座由剪切相关调节机制维持，其中旋转剪切和模式结构之间的耦合似乎与持续的 ELM 无状态密切相关。
c297bbb8a217be0c,负离子 NBI 光束通过漂移部分传输时的空间电荷补偿和残余场效应,束流传输过程在用于热核聚变的负离子中性束注入（N-NBI）系统的设计和实现中起着至关重要的作用。特别是，空间电荷补偿（SCC），即负离子与背景气体碰撞产生的正离子减轻空间电荷效应，是影响光束发散和包络演变的关键机制。在这项工作中，使用基于 Vlasov 光束追踪算法的 3D 仿真模型研究了 N-NBI 系统中的 SCC 过程及其对光束传输的影响。系统模拟表明，SCC 演化和下游光束光学器件由背景气压和光束能量共同控制，较高的压力和较高的能量会增强 SCC，并减轻提取系统下游的发散和包络增长。一个关键的物理观察结果是，无碰撞相混合将二次离子的横向速度分布推向麦克斯韦分布，从而实现与 SCC 程度定量相关的有效横向离子温度。提取系统下游泄漏的残余电场在有限范围内局部削弱 SCC，在 和 压力下对 ITER 相关情况产生可忽略不计的光束光学影响，但在相同压力范围下产生不可忽略的输运灵敏度。这些结果为 SCC、二次离子动力学和束流传输之间的相互作用提供了新的见解，与高能 NBI 束线的建模和优化直接相关。
4979b4c0fb6cce4f,用于氮原子转移化学的金氮宾,通过光化学从叠氮化金络合物中挤出 N2，在晶体中捕获了难以捉摸的光环氮烯。计算研究证实了三线态基态及其与 O2、CO、醛和炔的反应性，使金成为氮烯原子转移化学的可行平台。
b37214106a933f6d,摩擦学“自我进化”研究平台的需求,丹尼尔·迪尼；摩擦学“自我进化”研究平台的需求，国家科学评论，nwag447，https://doi.org/10.1093/nsr/nwag447
2e024f0c021f8f17,玻色对称保护拓扑相的非阿贝尔统计,对称保护的非阿贝尔（SPNA）统计开辟了量子统计的新领域，并丰富了拓扑量子计算的方案。在这项工作中，我们在一维相关玻色对称保护拓扑（SPT）相中提出了 SPNA 统计的新范式，并通过系统研究揭示了奇异的普遍特征。特别是，我们表明，对于真实哈密顿量描述的通用玻色子 SPT 相，拓扑零模态的 SPNA 统计分为两个不同的类别。第一类展示了硬核玻色子零模式的传统编织。此外，我们发现了第二类非常规编织统计，其特征是非线性变换，其特征是第一类的分数化，让人想起对称保护马约拉纳对的非阿贝尔统计。这两类不同的统计数据在对实哈密尔顿系统的编织过程的非阿贝尔贝里相进行分类方面具有拓扑起源，通过完整学是否涉及反射运算来区分。为了说明这一点，我们重点关注具有粒子孔对称性的特定玻色子 SPT 相，并证明两类编织统计数据都可以分别在有或没有受控缺陷的帮助下在三结中实现。给出了分析和数值结果。我们演示了如何使用两类 SPNA 统计数据对逻辑量子位进行编码并实现单量子位门和双量子位门。最后，我们提出了可行的实验方案来观察这些预测，并且我
90e40f9d294f46bd,后顶叶皮层介导稀有性引起的决策偏差,不确定性下的最优决策对于生存至关重要，但现实世界的决策常常偏离最优性。在这里，我们报告了人类和小鼠中稀有性引起的偏差，其中稀有事件比常见事件对后续决策产生更强、更持久的影响。光遗传学操作揭示了后顶叶皮层 (PPC) 的独特的、学习阶段特定的作用：在幼稚阶段，PPC 会驱动稀有性引起的偏差并干扰最佳决策；在专家阶段，PPC 对于基于刺激的决策至关重要。体内记录支持这些动态作用，表明罕见的奖励历史双向调节选择选择性 PPC 神经元以诱导偏差，而学习增强 PPC 神经元的刺激编码以促进最佳决策。受数据启发的双智能体模型概括了偏差和学习过程，并预测了 PPC 对学习的贡献，这一点已得到光遗传学的证实。我们的研究揭示了稀有性引起的偏差，并揭示了 PPC 在调节这种偏差和不确定性下基于刺激的学习中的重要作用。
c03d152325b8b9f8,基于随机森林特征频率提取的 PEMFC 冷启动条件的替代实验引导快速 EIS 测试方法,
1038bff89972a86d,不要让人工智能偷走所有的快乐：科学家不会放弃聊天机器人,《自然》杂志询问《自然简报》的读者他们喜欢自己的工作哪些方面不想放弃。
24acbb6381667cc0,耐力运动教会我成为一名更好的研究员的七种方式,“24 小时规则”和其他运动技巧可以改善实验室生活。
649ddebe0bd1a777,十年来绘制组织中的基因表达图谱,空间解析转录组技术通过学术界和工业界的反馈循环继续增强对发育和疾病的理解。
37993847fa113ad4,对抗恶病质的新希望——癌症的致命同谋,科学家们越来越了解癌症常常伴随的消瘦和疲劳。治疗方法可能即将出现。
66a9e7f99ae92781,石油和天然气钻探正在转向深海——这就是利害攸关的地方,技术正在将化石燃料的搜寻带入海洋最深处。工程师必须保持生态风险可控。
