title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
The backfiring effect of weak AI safety regulation,https://www.pnas.org/doi/abs/10.1073/pnas.2509768123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-20 07:00:00+00:00,10.1073/pnas.2509768123,Hoda Heidari,,"Recent policy proposals aim to improve the safety of general-purpose AI, but there is little understanding of the efficacy of different regulatory approaches. We present a strategic model that explores interactions between safety regulation, general-purpose AI technology creators, and domain specialists—those who adapt the technology for specific applications. Our analysis examines how regulatory measures targeting different parts of the AI development chain affect the outcome of this game. Our model assumes AI technology is characterized by two key attributes: safety and performance. The regulator first sets a minimum safety requirement that applies to one or both players. The general-purpose creator then invests in the technology, establishing its initial safety and performance levels. Next, domain specialists refine the AI for their use cases, updating the safety and performance levels and taking the product to market. Resulting revenue is shared between the specialist and generalist. Our analysis reveals two insights: first, weak safety regulation imposed predominantly on domain specialists can backfire. While it might seem logical to regulate AI use cases, our analysis shows that weak regulations targeting domain specialists alone can reduce safety in a large class of parameterizations. Second, in contrast to the previous finding, we observe that stronger, well-placed regulation can mutually benefit all players. When regulators impose appropriate safety standards on both general-purpose AI creators and domain specialists, the regulation can function as a commitment device, leading to safety and performance gains, surpassing what is achievable under no regulation or regulating only one player.",crossref,,人工智能安全监管薄弱的适得其反效应,最近的政策提案旨在提高通用人工智能的安全性，但对不同监管方法的有效性知之甚少。我们提出了一个战略模型，探索安全监管、通用人工智能技术创造者和领域专家（那些使技术适应特定应用的人）之间的相互作用。我们的分析探讨了针对人工智能开发链不同部分的监管措施如何影响这场游戏的结果。我们的模型假设人工智能技术具有两个关键属性：安全性和性能。监管机构首先设定适用于一名或两名玩家的最低安全要求。然后，通用创建者投资该技术，建立其初始安全和性能水平。接下来，领域专家针对其用例完善人工智能，更新安全和性能级别并将产品推向市场。由此产生的收入由专家和通才共享。我们的分析揭示了两个见解：首先，主要针对领域专家的薄弱安全监管可能会适得其反。虽然监管人工智能用例似乎合乎逻辑，但我们的分析表明，仅针对领域专家的薄弱监管可能会降低一大类参数化的安全性。其次，与之前的发现相反，我们观察到更强有力、适当的监管可以使所有参与者互惠互利。当监管机构对通用人工智能创建者和领域专家施加适当的安全标准时，该法规可以充当承诺开发者,,2384003cf5a172a5
"Shape instabilities of active epithelial domes under hydraulic stress: Growth, collapse, and oscillation",https://www.pnas.org/doi/abs/10.1073/pnas.2529071123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-20 07:00:00+00:00,10.1073/pnas.2529071123,Hongyuan Jiang,,"Fluid-filled epithelial cavities arise in a wide range of biological contexts, from developmental lumens and embryonic cavities to epithelial domes formed by monolayer delamination. Yet how hydraulic pressure and adhesive rupture coordinate their dynamic shape changes remains poorly understood. Here, using Madin-Darby Canine Kidney (MDCK) epithelial domes as a model system, we combine live imaging with a minimal theoretical model to elucidate the mechanisms governing liquid dome shape dynamics. Our model integrates active ion transport, strain-stiffening tissue mechanics, and cell–cell adhesion rupture-healing kinetics. We identify five distinct dynamic phases: collapse, stable growth, growth-collapse, oscillation, and unbounded growth. These phases emerge from the competition between ion-pumping-induced hydraulic pressure and fracture of cell-substrate and cell–cell adhesions. Crucially, the hydraulic feedback between osmotic influx and rupture-mediated leakage produces self-sustained oscillations akin to stick–slip instabilities in fracture mechanics. Pharmacological experiments further validate the model’s predictions that active ion pumping and adhesion strength control both the observed phase transitions and the characteristics of oscillatory phase. Consistent with the model predictions, measuring the hydrostatic pressure via 3D traction force microscopy reveals that pressure increases with enhanced ion transport and cell-substrate adhesion, but decreases with reduced cell–cell adhesion. These findings establish hydraulic fracture as a central regulator of epithelial dome morphodynamics and suggest a physical mechanism that may contribute to lumen formation and stability in developing tissues.",crossref,,液压应力下活性上皮圆顶的形状不稳定性：生长、塌陷和振荡,充满液体的上皮腔出现在广泛的生物环境中，从发育腔和胚胎腔到单层分层形成的上皮圆顶。然而，人们对液压和粘合剂破裂如何协调其动态形状变化仍知之甚少。在这里，我们使用 Madin-Darby 犬肾 (MDCK) 上皮穹顶作为模型系统，将实时成像与最小理论模型相结合，以阐明控制液体穹顶形状动力学的机制。我们的模型集成了主动离子传输、应变硬化组织力学和细胞间粘附破裂愈合动力学。我们确定了五个不同的动态阶段：崩溃、稳定增长、增长崩溃、振荡和无限增长。这些阶段是由离子泵引起的液压与细胞-基质断裂和细胞-细胞粘附之间的竞争产生的。至关重要的是，渗透流入和破裂介导的渗漏之间的水力反馈会产生类似于断裂力学中粘滑不稳定性的自持振荡。药理学实验进一步验证了模型的预测，即活性离子泵送和粘附强度控制观察到的相变和振荡相的特征。与模型预测一致，通过 3D 牵引力显微镜测量静水压表明，压力随着离子传输和细胞-基质粘附力的增强而增加，但随着细胞-细胞粘附力的减少而降低。这些发现确立了水力断裂作为上皮d的中央调节器,,37e890e9896a6426
Gender pay gaps in the social sciences,https://www.pnas.org/doi/abs/10.1073/pnas.2524119123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-20 07:00:00+00:00,10.1073/pnas.2524119123,Marta Serra-Garcia,,"We provide a longitudinal, multifield analysis of the gender pay gap in academia that directly links individual-level salaries to measures of scholarly productivity. Using administrative data from the ten campuses that comprise the University of California system, we combine detailed pay records with bibliometric data on publications and citations for faculty in five major social science fields. We find a raw gender pay gap of 23%, which decreases to 4.3% after controlling for field, campus, and cohort. Including controls for job title and scholarly productivity has little effect on the estimated gap, although they substantially increase explanatory power. A decomposition shows that 17% of the gap is unexplained, persisting across junior and senior faculty. We also find a large, persistent gender gap in publications, but no citation gap once output and career length are considered. Field-level analysis reveals that pay gaps are not universal: They persist in Business, Sociology, and Anthropology, but are absent in Economics, Political Science, and smaller social science fields. Our results suggest that pay transparency is insufficient to eliminate salary disparities and that more equal representation within the field is not a prerequisite for pay equity. Our study isolates the residual gap that remains unexplained by productivity or seniority, challenging the view that these factors fully account for gender pay differences. Taken together, our findings highlight the role of field-specific norms and institutional structures, offering directions to promote equitable compensation in academia.",crossref,,社会科学领域的性别薪酬差距,我们对学术界的性别薪酬差距进行了纵向、多领域的分析，将个人工资与学术生产力的衡量标准直接联系起来。我们利用构成加州大学系统的十个校区的管理数据，将详细的薪资记录与五个主要社会科学领域教师的出版物和引用的文献计量数据结合起来。我们发现原始性别薪酬差距为 23%，在控制现场、校园和队列后，该差距降至 4.3%。包括对职称和学术生产力的控制对估计的差距影响不大，尽管它们大大增加了解释力。分解表明，17% 的差距是无法解释的，在初级和高级教师中都存在。我们还发现出版物中存在巨大且持续的性别差距，但一旦考虑到产出和职业长度，就不存在引用差距。领域层面的分析表明，薪酬差距并不普遍：它们在商业、社会学和人类学中持续存在，但在经济学、政治学和较小的社会科学领域中不存在。我们的结果表明，薪酬透明度不足以消除薪酬差距，并且该领域内更平等的代表性并不是薪酬公平的先决条件。我们的研究隔离了生产力或资历无法解释的剩余差距，挑战了这些因素完全解释性别薪酬差异的观点。总而言之，我们的研究结果强调了特定领域规范和制度结构的作用，为促进公平补偿提供了方向。,,047c3331d9139ac1
Quantitative guiding of developmental cell fate patterns using a dynamical landscape model,https://www.pnas.org/doi/abs/10.1073/pnas.2521973123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-20 07:00:00+00:00,10.1073/pnas.2521973123,Wolfgang Keil,,"During development, cells gradually assume specialized fates via changes of transcriptional dynamics in thousands of genes. Landscape modeling approaches, which abstract from the underlying gene regulatory networks and reason in a low-dimensional phenotypic space, have been remarkably successful in explaining terminal fate outcomes. The success of these models also prompts their application toward inferring dynamic perturbations of multicellular patterning that alter cell fate outcomes in predictable ways, a task that is otherwise highly challenging due to the complex dynamics of the underlying gene circuits. Here, we accomplish this task by combining a landscape model for
                    Caenorhabditis elegans
                    vulval fate patterning with temporally controlled perturbations of EGF and Notch signaling in vivo using temperature-sensitive mutant alleles. We find that nonintuitive fate outcomes that emerge in combinations of these alleles at static temperature conditions through pathway epistasis are correctly predicted by the model. We then show that short pulses of signaling in these genetic backgrounds, delivered via temperature shifts, can be used to guide both the fraction of induced precursor cells and the specific fates they adopt with quantitative precision. Analysis of the underlying cellular landscapes indicates that cell fate guidance via pulses of signaling effectively redesigns the decision structure into one that has no equivalent in normal development, namely, a conversion of the three-way cell fate decision topology into two sequential binary fate decisions. Our results highlight the predictive power of landscape models and illustrate a method to quantitatively guide cell fate acquisition in a developmental context.",crossref,,使用动态景观模型定量指导发育细胞命运模式,"在发育过程中，细胞通过数千个基因转录动态的变化逐渐呈现出特殊的命运。景观建模方法从低维表型空间中的底层基因调控网络和推理中抽象出来，在解释最终命运结果方面非常成功。这些模型的成功还促使它们应用于推断多细胞模式的动态扰动，从而以可预测的方式改变细胞命运结果，而由于潜在基因回路的复杂动态，这项任务本来就极具挑战性。在这里，我们通过结合景观模型来完成这项任务
                    秀丽隐杆线虫
                    使用温度敏感突变等位基因在体内暂时控制 EGF 和 Notch 信号传导的外阴命运模式。我们发现，模型可以正确预测静态温度条件下这些等位基因组合通过途径上位性出现的非直观命运结果。然后，我们证明，通过温度变化传递的这些遗传背景中的短信号信号脉冲可用于指导诱导前体细胞的比例以及它们以定量精确度采取的特定命运。对底层细胞景观的分析表明，通过信号脉冲进行细胞命运引导有效地将决策结构重新设计为正常发育中没有的等效结构，即将三路细胞命运决策拓扑转换为两个连续的双向结构。",,365893fe4991ffd7
Assessing the feasibility of collective licensing of in-copyright works as training data for generative AI systems,https://www.pnas.org/doi/abs/10.1073/pnas.2509769122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-20 07:00:00+00:00,10.1073/pnas.2509769122,Pamela Samuelson,,"Copyright owners have sued several developers of large-scale generative AI systems for copyright infringement because of their uses of massive quantities of in-copyright works as training data for building AI models. Fair use will be the main defense against these charges. If fair use defenses succeed, developers will be free to continue to commercially exploit models already built on copyrighted data as well as to use these data to train new models or fine-tune existing ones. If copyright owners prevail, developers may be liable for billions of dollars of damages. Developers could also be enjoined from further model development on in-copyright works and even ordered to destroy models trained on infringing works. Numerous commentators have proposed collective licensing as a compromise solution to the copyright-training-data dilemma. Other commentators have questioned the feasibility of such a compromise. This article discusses several proposals for collective licensing to enable development of generative AI systems while providing some compensation to copyright owners. It assesses the complex normative, economic, and practical problems that must be addressed if such a regime is to become feasible. It discusses the implications of a licensing mandate not only for the large firms whose models are widely used today, but also for start-ups, research centers, and higher education developers of generative AI systems, as well as the general public.",crossref,,评估版权作品集体许可作为生成人工智能系统训练数据的可行性,版权所有者已起诉几家大规模生成人工智能系统的开发商侵犯版权，因为他们使用大量版权作品作为构建人工智能模型的训练数据。合理使用将是针对这些指控的主要辩护理由。如果合理使用防御成功，开发人员将可以自由地继续商业利用已经建立在受版权保护的数据上的模型，以及使用这些数据来训练新模型或微调现有模型。如果版权所有者获胜，开发商可能需要承担数十亿美元的损失。开发者还可能被禁止对版权内的作品进行进一步的模型开发，甚至被勒令销毁使用侵权作品训练的模型。许多评论家提出集体许可作为解决版权-训练-数据困境的折衷解决方案。其他评论家质疑这种妥协的可行性。本文讨论了集体许可的几项提案，以促进生成式人工智能系统的开发，同时向版权所有者提供一些补偿。它评估了如果这样的制度变得可行就必须解决的复杂的规范、经济和实际问题。它讨论了许可授权的影响，不仅对模型如今被广泛使用的大公司，而且对初创企业、研究中心和生成人工智能系统的高等教育开发商以及公众都有影响。,,3b91a9058aa25f80
Statutory construction and interpretation for AI,https://www.pnas.org/doi/abs/10.1073/pnas.2509766123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-20 07:00:00+00:00,10.1073/pnas.2509766123,Peter Henderson,,"AI systems are increasingly governed by natural language rules, yet a key challenge arising from reliance on language remains underexplored: interpretive ambiguity. As in legal systems, ambiguity arises both from how these rules are written and how they are applied. But while legal systems use institutional safeguards to manage such ambiguity, such as transparent appellate review policing interpretive constraints, rule-based AI alignment pipelines lack comparable protections. Different interpretations of the same rule can lead to inconsistent model behavior. Drawing on U.S. legal theory, we identify key gaps in current rule-based alignment pipelines by examining how legal systems constrain ambiguity at both the rule creation and rule application steps. We then propose a computational framework that formalizes interpretive ambiguity as constrained entropy minimization and introduces two law-inspired mechanisms: 1) a rule refinement pipeline that minimizes interpretive disagreement by revising ambiguous rules (analogous to agency rulemaking or iterative legislative action), and 2) prompt-based interpretive constraints that reduce disagreement during rule application (analogous to legal canons that guide judicial discretion). We evaluate our framework on a 5,000-scenario subset of the WildChat dataset and show that both interventions significantly improve judgment consistency across a panel of reasonable interpreters. Our approach offers a step toward systematically managing interpretive ambiguity, an essential step for building more robust, law-following AI systems.",crossref,,人工智能的法律解释,"人工智能系统越来越多地受到自然语言规则的控制，但由于依赖语言而产生的一个关键挑战仍未得到充分探索：解释歧义。与法律体系一样，这些规则的编写方式和应用方式都产生了模糊性。但是，尽管法律体系使用制度保障措施来管理这种模糊性，例如透明的上诉审查监管解释性限制，但基于规则的人工智能协调管道缺乏类似的保护。对同一规则的不同解释可能会导致模型行为不一致。借鉴美国法律理论，我们通过研究法律体系如何限制规则创建和规则应用步骤中的模糊性，确定当前基于规则的协调流程中的关键差距。然后，我们提出了一个计算框架，将解释歧义形式化为约束熵最小化，并引入两种受法律启发的机制：1）规则细化管道，通过修改模糊规则（类似于机构规则制定或迭代立法行动）来最大限度地减少解释分歧，2）基于提示的解释约束，减少规则应用过程中的分歧（类似于指导司法自由裁量权的法律规范）。我们在 WildChat 数据集的 5,000 个场景子集上评估我们的框架，并表明这两种干预措施都显着提高了一组合理解释者的判断一致性。我们的方法为系统地管理解释歧义迈出了一步，这是构建更强大、更守法的人工智能系统的重要一步。",,0b82ad3935bf1c69
Synergistic action of different molecular mechanisms causes striking levels of insecticide resistance in the malaria vector Anopheles gambiae,https://www.pnas.org/doi/abs/10.1073/pnas.2604812123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-20 07:00:00+00:00,10.1073/pnas.2604812123,Linda Grigoraki,,"Intensifying insecticide resistance in the malaria vector
                    Anopheles gambiae
                    poses a serious threat to the progress achieved the last decades in reducing malaria deaths in Africa. The genetic basis of insecticide resistance is often complex, involving multiple genes and mutations. However, we still lack a clear understanding of how each mechanism contributes to overall resistance and how highly resistant phenotypes arise. In this study, we generated a suite of transgenic
                    An. gambiae
                    strains carrying either individual mechanisms or combinations that frequently co-occur in nature. We show that co-overexpression of different detoxification enzymes (CYP6P3, CYP6M2, CYP9K1, ABCH2, GSTE2, and COEAE6G), as well as the overexpression of detoxification enzymes in the presence of target site resistance mutations, can lead to substantially greater levels of resistance. Our findings suggest that increased resistance strength is a primary driver for selection of multimechanism resistance and are transformative for the scientific insight required to design robust molecular diagnostics for timely and reliable resistance detection in the field. We further show that P450 based resistance can constitute an Achilles heel for highly resistant mosquitoes, making them more vulnerable to proinsecticides; compounds that typically require P450 activation. Our results advance our understanding of the mechanistic basis of insecticide resistance and have important implications for the design and implementation of effective and evidence-based resistance management strategies.",crossref,,不同分子机制的协同作用导致疟疾媒介冈比亚按蚊具有惊人的杀虫剂抗药性,"疟疾媒介中杀虫剂耐药性的增强
                    冈比亚按蚊
                    对非洲过去几十年在减少疟疾死亡方面取得的进展构成严重威胁。杀虫剂抗性的遗传基础通常很复杂，涉及多个基因和突变。然而，我们仍然缺乏对每种机制如何导致总体耐药性以及高耐药性表型如何产生的清晰了解。在这项研究中，我们产生了一套转基因
                    安.冈比亚
                    携带单独机制或在自然界中经常同时出现的组合的菌株。我们发现，不同解毒酶（CYP6P3、CYP6M2、CYP9K1、ABCH2、GSTE2 和 COEAE6G）的共过表达，以及在靶位点抗性突变存在的情况下解毒酶的过表达，可以导致显着更高水平的抗性。我们的研究结果表明，增加的耐药强度是选择多机制耐药性的主要驱动力，并且对于设计强大的分子诊断以在现场及时可靠地检测耐药性所需的科学见解具有变革性。我们进一步表明，基于 P450 的耐药性可能构成高耐药性蚊子的致命弱点，使它们更容易受到杀虫剂前体的攻击；通常需要 P450 激活的化合物。我们的研究结果增进了我们对杀虫剂抗药性机制基础的理解，并对有效杀虫剂的设计和实施具有重要意义。",,68cbe6398ad42589
Race-conscious admissions algorithms and the law,https://www.pnas.org/doi/abs/10.1073/pnas.2509764123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-20 07:00:00+00:00,10.1073/pnas.2509764123,Daniel J. Hemel,,"In recent years, colleges and universities have begun to use machine learning (ML) systems to inform admissions decisions. Meanwhile, in the 2023 case
                    Students for Fair Admissions, Inc. v. President and Fellows of Harvard College
                    , the Supreme Court held that colleges and universities may not make admissions decisions “on the basis of race.” These parallel developments—the rise of ML in admissions and the fall of race-based affirmative action—will force educational institutions, and ultimately courts, to confront the difficult question of what it means for ML systems to differentiate “on the basis of race.” We begin by mapping the
                    Students for Fair Admissions
                    decision onto different uses of race in predictive AI. We distinguish between “first-order” and “second-order” race consciousness at both the training and predictive phases of machine learning, and we argue that each category of race consciousness raises distinct legal and normative issues. We go on to show that the
                    Students for Fair Admissions
                    decision potentially permits—and even endorses—certain forms of race consciousness. Our analysis is grounded in the observation that the process of developing ML-based systems enables policymakers to calibrate decision making algorithms much more precisely and explicitly in response to specific criticisms of race-conscious affirmative action.",crossref,,具有种族意识的招生算法和法律,"近年来，学院和大学已开始使用机器学习 (ML) 系统来为招生决策提供信息。同时，在 2023 年的情况下
                    学生公平招生公司诉哈佛大学校长和院士
                    最高法院认为，学院和大学不得“根据种族”做出招生决定。这些并行的发展——机器学习在招生中的兴起和基于种族的平权行动的衰落——将迫使教育机构，最终是法院，面对这样一个难题：机器学习系统“基于种族”进行区分意味着什么。我们首先绘制
                    公平招生的学生
                    决定种族在预测人工智能中的不同用途。我们在机器学习的训练和预测阶段区分了“一阶”和“二阶”种族意识，并且我们认为每一类种族意识都会引发不同的法律和规范问题。我们继续证明
                    公平招生的学生
                    决策可能允许——甚至认可——某些形式的种族意识。我们的分析基于这样的观察：开发基于机器学习的系统的过程使政策制定者能够更精确、更明确地校准决策算法，以回应对种族意识平权行动的具体批评。",,3da6e7b68b9406a4
Continuity and change in US legal tradition: Evidence from judicial citation communities,https://www.pnas.org/doi/abs/10.1073/pnas.2509763123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-20 07:00:00+00:00,10.1073/pnas.2509763123,Suresh Naidu,,"Legal doctrine is often described as evolving case by case while preserving coherent legal traditions. We introduce a method for identifying and tracing such traditions by applying the Louvain community-detection algorithm to the complete U.S. federal judicial citation graph (1790–2024; 760,000 opinions linked by 8.3 million citations). The resulting citation communities are unsupervised, blind to court labels and topical taxonomies, yet they form meaningful empirical groupings: In validation exercises, they recover known institutional structure and capture coherent substantive and procedural approaches to law. Using these communities as empirical units, we study how legal traditions evolve and respond to legislative change. We show that the introduction of pivotal federal statutes shifts citation patterns toward newer precedent, indicating that legislation can disrupt established traditions and redirect the development of case law.",crossref,,美国法律传统的连续性和变化：来自司法引文社区的证据,"法律原则通常被描述为在保持连贯的法律传统的同时，逐案发展。我们引入了一种识别和追踪此类传统的方法，将 Louvain 社区检测算法应用于完整的美国联邦司法引用图（1790-2024 年；830 万次引用关联到 760,000 条意见）。由此产生的引文社区是不受监督的，对法院标签和主题分类法视而不见，但它们形成了有意义的经验分组：在验证练习中，它们恢复了已知的制度结构并捕获了连贯的实质性和程序性法律方法。我们以这些社区为实证单位，研究法律传统如何演变以及对立法变革的反应。我们表明，关键联邦法规的引入将引用模式转向更新的先例，这表明立法可以破坏既定的传统并重新引导判例法的发展。",,743361289c2a533d
There is no free benchmark: An institutional view of legal AI benchmarking,https://www.pnas.org/doi/abs/10.1073/pnas.2509757122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-20 07:00:00+00:00,10.1073/pnas.2509757122,Daniel E. Ho,,"Despite substantial excitement around the use of AI in law, little information exists on the performance and associated risks of the domain’s widely marketed tools. Recent work, for instance, has demonstrated the significant potential for “hallucinations”—wherein models make up facts, law, and precedent—leading Chief Justice Roberts to spotlight this risk in his annual report on the judiciary. We argue that there is a need for public AI benchmarking in law. First, relative to other AI application domains, the legal AI ecosystem lacks legibility—there is little information about the design and performance of many commercial legal AI systems. Legal AI has not benefited from the types of benchmarking that have catalyzed, measured, and informed AI innovation and responsible use in other domains. Second, we articulate the challenges of the institutional design of benchmarking. We illustrate how benchmarks can be captured, watered down, and abused. Careful institutional design around the why, who, what, and how of benchmarking will be critical to navigate difficult tradeoffs of transparency, objectivity, expertise, and resources. Third, addressing legal AI’s illegibility requires matching institutional models to available resources and constraints. Rather than advocating for a single “best” approach to benchmarking, we show how benchmarking strategies depend on available resources.",crossref,,没有免费的基准：合法人工智能基准的机构观点,尽管人们对人工智能在法律中的使用感到非常兴奋，但有关该领域广泛销售的工具的性能和相关风险的信息却很少。例如，最近的工作证明了“幻觉”的巨大潜力——其中模型构成了事实、法律和先例——导致首席大法官罗伯茨在他的年度司法报告中强调了这一风险。我们认为有必要在法律上对公共人工智能进行基准测试。首先，相对于其他人工智能应用领域，法律人工智能生态系统缺乏易读性——许多商业法律人工智能系统的设计和性能信息很少。法律人工智能并没有从其他领域的基准测试类型中受益，而基准测试类型已经催化、衡量和通知了人工智能创新和负责任的使用。其次，我们阐明了标杆管理制度设计的挑战。我们说明了如何获取、淡化和滥用基准。围绕基准测试的原因、对象、内容和方式进行仔细的制度设计对于解决透明度、客观性、专业知识和资源之间的困难权衡至关重要。第三，解决法律人工智能的模糊性需要将制度模式与可用资源和约束相匹配。我们不是提倡单一的“最佳”基准测试方法，而是展示基准测试策略如何依赖于可用资源。,,e7c21026c4a67135
Legal infrastructure for transformative AI governance,https://www.pnas.org/doi/abs/10.1073/pnas.2509742123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-20 07:00:00+00:00,10.1073/pnas.2509742123,Gillian K. Hadfield,,"Most of our AI governance efforts focus on substance: What rules do we want in place? What limits or checks do we want to impose on AI development and deployment? But a key role for law is not only to establish substantive rules but also to establish legal and regulatory infrastructure to generate and implement rules. The transformative nature of AI calls especially for attention to building legal and regulatory frameworks. In this Perspective, I review three examples: the creation of registration regimes for frontier models; the creation of registration and identification regimes for autonomous agents; and the design of regulatory markets to facilitate a role for private companies to innovate and deliver AI regulatory services.",crossref,,变革性人工智能治理的法律基础设施,我们的大部分人工智能治理工作都集中在实质内容上：我们想要制定什么规则？我们希望对人工智能的开发和部署施加哪些限制或检查？但法律的关键作用不仅是建立实质性规则，而且是建立法律和监管基础设施来制定和实施规则。人工智能的变革性质尤其需要关注建立法律和监管框架。在本视角中，我回顾了三个例子：建立前沿模型的注册制度；建立自主代理人的注册和身份识别制度；监管市场的设计，以促进私营公司创新和提供人工智能监管服务的作用。,,107d134fbb8f7723
Continuity in geometric intuition between humans and monkeys,https://www.pnas.org/doi/abs/10.1073/pnas.2532934123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-20 07:00:00+00:00,10.1073/pnas.2532934123,Jessica F. Cantlon,,"Geometric intuition is regarded as a hallmark of human intelligence. Humans hold a unique advantage in recognizing geometric shapes with Euclidean features (e.g., parallelism, symmetry) and have more sophisticated geometric concepts than nonhuman primates. A popular explanation for this human distinctiveness is that humans rely on discrete, symbolic features to encode geometric shapes, while other primates depend only on continuous perceptual features. The current study challenges this view. We used a match-to-sample task to test whether monkeys share geometric representations with humans. We found that monkeys combined high-level perceptual representations with abstract symbolic representations like humans, suggesting a graded, quantitative continuity in geometric intuition across species rather than a categorical, qualitative divide. Importantly, monkeys showed stronger reliance on symbolic features when processing rotated geometric shapes than preschoolers did with unrotated shapes, indicating that what appears to be symbolic representation may largely emerge from rotation-invariant encoding. These results challenge the hypothesis of human uniqueness in geometric intuition and suggest that its origins in humans are rooted in abstractions shared with primates.",crossref,,人类和猴子之间几何直觉的连续性,几何直觉被认为是人类智力的标志。人类在识别具有欧几里得特征（例如平行性、对称性）的几何形状方面拥有独特的优势，并且比非人类灵长类动物拥有更复杂的几何概念。对人类这种独特性的一个流行解释是，人类依靠离散的象征性特征来编码几何形状，而其他灵长类动物仅依赖于连续的感知特征。目前的研究挑战了这一观点。我们使用样本匹配任务来测试猴子是否与人类共享几何表示。我们发现猴子将高级感知表征与人类一样的抽象符号表征结合起来，这表明跨物种的几何直觉存在分级的、定量的连续性，而不是分类的、定性的鸿沟。重要的是，与学龄前儿童处理未旋转的形状相比，猴子在处理旋转的几何形状时表现出对符号特征的更强依赖，这表明看似符号表示的东西可能很大程度上来自旋转不变的编码。这些结果挑战了人类在几何直觉方面具有独特性的假设，并表明其起源于人类，植根于与灵长类动物共有的抽象概念。,,b5b3b24f54b94c9c
Severe floods increase long-term opioid overdose mortality,https://www.pnas.org/doi/abs/10.1073/pnas.2530028123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-20 07:00:00+00:00,10.1073/pnas.2530028123,Zhen Lei,,"The relationship between climate disasters and substance use-related harms has been understudied. This study employed a mixed methods research design to assess the impact of severe floods on opioid overdose mortality and identify mechanisms driving this relationship. Drawing on opioid overdose death data from NCHS, presidential disaster declarations from FEMA, and severe storm event data from NOAA, we found severe floods in rural Appalachia led to a significant increase in county-level overdose mortality that persisted for a decade postflood. We then collected retrospective qualitative data from 17 stakeholders regarding the floods that occurred in Eastern Kentucky in July 2022. Interviews suggested this increase in overdose mortality was perpetuated by decreased access to treatment, recovery, and harm reduction services; increased trauma; increased instability; and persistent stigma around help-seeking. Due to the predicted continuation of these disasters, understanding their impact on substance use-related harms is essential to mitigating future damage.",crossref,,严重洪水增加长期阿片类药物过量死亡率,气候灾害与物质使用相关危害之间的关系尚未得到充分研究。本研究采用混合方法研究设计来评估严重洪水对阿片类药物过量死亡率的影响，并确定驱动这种关系的机制。根据 NCHS 的阿片类药物过量死亡数据、FEMA 的总统灾难声明以及 NOAA 的严重风暴事件数据，我们发现阿巴拉契亚农村地区的严重洪水导致县级药物过量死亡率大幅上升，这种情况在洪水后持续了十年。然后，我们收集了 17 个利益相关者关于 2022 年 7 月肯塔基州东部发生的洪水的回顾性定性数据。采访表明，服药过量死亡率的上升是由于获得治疗、康复和减少伤害服务的机会减少而导致的；增加创伤；不稳定性增加；以及寻求帮助方面持续存在的耻辱。由于预计这些灾难将持续发生，了解其对药物使用相关危害的影响对于减轻未来的损害至关重要。,,6b6ede87392b8d9e
