title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
Orbitofrontal noradrenaline supports adaptive learning-rate adjustment in probabilistic reversal learning,https://www.pnas.org/doi/abs/10.1073/pnas.2536535123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-13 07:00:00+00:00,10.1073/pnas.2536535123,Etienne Coutureau,,"Adaptive decision-making in dynamic environments requires flexible adjustment of learning speed to balance stability and flexibility. When outcomes are highly stochastic, learners must avoid over-interpreting noise and update more slowly, whereas in volatile environments where contingencies change frequently, learning should accelerate to rapidly incorporate new evidence. Theories propose that internal estimates of uncertainty tune learning rates through neuromodulation-dependent mechanisms. Here, we investigated how noradrenergic inputs from the locus coeruleus (LC) to the orbitofrontal cortex (OFC) support adaptive learning under uncertainty. We show that, in a probabilistic reversal learning task performed across different levels of stochasticity, rats exhibited behavior best explained by an adaptive reinforcement-learning model in which learning rates dynamically adjusted according to model-estimated stochasticity and volatility, outperforming standard fixed-rate models. Noradrenaline release in the OFC closely tracked trial-by-trial, model-derived volatility estimates around contingency changes. Disrupting LC→OFC noradrenergic inputs reproduced the model-predicted impairment in adaptive learning-rate adjustment associated with model-estimated volatility. Together, these findings identify OFC noradrenergic signaling as a key circuit mechanism supporting learning-rate adjustment in response to internal estimates of volatility during adaptive decision-making under uncertainty.",crossref,,眶额去甲肾上腺素支持概率逆转学习中的自适应学习率调整,动态环境下的自适应决策需要灵活调整学习速度，以平衡稳定性和灵活性。当结果高度随机时，学习者必须避免过度解释噪音并更慢地更新，而在突发事件频繁变化的不稳定环境中，学习应该加速以快速吸收新证据。理论认为，不确定性的内部估计通过依赖于神经调节的机制来调整学习率。在这里，我们研究了从蓝斑（LC）到眶额皮质（OFC）的去甲肾上腺素输入如何支持不确定性下的适应性学习。我们表明，在不同随机性水平上执行的概率逆转学习任务中，老鼠表现出的行为可以通过自适应强化学习模型得到最好的解释，其中学习速率根据模型估计的随机性和波动性动态调​​整，优于标准的固定速率模型。 OFC 中去甲肾上腺素的释放密切跟踪了围绕意外变化的逐项试验、模型得出的波动性估计。破坏 LC→OFC 去甲肾上腺素能输入再现了与模型估计波动性相关的自适应学习率调整中的模型预测损伤。总之，这些发现将 OFC 去甲肾上腺素信号传导确定为一种关键的电路机制，支持学习率调整，以响应不确定性下自适应决策过程中波动性的内部估计。,,e212d3ce4072155e
Evolutionary innovation through fusion of sequences from across the tree of life,https://www.pnas.org/doi/abs/10.1073/pnas.2602557123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-13 07:00:00+00:00,10.1073/pnas.2602557123,Cassandra G. Extavour,,"Novel genes arise through multiple mechanisms, including gene duplication, gene fusion, and horizontal gene transfer (HGT). While HGT has increasingly been documented in animals, the posttransfer evolutionary fate of horizontally acquired genes is less well understood. We hypothesized that fusion with endogenous sequences in animal genomes might generate what we call “HGT-chimeras”: genes with regions of nonmetazoan and metazoan descent in the same open reading frame. To test this hypothesis, we developed a molecular phylogenetics pipeline that enables the identification of HGT-chimeras. We applied our pipeline to 319 high-quality annotated arthropod genomes and uncovered a high-confidence set of 274 HGT-chimeras corresponding to 104 independent origination events across diverse arthropods. HGT-chimeras contain intervals acquired from across the tree of life, and many likely originated via a gene duplication-based mechanism. To assess whether HGT-chimeras might be functionally important, we performed RT-PCR and Sanger sequencing of tissues from 20 arthropod species predicted to harbor HGT-chimeras in their genome. We found evidence for the expression of contiguous chimeric messenger RNA transcripts (mRNAs) for 36 of 41 tested HGT-chimeras across 18 of 20 different tested species. We also found evidence that HGT-chimeras evolve under purifying selection and have acquired potentially functional domain architectures, consistent with the hypothesis that these genes are in active use and may participate in diverse biological processes. These results illuminate an underappreciated combinatorial mechanism underlying the origin of novel genes across the largest animal phylum, and suggest that interdomain sequence fusion can play important roles in animal biology and evolution.",crossref,,通过生命树序列的融合进行进化创新,新基因通过多种机制产生，包括基因复制、基因融合和水平基因转移（HGT）。虽然 HGT 在动物身上得到越来越多的记录，但水平获得基因的转移后进化命运尚不清楚。我们假设与动物基因组中的内源序列融合可能会产生我们所说的“HGT嵌合体”：在同一开放阅读框中具有非后生动物和后生动物血统区域的基因。为了检验这一假设，我们开发了一种分子系统发育管道，能够识别 HGT 嵌合体。我们将我们的流程应用于 319 个高质量带注释的节肢动物基因组，并发现了一组高置信度的 274 个 HGT 嵌合体，对应于不同节肢动物的 104 个独立起源事件。 HGT 嵌合体包含从整个生命树获得的间隔，并且许多可能起源于基于基因复制的机制。为了评估 HGT 嵌合体是否具有重要的功能，我们对 20 种节肢动物的组织进行了 RT-PCR 和桑格测序，预计其基因组中含有 HGT 嵌合体。我们发现了 20 个不同测试物种中的 18 个中的 41 个测试的 HGT 嵌合体中的 36 个存在连续嵌合信使 RNA 转录本 (mRNA) 表达的证据。我们还发现证据表明 HGT 嵌合体在纯化选择下进化，并获得了潜在的功能域结构，这与这些基因正在被积极使用并可能参与不同的生物过程的假设相一致。这些结果揭示了一种被低估的现象,,98dbe4f21b360cc9
Combined signals of scientific and social consensus best mobilize action on societal challenges even if government and industry oppose,https://www.pnas.org/doi/abs/10.1073/pnas.2533408123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-13 07:00:00+00:00,10.1073/pnas.2533408123,Gregg Sparkman,,"When facing real-world societal challenges, people make decisions about how to act based on multiple, often conflicting messages from various influential stakeholders such as governments, scientists, fellow citizens, and private companies. How does the public decide to act amid potentially converging or diverging signals from multiple entities in society? Which entities remain influential even if other groups appear apathetic or stand in opposition? This question becomes especially important in contexts like the United States where the government, industry, scientists, and public sentiment may diverge. In two conjoint experiments spanning over 40,000 evaluations, one behavioral experiment and a digital field study (
                    N
                    s = 1,515, 2,005, 1,604, 50,668 respectively; all preregistered), we show the relative and combined influence of government bodies, scientific experts, industry stakeholders, and social consensus in the general public in driving responses to 10 issues in environmental, health, and technology domains. Across domains, support from scientists and social consensus was most influential in shaping the American public’s responses to societal problems including policy support, product preferences, donations to a cause, and social media engagement. And when facing opposition from government and industry, the combined, but not isolated, support of scientists and social consensus reliably mobilized action across domains. This work suggests that even amid rising systemic opposition to solving contemporary societal challenges, scientists and the public can come together to mobilize action.",crossref,,即使政府和行业反对，科学和社会共识的综合信号也能最好地动员人们采取行动应对社会挑战,"当面临现实世界的社会挑战时，人们根据来自政府、科学家、公民和私营公司等各种有影响力的利益相关者的多种且常常相互冲突的信息来决定如何采取行动。在社会多个实体发出的可能趋同或趋异的信号中，公众如何决定采取行动？即使其他团体表现得冷漠或持反对态度，哪些实体仍然具有影响力？在美国这样的环境下，这个问题变得尤为重要，因为政府、行业、科学家和公众情绪可能存在分歧。在两项涉及 40,000 多项评估的联合实验中，一项行为实验和一项数字实地研究（
                    氮
                    s 分别 = 1,515、2,005、1,604、50,668；全部预先注册），我们展示了政府机构、科学专家、行业利益相关者以及公众的社会共识在推动对环境、健康和技术领域的 10 个问题做出回应方面的相对和综合影响力。在各个领域，科学家的支持和社会共识对美国公众对社会问题的反应影响最大，包括政策支持、产品偏好、事业捐赠和社交媒体参与。当面临政府和工业界的反对时，科学家和社会共识的联合而非孤立的支持可靠地动员了跨领域的行动。这项工作表明，即使在系统性地反对解决当代社会挑战的情况下，科学",,ceb8b0a95f50fa8c
HDA19-mediated deacetylation of histone H3.3 at lysines 27 and 36 regulates plant sensitivity to salt stress,https://www.pnas.org/doi/abs/10.1073/pnas.2534315123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-13 07:00:00+00:00,10.1073/pnas.2534315123,Iris Finkemeier,,"Plants survive extreme environments through rapid chromatin reprogramming, yet the epigenetic marks that confer stress resilience remain poorly understood. Histone deacetylase HDA19 is a key epigenetic regulator in Arabidopsis, and
                    hda19
                    -deficient mutants display tolerance to multiple abiotic stresses, including drought, heat, and salinity. Using lysine acetylome profiling, we identified a noncanonical K27/K36 diacetylation mark on histone H3.3, among nine H3 variants, as a specific substrate of HDA19. Under salinity stress, this mark decreased in wild-type plants but increased in
                    hda19
                    mutants, while other known H3 modifications were similarly affected in both genotypes. Mimicking constitutive diacetylation of H3.3K27/K36 through lysine-to-glutamine substitutions promoted accumulation of stress-responsive late embryogenesis abundant (LEA) proteins and conferred salinity tolerance in seedlings, phenocopying
                    hda19
                    mutants. Furthermore, generating the
                    lea7-1/lea29-1/rab18-1
                    triple mutant abolished
                    hda19
                    -dependent salinity tolerance, confirming the LEA proteins’ role downstream of HDA19. Our findings demonstrate that H3.3K27/K36 diacetylation, modulated by HDA19, drives LEA protein accumulation and enables plants to withstand environmental stress, revealing a core mechanism of plant stress resilience.",crossref,,HDA19 介导的组蛋白 H3.3 在赖氨酸 27 和 36 处的脱乙酰化调节植物对盐胁迫的敏感性,"植物通过快速染色质重编程在极端环境中生存，但赋予抗逆能力的表观遗传标记仍然知之甚少。组蛋白脱乙酰酶 HDA19 是拟南芥中关键的表观遗传调节因子，
                    HDA19
                    -缺陷突变体表现出对多种非生物胁迫的耐受性，包括干旱、热和盐度。使用赖氨酸乙酰化组分析，我们在九个 H3 变体中鉴定出组蛋白 H3.3 上的非经典 K27/K36 二乙酰化标记，作为 HDA19 的特定底物。在盐胁迫下，该标记在野生型植物中下降，但在
                    HDA19
                    突变体，而其他已知的 H3 修饰在两种基因型中也受到类似的影响。通过赖氨酸到谷氨酰胺的取代模拟 H3.3K27/K36 的组成型二乙酰化促进了应激反应性晚期胚胎发生丰富 (LEA) 蛋白的积累，并赋予幼苗、表型复制的耐盐性
                    HDA19
                    突变体。此外，生成
                    lea7-1/lea29-1/rab18-1
                    三重突变体被废除
                    HDA19
                    依赖性盐度耐受性，证实了 LEA 蛋白在 HDA19 下游的作用。我们的研究结果表明，HDA19 调节的 H3.3K27/K36 二乙酰化可驱动 LEA 蛋白积累，并使植物能够抵御环境胁迫，揭示了植物逆境恢复的核心机制。",,3ee0e8f747d254bb
Crowding controls the scaling of bus frequency with demand,https://www.pnas.org/doi/abs/10.1073/pnas.2535998123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-13 07:00:00+00:00,10.1073/pnas.2535998123,Marc Barthelemy,,"Cities must allocate limited resources to maintain mobility, with uncertainties about the resulting state of the system. Analyzing roughly 3,000 bus routes with more than 4 billion yearly riders across 19 metropolitan areas worldwide, we uncover a robust scaling law of the form
                    
                      
                        
                          f
                          ∼
                          
                            
                              (
                              d
                              /
                              t
                              )
                            
                            α
                          
                        
                      
                    
                    with exponent
                    
                      
                        
                          α
                          ∈
                          [
                          1
                          /
                          2
                          ,
                          
                          2
                          /
                          3
                          ]
                        
                      
                    
                    , linking the service frequency
                    
                      
                        f
                      
                    
                    to passenger demand
                    
                      
                        d
                      
                    
                    and route duration
                    
                      
                        t
                      
                    
                    . We show that this scaling emerges from a simple optimization principle: Cities implicitly minimize total passenger waiting time under a fixed operational budget when both schedule frequency and crowding are taken into account. This mechanism produces two universal regimes: a frequency-dominated regime with
                    
                      
                        
                          α
                          =
                          1
                          /
                          2
                        
                      
                    
                    when crowding is negligible and a capacity-dominated regime with
                    
                      
                        
                          α
                          =
                          2
                          /
                          3
                        
                      
                    
                    when most routes are overloaded. Intermediate exponents arise when only part of the network operates near capacity. Furthermore, we find that the benefits of additional investment are highly uneven across systems. For instance, our model suggests that a
                    
                      
                        
                          20
                          %
                        
                      
                    
                    budget increase yields nearly a 5-min reduction in daily waiting time per passenger in Boston, compared to only about 1 min in Paris. These findings place urban transit within a broader class of constrained capacity-allocation problems, while highlighting a distinct regime in which prescribed route demands shape the allocation of limited service resources. The resulting scaling laws show how simple optimization principles can generate systematic exponents in complex transport systems, beyond the dissipation-based frameworks usually considered in physical and biological flow networks.",crossref,,拥挤控制总线频率随需求的变化,"城市必须分配有限的资源来维持流动性，而系统的最终状态存在不确定性。通过分析全球 19 个大都市区的约 3,000 条公交线路，每年乘客量超过 40 亿人次，我们发现了以下形式的稳健缩放定律
                    
                      
                        
                          f
                          ～
                          
                            
                              （
                              d
                              /
                              t
                              ）
                            
                            α
                          
                        
                      
                    
                    带指数
                    
                      
                        
                          α
                          ε
                          [
                          1
                          /
                          2
                          ,
                          
                          2
                          /
                          3
                          ]
                        
                      
                    
                    ，链接服务频率
                    
                      
                        f
                      
                    
                    以满足旅客需求
                    
                      
                        d",,696b6b66cd1141fb
Pseudokinase-converting mutation in protein kinase C alpha drives chordoid glioma by pathway rewiring,https://www.pnas.org/doi/abs/10.1073/pnas.2524934123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-13 07:00:00+00:00,10.1073/pnas.2524934123,Franck Bielle,,"Chordoid glioma (ChG) is a rare, low-grade brain tumor characterized by a novel recurrent point mutation, D463H, in the kinase domain of protein kinase C alpha (PKCα). The mutation is invariably an Asp to His substitution, suggesting a unique function beyond catalytic inactivation associated with other cancer-associated PKCα mutations. Here, we show that this mutation converts PKCα into a pseudokinase, abolishing catalytic activity, and, additionally, confers novel scaffolding functions. Activity assays in vitro and in cellulo revealed that PKCα
                    D463H
                    is catalytically inactive and functions as a dominant-negative to suppress endogenous PKC activity. Molecular dynamics simulations predicted that mutation to His, but not Asn, not only destabilizes the active site, but stabilizes the substrate-binding helices in the kinase C-lobe to potentially promote aberrant interactions. Supporting this, phosphoproteomic, proximity labeling, and coimmunoprecipitation mass spectrometry data from cells overexpressing PKCα
                    D463H
                    identified both altered phosphorylation of substrates and binding to multiple proteins involved in cell–cell junctions compared to WT enzyme. Last, single nuclei RNAseq established that ChG derives from specialized tanycytes. Our data reveal that this disease-defining, fully penetrant mutation converts PKCα into a pseudokinase with novel scaffold functions that uniquely rewire the cellular interactome to impair cell junction function.",crossref,,蛋白激酶 C α 中的假激酶转换突变通过通路重新布线驱动脊索样神经胶质瘤,"脊索样神经胶质瘤 (ChG) 是一种罕见的低级别脑肿瘤，其特征是蛋白激酶 C α (PKCα) 激酶结构域中出现新的复发性点突变 D463H。该突变始终是 Asp 到 His 的取代，这表明除了与其他癌症相关 PKCα 突变相关的催化失活之外，还具有独特的功能。在这里，我们证明这种突变将 PKCα 转化为假激酶，消除催化活性，此外还赋予新的支架功能。体外和细胞内的活性测定表明 PKCα
                    D463H
                    催化失活并作为显性失活抑制内源 PKC 活性。分子动力学模拟预测，His 而非 Asn 的突变不仅会破坏活性位点的稳定性，还会稳定激酶 C 叶中的底物结合螺旋，从而可能促进异常相互作用。来自过表达 PKCα 的细胞的磷酸化蛋白质组学、邻近标记和免疫共沉淀质谱数据支持了这一点
                    D463H
                    与 WT 酶相比，确定了底物磷酸化的改变以及与细胞-细胞连接中涉及的多种蛋白质的结合。最后，单核 RNAseq 证实 ChG 源自特殊的单细胞。我们的数据表明，这种疾病定义的完全渗透突变将 PKCα 转化为具有新颖支架功能的假激酶，该功能独特地重新连接细胞相互作用组以损害细胞连接功能。",,f7b0ad0d5a744b0a
Zero-deforestation commitments in Indonesia’s palm oil sector achieve high compliance but no additionality,https://www.pnas.org/doi/abs/10.1073/pnas.2511503123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-13 07:00:00+00:00,10.1073/pnas.2511503123,Rachael D. Garrett,,"In response to public pressure, companies have increasingly adopted voluntary sustainable sourcing commitments. Yet, it often remains unclear whether such commitments lead only to the narrow goal of supplier compliance, or also to the broader goal of additionality, benefits beyond what would have occurred without commitments. A company’s ability to influence its suppliers’ behavior partly depends on the complexity of supply chains, yet data on supply chain linkages are limited, inhibiting causal evaluations. Here, we evaluate the compliance and additionality of zero-deforestation commitments (ZDCs) in the Indonesian palm oil sector, a major driver of tropical deforestation. We compiled a detailed dataset that integrates information about corporate ZDC implementation, supply chain linkages, and maps of palm-driven deforestation in Indonesia. We use this dataset to evaluate the causal impact of ZDCs on deforestation in oil palm concessions from 2018 to 2020 using difference-in-differences econometric methods. We find that concessions linked to companies with ZDCs had low deforestation (&lt;1% per year from 2018 to 2020) and thus largely achieved compliance. Yet they experienced similar reductions in deforestation compared to concessions not covered by ZDCs, therefore showing no additionality. We attribute our finding of no additionality to broader changes in policy and economic conditions during the study period that may have reduced the remaining accessible forest and dampened market and regulatory incentives to clear forests for palm oil. Should these conditions change in the future, continued compliance with ZDCs could yield additional reductions in deforestation.",crossref,,印度尼西亚棕榈油行业的零毁林承诺实现了高度合规性，但没有额外性,为了应对公众压力，公司越来越多地做出自愿的可持续采购承诺。然而，通常尚不清楚此类承诺是否仅导致供应商合规的狭隘目标，还是也导致额外性的更广泛目标，即超出没有承诺的情况下所能获得的收益。一家公司影响供应商行为的能力部分取决于供应链的复杂性，但供应链联系的数据有限，阻碍了因果评估。在这里，我们评估了印度尼西亚棕榈油行业零毁林承诺（ZDC）的合规性和额外性，该行业是热带森林砍伐的主要驱动力。我们编制了一个详细的数据集，其中整合了有关企业 ZDC 实施、供应链联系以及印度尼西亚棕榈驱动的森林砍伐地图的信息。我们利用该数据集，采用双重差分计量经济学方法，评估 2018 年至 2020 年 ZDC 对油棕特许地森林砍伐的因果影响。我们发现，与拥有 ZDC 的公司相关的特许权的森林砍伐率较低（2018 年至 2020 年每年<1%），因此基本上实现了合规。然而，与 ZDC 未涵盖的特许权相比，它们的森林砍伐减少幅度相似，因此没有表现出额外性。我们将没有额外性的发现归因于研究期间政策和经济条件的更广泛变化，这些变化可能减少了剩余的可利用森林，并抑制了为棕榈油而砍伐森林的市场和监管激励措施。如果这些条件在 t 发生变化,,3827717efdc91bed
Developmental divergence in voice–reward circuitry differentiates autistic from typically developing children and adolescents,https://www.pnas.org/doi/abs/10.1073/pnas.2601227123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-13 07:00:00+00:00,10.1073/pnas.2601227123,Vinod Menon,,"Adolescence is a period of profound social change marked by a developmental shift in attention and motivation from parents toward nonfamilial peers. Autism is a neurodevelopmental condition characterized by lifelong challenges in social communication. However, the neurobiological signatures of adolescent social reorientation in autism are poorly understood. Human voice processing is a primary driver of social learning and communication, but it remains understudied in the autism literature, particularly as it relates to neurodevelopmental change. Here we used functional brain imaging of voice processing in children and adolescents with autism and matched controls (ages 7 to 17) to examine neural responses to mother’s voice and nonfamilial voices. We identified divergent age-related patterns in autism across reward, salience, social evaluative, and frontoparietal processing regions consistent with models of an extended voice processing network. Results showed that while typically developing participants exhibited age-related increases in neural activity and connectivity within regions of the voice processing network, individuals with autism showed no age-related increases, and often decreases, in these regions. Adolescents with autism further revealed a reversal of the characteristic developmental pattern: with increasing age, they exhibited decreasing neural engagement with nonfamilial voices and increasing engagement with mother’s voice, a pattern that was most pronounced in individuals with more severe social communication challenges. Findings suggest that disrupted organization of the extended voice processing network, including reward, salience, social evaluative, and frontoparietal circuitry, may underlie atypical social neurodevelopment in autism. More broadly, results suggest that individual differences in social communication shape age-related neural patterns supporting social reorientation.",crossref,,声音奖励回路的发育差异将自闭症患者与正常发育的儿童和青少年区分开来,青春期是一个深刻的社会变革时期，其特征是注意力和动机从父母向非家庭同龄人的发展转变。自闭症是一种神经发育疾病，其特征是社交沟通方面存在终生挑战。然而，人们对自闭症青少年社会重新定向的神经生物学特征知之甚少。人类语音处理是社会学习和交流的主要驱动力，但在自闭症文献中仍然没有得到充分研究，特别是因为它与神经发育变化有关。在这里，我们使用自闭症儿童和青少年以及匹配对照（7 至 17 岁）声音处理的功能性脑成像来检查对母亲声音和非家庭声音的神经反应。我们在奖励、显着性、社会评价和额顶叶处理区域中发现了自闭症中与年龄相关的不同模式，这与扩展语音处理网络的模型一致。结果表明，虽然典型的发育中参与者在语音处理网络区域内的神经活动和连接性表现出与年龄相关的增加，但患有自闭症的个体在这些区域中没有表现出与年龄相关的增加，并且经常减少。自闭症青少年进一步揭示了特征发展模式的逆转：随着年龄的增长，他们表现出对非家庭声音的神经参与减少，对母亲声音的参与增加，这种模式在社交沟通挑战更严重的个体中最为明显。研究结果表明，受损的器官,,134aa09c0d2d35ae
Raman imaging of the phycosphere reveals sharp gradients of organic matter exuded by single phytoplankton cells,https://www.pnas.org/doi/abs/10.1073/pnas.2535317123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-13 07:00:00+00:00,10.1073/pnas.2535317123,Roman Stocker,,"Phytoplankton cells exude a wide array of chemicals in the water column, generating a localized microenvironment known as the phycosphere. Although it is now well accepted that the phycosphere mediates interactions between phytoplankton and bacteria, the chemical gradients around individual phytoplankton cells have never been explicitly measured, and their shape has been classically assumed to be set by ideal diffusion. Here we used Raman microspectroscopy to obtain micrometer-scale measurements of the concentration profile of a phytoplankton metabolite (fucoxanthin) around individual phytoplankton cells of different species, having radii between
                    
                      
                        
                          2.5
                        
                      
                    
                    and 60
                    
                      
                        μ
                      
                    
                    m. We found that fucoxanthin concentration decreases more rapidly with distance from the cell than predicted by ideal diffusion, showing that the phycosphere includes compounds whose diffusion is characterized by nonideal effects. We explain this observation using a space-dependent diffusivity model where nonideality arises from viscosity and solubility gradients in the extracellular environment. Our results suggest an onion-structured model of the phycosphere, in which small hydrophilic solutes that obey ideal diffusion generate broad but weak gradients, whereas insoluble compounds are retained within
                    
                      
                        10
                      
                    
                    to
                    
                      
                        
                          20
                          
                          μ
                        
                      
                    
                    from the phytoplankton cell surface and yield steep gradients of organic matter. These observations, supported by evidence that fucoxanthin can act as an effective chemoattractant for marine bacteria, show the existence of strong and highly localized chemical cues with potentially far-reaching impacts on microbial interactions in aquatic environments. These findings highlight the importance of directly measuring the microscale chemical landscape experienced by marine microbes.",crossref,,藻圈的拉曼成像揭示了单个浮游植物细胞分泌的有机物的尖锐梯度,"浮游植物细胞在水体中分泌出多种化学物质，产生一个称为藻圈的局部微环境。尽管现在人们普遍认为藻圈介导浮游植物和细菌之间的相互作用，但单个浮游植物细胞周围的化学梯度从未被明确测量过，并且它们的形状通常被认为是由理想扩散设定的。在这里，我们使用拉曼显微光谱法获得了不同物种个体浮游植物细胞周围浮游植物代谢物（岩藻黄质）浓度分布的微米级测量值，其半径介于
                    
                      
                        
                          2.5
                        
                      
                    
                    和 60
                    
                      
                        μ
                      
                    
                    米。我们发现，随着与细胞的距离增加，岩藻黄质浓度下降的速度比理想扩散预测的要快，这表明藻圈中包含的化合物的扩散具有非理想效应。我们使用空间依赖性扩散率模型来解释这一观察结果，其中非理想性是由细胞外环境中的粘度和溶解度梯度引起的。我们的结果表明了藻圈的洋葱结构模型，其中服从理想扩散的小亲水溶质产生宽但弱的梯度，而不溶性化合物则保留在藻圈中。",,8a56b8e74b598d62
"CD64 enables TCR-dependent, MHC-independent CTL cytotoxicity of AML cells",https://www.pnas.org/doi/abs/10.1073/pnas.2601232123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-13 07:00:00+00:00,10.1073/pnas.2601232123,Cassian Yee,,"CD8+ T cell–mediated cytotoxicity classically occurs through engagement of an alpha-beta T cell receptor (TCRαβ) with a peptide–class I major histocompatibility complex (pMHC). However, it is also known that cytotoxic CD8+ T lymphocytes (CTLs) can kill tumor cells in a pMHC-independent manner. The relative physiologic contribution and biological significance of pMHC-independent CTL killing remain unclear, and a receptor shared between CTLs and natural killer (NK) cells is generally invoked as the mechanism by which this occurs. In this study, we used acute myeloid leukemia (AML) as a model to examine mechanisms of pMHC-independent cytotoxicity and found a paradoxical TCR-dependent, MHC-independent mechanism that requires CD64. Utilizing knockouts of potential AML ligands and CTL receptors, we demonstrate that pMHC-independent cytotoxicity is a potent mechanism of CTL-mediating killing of AML cells and is largely restricted to CD64-expressing cells through an IFNγ-regulated process. Notably, we found that pMHC-independent CTL killing is not due to activation of commonly implicated NK activating receptors but rather requires an activated TCRαβ/CD3 complex. Thus, we identify a CD64-dependent, pMHC-independent, TCR-dependent mode of CTL cytotoxicity that appears highly enriched for in AML.",crossref,,CD64 使 AML 细胞具有 TCR 依赖性、MHC 独立性 CTL 细胞毒性,CD8+ T 细胞介导的细胞毒性通常是通过 α-β T 细胞受体 (TCRαβ) 与 I 类肽主要组织相容性复合物 (pMHC) 的结合而发生。然而，众所周知，细胞毒性 CD8+ T 淋巴细胞 (CTL) 可以以不依赖于 pMHC 的方式杀死肿瘤细胞。不依赖 pMHC 的 CTL 杀伤的相对生理学贡献和生物学意义仍不清楚，CTL 和自然杀伤 (NK) 细胞之间共享的受体通常被认为是发生这种情况的机制。在这项研究中，我们使用急性髓系白血病 (AML) 作为模型来检查 pMHC 独立的细胞毒性机制，并发现了一种需要 CD64 的矛盾的 TCR 依赖性、MHC 独立机制。利用潜在的 AML 配体和 CTL 受体的敲除，我们证明 pMHC 独立的细胞毒性是 CTL 介导的 AML 细胞杀伤的有效机制，并且通过 IFNγ 调节的过程在很大程度上仅限于表达 CD64 的细胞。值得注意的是，我们发现不依赖 pMHC 的 CTL 杀伤并不是由于通常涉及的 NK 激活受体的激活，而是需要激活的 TCRαβ/CD3 复合物。因此，我们确定了 CD64 依赖、pMHC 独立、TCR 依赖的 CTL 细胞毒性模式，这种模式在 AML 中似乎高度富集。,,fd0c76825435c4fd
