title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
"Climate change, inequality, and childhood stunting in African countries",https://www.pnas.org/doi/abs/10.1073/pnas.2518179123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2518179123,Arun Agrawal,,"Childhood stunting is associated with increased mortality, higher risk of chronic disease, impaired cognitive development, lower educational attainment, reduced economic opportunities, and intergenerational transmission of stunting. These risks are likely to intensify as climate change exacerbates key drivers of undernutrition, making it important to understand how rising temperatures affect stunting and the role of socioeconomic inequality in this relationship. We analyze data from 34 African countries from 2004 to 2020 using Demographic and Health Surveys (DHS), combining observed temperature variability from ERA5 reanalysis with anthropogenic temperature anomalies derived from Detection and Attribution Model Intercomparison Project (DAMIP) simulations. Using a mediation framework, we examine pathways linking temperature anomalies, inequality, and child stunting. Results based on observed temperature anomalies show no direct climate effect on stunting or inequality, but a positive and statistically significant association between inequality and stunting. In contrast, anthropogenic temperature anomalies are positively associated with inequality and stunting, with a 1 °C increase linked to a 3.45% rise in child stunting (SE = 1.52,
                    P
                    = 0.023), with no evidence of mediation through inequality. Notably, we find a consistent positive association between inequality and stunting across specifications. These findings suggest that reducing inequality, together with investments in education, sanitation, and household resilience, could substantially lower stunting rates and protect child health in a warming world.",crossref
Canonical and variant PRC1 functionally converge on PRC2 targets to regulate transcriptional programs during mouse limb development,https://www.pnas.org/doi/abs/10.1073/pnas.2514963123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2514963123,Marie Kmita,,"The developing limb is a classical model system for studying genetic aspects of pattern formation and mechanisms underlying tissue differentiation. The transition from early to differentiated cell fates during limb bud development requires the precise spatial and temporal regulation of gene activation and silencing programs. However, how transcriptional silencing of early genes is achieved remains poorly understood. Here, we investigate the role of the Polycomb Repressive Complexes (PRC1 and PRC2) in this transcriptional transition in the developing mouse forelimb. We show that the progression from early (E10) to late (E12.5 distal) forelimb stages is associated with shifts in promoter-proximal SUZ12 occupancy at early developmental genes. Conditional inactivation of
                    Eed
                    results in derepression and ectopic distal expression of early genes, which occurs despite the persistence of RING1B and H2AK119Ub. We further identified that SUZ12/RING1B co-occupied targets were also bound by RYBP-containing variant PRC1, indicating parallel recruitment of canonical and variant PRC1. Functional analyses of the combined inactivation of EED and RING1B reveal severe limb malformations and significant gene derepression, exceeding the effects of single EED or RING1B inactivation. Together, our findings demonstrate that the functional convergence of canonical and variant PRC1 at key developmental loci is required to maintain robust transcriptional silencing and regulate transitions in gene expression programs required for proper limb morphogenesis.",crossref
Resolving Feynman’s restaurant problem reveals optimal solutions and human strategies,https://www.pnas.org/doi/abs/10.1073/pnas.2509612123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2509612123,Thomas L. Griffiths,,"In the 1970s, physicist Richard Feynman turned lunch with a friend into a math problem—how to optimize dish selection over multiple meals—but his handwritten notes remained a mystery for decades. Here we present the fully deciphered problem and solution, prove its optimality, generalize it to related problems, and compare the results to human behavior. The optimal policy specifies decreasing thresholds for switching from exploring new dishes to exploiting the best, with thresholds varying based on the distribution of the quality of dishes. We connect these results to the existing psychological literature on optimal stopping problems, which has explored close variants on Feynman’s problem, and use our generalization of the solution to explore how the underlying distribution of the quality of the options influences people’s choices. A preregistered experiment with 2,520 participants shows that people adopt thresholds that decrease linearly with the proportion of trials remaining, consistent with the observation of linear thresholds in other optimal stopping problems. However, we show that people tend to explore more than predicted by linear thresholds, and that different distributions of quality result in thresholds with the same slope but different intercepts. These results indicate that people adapt linear thresholds used in optimal stopping tasks in a way that is sensitive to the underlying distribution—a simple strategy that we show is nearly as effective as Feynman’s solution.",crossref
HLA micropolymorphisms confine neoantigen conformational adaptability and guide T cell receptor selectivity,https://www.pnas.org/doi/abs/10.1073/pnas.2602949123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2602949123,Brian M. Baker,,"T cell receptor (TCR) restriction by highly polymorphic major histocompatibility complex (MHC) proteins is a foundation of cellular immunity. Although the effects of MHC polymorphisms on peptide binding and selection are well established, how micropolymorphisms within MHC supertypes impact immune recognition is poorly understood. Here, we identified a mechanism through which the micropolymorphisms in two closely related HLA-A3 superfamily members govern TCR specificity. We previously showed that TCRs specific for a public neoantigen arising from a
                    PIK3CA
                    oncogenic hotspot mutation restricted by HLA-A*03:01 were unable to recognize the same epitope in the context of HLA-A*03:02 despite equivalent processing and presentation by both alleles. We found here that the two micropolymorphisms distinguishing A*03:02 from A*03:01 prevent TCR binding not by altering peptide binding or static structures, but by altering the conformational ensemble of the neoantigen, preventing it from adopting a binding-permissive state. The effect is rooted in how the two polymorphic sites interact with other covarying, evolutionarily coupled polymorphisms, reflecting a cross-groove network of interactions that controls the conformational adaptability of the peptide/HLA complex. We suggest polymorphism-dependent adaptability reflects an evolved feature of class I MHC proteins, further diversifying epitopes and contributing to how TCRs and other immunoreceptors differentiate between antigens. Beyond this mechanistic insight, our findings emphasize the need for high-resolution HLA typing in efforts across immunology, including antigen-specific immunotherapy.",crossref
New climate regime restructures the ecology of Canada’s Northern Great Lakes,https://www.pnas.org/doi/abs/10.1073/pnas.2603271123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2603271123,John P. Smol,,"Great Bear Lake (GBL), Great Slave Lake (GSL), and Lake Hazen in northern Canada have recently experienced a shift in fundamental aquatic ecosystem processes associated with accelerated Arctic warming. Multiple high-resolution,
                    210
                    Pb-dated sediment records (GBL: Smith, Keith, McVicar arms, GSL: West Basin, Lake Hazen: Blister, Main sites) registered remarkably similar restructuring of algal community composition over the past few decades in all lakes. A rapid proliferation of small euplanktonic diatoms at the turn of the 21st century displaced benthic (GBL, Lake Hazen) and large filamentous (GSL) taxa that dominated the diatom assemblages since the mid-to-late 1800s. An increase in the number of ice-free days, a rise in regional air temperature, and a decline in wind speed primed the lakes for new physical and thermal regimes that facilitated a shift to greater whole lake primary production and favored small obligate planktonic diatoms. Historical records from surveys undertaken on the lakes between the 1940s and 1970s substantiated our paleolimnological findings that these lakes were relatively stable limnologically since at least the past century and have only recently transitioned to new thermal states. As primary producers fuel the entire food web, this rapid algal community restructuring serves as a cautionary signal of major ecosystem changes. The characteristic thermal inertia and resilience of Canada’s “Northern Great Lakes” is rapidly eroding, with implications for native fish populations that Indigenous and other northern communities rely on.",crossref
Polyphosphate affects the growth and methanogenesis of deep-sea methanogenic archaea,https://www.pnas.org/doi/abs/10.1073/pnas.2608127123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2608127123,Chaomin Sun,,"Microorganisms employ inorganic polyphosphate (polyP) as an ancient strategy for energy and phosphate storage, yet its physiological roles in methanogenic archaea remain largely unexplored. Here, we report that polyP metabolism is coupled to growth and methanogenesis in
                    Methanolobus
                    sp. ZRKC1, a representative of eight methanogenic archaea isolated from deep-sea cold seep sediments. Through combined genetic, biochemical, and physiological analyses, we find that PPK1 mediates polyP synthesis in a Mg
                    2+
                    -dependent manner, whereas PPK2 functions primarily as a polyP hydrolase. Deletion of
                    ppk1
                    in strain ZRKC1 abolishes polyP accumulation and impairs both growth and methane production, pointing to a role for polyP as a metabolic hub linking these processes. Transcriptomic profiling reveals that under organic phosphorus conditions, strain ZRKC1 upregulates phosphoesterases to liberate bioavailable phosphate, which is subsequently channeled into polyP via PPK1. Furthermore, in situ transcriptomic data suggest that the genetic capacity for this metabolic strategy may be present and transcriptionally active in the native environment, with concurrent upregulation of genes involved in phosphate acquisition, polyP metabolism, and methanogenesis. Our findings suggest the importance of polyP in linking phosphate homeostasis to growth and methanogenesis in deep-sea methanogenic archaea.",crossref
"The 2025–2030 Dietary Guidelines for Americans are associated with higher land, water and nitrogen use, and greenhouse gas emissions",https://www.pnas.org/doi/abs/10.1073/pnas.2604814123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2604814123,Gidon Eshel,,"Dietary guidelines form the foundation of federal food policy, informing programs such as the Supplemental Nutrition Assistance Program (SNAP), government food procurement, school meals, and military and hospital food services. The most recent guidelines, released in early 2026, advise avoiding “hyperprocessed” (generally known as ultraprocessed foods, UPFs), while also recommending higher overall protein intake chiefly from animal sources. Here, we quantified the greenhouse gas (GHG) emissions, freshwater use, land use, and nitrogen fertilizer use of adherence to these new guidelines in comparison to the current Mean American Diet (MAD). We constructed isocaloric diets with varying degrees of added protein intake and protein sources that are similar to current dietary patterns, but with no UPFs as recommended. We find that although eliminating ultraprocessed foods from the MAD could yield substantial environmental benefits—given their large share of total intake and animal-based makeup—the recommended increase in animal-based proteins, will more than offset this environmental dividend in GHG, land use, and nitrogen fertilizer use by as much as 32%, but not in water use (i.e., water use is lower by 7 to 19% than the MAD). Across all environmental metrics measured, favoring plants- over animal-based foods leads to better environmental outcomes. Overall, adherence to the 2025–2030 Dietary Guidelines for Americans would confer net environmental harm across most key metrics relative to the prevailing U.S. diet.",crossref
Did Stora Karlsö wolves reach the island naturally or by boat?,https://www.pnas.org/doi/abs/10.1073/pnas.2607054123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2607054123,L. David Mech,,,
Rethinking energy transition strategies for the European Union amid rising energy prices,https://www.pnas.org/doi/abs/10.1073/pnas.2609606123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2609606123,Yafang Cheng,,"Geopolitical tensions and the disruption of major energy imports have sharply elevated energy prices across the European Union (EU), creating a persistent energy supply gap and posing long-term challenges for energy security. Here, we introduce a comprehensive framework integrating the advanced Greenhouse Gas and Air Pollution Interactions and Synergies (GAINS) model with a system dynamic WILIAM (“Within limits”) Integrated Assessment Model to systematically evaluate strategies for closing this energy gap. We find that measures to close the energy gap in the short term exacerbate either economic or public health burdens, highlighting the need for more sustainable solutions in the long term. Our further analysis shows that long-term strategies focused on renewable energy transitions not only close the energy gap but also bring net benefits equivalent to ~3% of projected GDP for 2050. Moreover, we find that rising energy prices substantially influence the cost-effectiveness of accelerated energy transitions. Under current high energy price levels, the benefits from achieving energy targets set for 2050 by 5 to 20 y in advance could outweigh the additional costs. The consideration of dynamic trends in the levelized cost of electricity (LCOE), particularly under rapid renewables expansion, is critical for avoiding overly optimistic estimations of green transition benefits. Our findings suggest that a timely transition to renewable energy benefits the EU in the face of the energy crisis, and policies proactively adjusting energy prices could facilitate a greener, more sustainable future.",crossref
Reply to Janssens and Mech: The possibility of natural wolf dispersal to Stora Karlsö,https://www.pnas.org/doi/abs/10.1073/pnas.2608649123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2608649123,Pontus Skoglund,,"In their letter about our article describing the discovery of prehistoric wolves on the small island of Stora Karlsö (1), Janssens and Mech argue that natural dispersal is a more likely explanation than human agency (2).After reviewing their arguments, we still favor human agency, but maintain, as we emphasized in the article, that natural dispersal cannot be excluded.",openalex
Navigating the unknown: Nanobubbles and the hidden complexity of aerophilic surfaces,https://www.pnas.org/doi/abs/10.1073/pnas.2608226123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2608226123,Junhong Lü,,,
"Memory, chaos, and noise in ecological forecasting",https://www.pnas.org/doi/abs/10.1073/pnas.2604256123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2604256123,Tanya L. Rogers,,"Ecological populations fluctuate for reasons that are often ascribed—separately—to historical legacies, intrinsic nonlinear dynamics, or stochastic noise. Yet these forces rarely act in isolation. We assembled a global database of 302 abundance time series spanning birds, mammals, fishes, insects, and plankton to ask how memory, nonlinearity, and dynamical stability interact to shape predictability. We used empirical dynamic modeling to estimate the memory length and classified time series stability via effective Lyapunov exponents. We also examined the degree to which incorporating memory and nonlinearity reduce apparent noise and improve prediction. We found that memory length was greatest in neutrally stable series and proportional to the Lyapunov horizon in chaotic series. Both memory and nonlinearity improved forecasts, but gains were largest in series exhibiting positive Lyapunov exponents (oscillations and chaos). By contrast, populations with strongly stable dynamics are well captured by low dimensional linear models. Hence, nonlinearity and memory are both important components of ecological dynamics and the effective Lyapunov exponent is a useful prognosticator of predictability.",crossref
Crotonylation impedes c-Myc oncogenic activity,https://www.pnas.org/doi/abs/10.1073/pnas.2530020123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2530020123,Hua Lu,,"c-Myc, an important oncoprotein, is highly regulated via posttranslational modifications. Herein, we report c-Myc crotonylation, an acylation stemming from the short-chain fatty acid crotonate. By biochemical analyses and high-resolution mass spectrometry sequencing, we showed that c-Myc is crotonylated at several lysine residues, spanning its middle to C termini. Mutation of these crotonylation sites conferred cells with a significant proliferative advantage with two key residues at K289 and K298 identified. Mutation of these lysine residues increased the binding of the mutant c-Myc to its regulator S-phase-kinase-associated protein 2 (Skp2) that can enhance c-Myc transcriptional activity while degrading it afterward. Interestingly, the K298N mutation was identified in some primary human tumors via screening human cancer database. More interestingly, this cancer-derived mutant c-Myc displayed more oncogenic activity than did wild type c-Myc in vitro and in vivo, in part, by partnering with Skp2. Together, these results demonstrate that crotonylation can impair the oncogenic activity of c-Myc.",crossref
Control of lipid metabolism in chondrocytes is critical for skeletal growth,https://www.pnas.org/doi/abs/10.1073/pnas.2600080123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2600080123,Jae-Hyuck Shim,,"Chondrodysplasia is a genetic disorder characterized by impaired cartilage development and bone growth. Dysregulation of the endoplasmic reticulum (ER) stress is associated with chondrodysplasia. Here, we demonstrate a critical role for the ER stress regulator PPP1R15B in chondrocyte development. PPP1R15B is a protein phosphatase that constitutively represses eIF2α phosphorylation to attenuate global protein translation in response to stress. Remarkably, deletion of
                    Ppp1r15b
                    in
                    
                      Prx1
                      +
                    
                    skeletal progenitors (
                    
                      Ppp1r15b
                      Prx1
                    
                    ) impairs chondrogenesis, resulting in a disorganized growth plate, reduced trabecular bone, and shortened long bones in mice. Similarly, inducible deletion of
                    Ppp1r15b
                    in
                    
                      Col2
                      +
                    
                    chondroprogenitors (
                    
                      Ppp1r15b
                      Col2
                    
                    ) leads to abnormal cartilage development and bone growth. Remarkably, no skeletal phenotype is observed in mice lacking
                    Ppp1r15b
                    in committed
                    
                      Osx
                      +
                    
                    osteoprogenitors (
                    
                      Ppp1r15b
                      Osx
                    
                    ) and
                    
                      Dmp1
                      +
                    
                    mature osteoblasts and osteocytes (
                    
                      Ppp1r15b
                      Dmp1
                    
                    ), indicating that its role is limited to regulation of chondrogenesis, not osteogenic differentiation. Mechanistically, PPP1R15B deletion increases eIF2α phosphorylation, which in turn enhances lipogenic gene expression by suppressing leptin expression. This effect was reversed in
                    
                      Ppp1r15b
                      Prx1
                    
                    mice by reconstitution with wild-type PPP1R15B, but not with a mutant form incapable of eIF2α dephosphorylation. Exogenous expression of leptin also reversed skeletal abnormalities in these mice. Collectively, these findings reveal a critical role for PPP1R15B in cartilage development through its regulation of lipid metabolism.",crossref
Female dolphins use individual vocal labels to track coercive males,https://www.pnas.org/doi/abs/10.1073/pnas.2531602123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2531602123,Stephanie L. King,,"Animals rely on identity signaling to navigate social relationships, assess potential mates, and avoid costly interactions. While species- and group-level recognition signals can provide fitness advantages by preventing inbreeding depression and hybridization, our understanding of the role that individual identity signals can play in mate choice is notably lacking. In species with coercive mating systems, females must carefully evaluate male behavior to minimize risks while also maximizing reproductive success, yet the mechanisms that enable them to monitor and respond to male behavior remain poorly understood. Male Indo-Pacific bottlenose dolphins form multilevel alliances to compete for access to reproductive females, with important consequences for how females negotiate their relationships with males. In this study, we investigated how females assess males by conducting 34 sound playbacks to 17 females and using drone-mounted video to analyze their behavioral responses to individual male identity signals. We combined these experiments with long-term behavioral data to examine how female reproductive state, sociability, and interaction history shaped their responses. Females who were reproductively available showed a significantly stronger aversive response to the identity signals of males who coerced females at higher rates, suggesting that females track male behavior across time and use individual vocal labels to guide reproductive decision-making based on their experience of individual male behavior. This capacity suggests that females integrate social knowledge about individual males to strategically manage intersexual relationships and mate choice.",crossref
Reply to Lemieux et al.: Integration does not preclude essentiality of mitochondrial glycerol-3-phosphate dehydrogenase,https://www.pnas.org/doi/abs/10.1073/pnas.2613403123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2613403123,Nicolas Pichaud,,,
Resetting population mobility responses under repeated nonpharmaceutical interventions: Implications for hypothesized pandemic fatigue,https://www.pnas.org/doi/abs/10.1073/pnas.2533284123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2533284123,Vittoria Colizza,,"Nonpharmaceutical interventions (NPIs) are essential for controlling infectious diseases during prevaccine periods, yet their success hinges on sustained population behavioral responses to restrictions. This study investigates how mobility responses to tiered restriction systems evolved over time during COVID-19 in six geographical regions across Europe, North America, Africa, and South America. Using daily mobility data and linear-mixed models, we characterized three temporal dimensions shaping these responses: cumulative exposure to restrictions, time spent under a given tier, and repeated reintroduction of the same tier. Time spent under a given tier caused the most rapid attenuation of mobility reduction, producing effects within days that cumulative exposure, required months of restrictions to achieve. Iterative application of shorter NPIs, interspersed with temporary relaxation, was associated with a restoration of mobility responses when restrictions were reintroduced, mitigating attenuation and sometimes even strengthening responses. These patterns are consistent with mechanisms discussed under the umbrella of pandemic fatigue, whereby temporary relaxation may provide psychological relief and a sense of regained autonomy that can renew public willingness to respond to restrictions when reintroduced, while remaining compatible with behavioral adjustment and structural constraints. However, they are also compatible with alternative explanations, including behavioral adaptation, structural constraints on mobility, or evolving interpretations of restrictions. These findings emphasize the dual benefits of short, strategic NPIs for epidemic control and public resilience, offering actionable insights for designing more sustainable pandemic interventions.",crossref
Habitat split drives assembly of less protective host microbiomes,https://www.pnas.org/doi/abs/10.1073/pnas.2611093123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2611093123,Kieran A. Bates,,,
“Alternative” or integrated role of mitochondrial glycerol-3-phosphate dehydrogenase,https://www.pnas.org/doi/abs/10.1073/pnas.2611388123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2611388123,Erich Gnaiger,,"Herpe et al. (1) investigate the role of mitochondrial glycerol-3phosphate dehydrogenase (mtGpDH; E.C. 1.1.5.3) in Drosophila bioenergetics.The flavoprotein mtGpDH in the mitochondrial inner membrane is not a proton pump, comparable to Complex II (CII), electron-transferring flavoprotein dehydrogenase (ETFDH), and proline dehydrogenase (ProDH; Fig. 1).Like Complex I (CI), these enzymes transfer electrons to the Q-junction.mtGpDH, and similarly ProDH, play important physiological roles not only when CI is impaired but within the metabolic context integrating oxidative phosphorylation, glycolysis, lipid metabolism, and gluconeogenesis in various tissues of many species (2-5).Interpretation of the reported phenotypes is therefore complex, particularly given the high mortality (~45 %) in the mtGpDH-deficient group, since primary effects on bioenergetics are likely confounded by secondary mitochondrial dysfunction associated with organismal failure.Regarding the ATP-yield and the contribution of glycerophosphate to O 2 consumption, the enzymes CI, CII, and mtG-pDH must be distinguished from the NADH-, succinate-, and glycerophosphate-linked electron transfer pathways to oxygen (N, S, and Gp, respectively; Fig. 1).Respiration was measured with substrate combinations NS and NSGp, not Gp alone.The contribution of the Gp-pathway to NSGp respiration cannot be quantified by the flux control efficiency, j = (NSGp -NS)/NSGp, which expresses the relative stimulatory effect of Gp on NS-respiration (6).Herpe et al. (1) misinterpret j = 1.0 (i.e., NS = 0) as a doubling of oxygen consumption after Gp addition.In fact, doubling flux would yield j = 0.5.This affects interpretation of their results.An NS-pathway capacity close to zero, indicated by j -values up to 0.99 in controls (1), is incompatible with insect physiology (7-9).Expressing ATP yield as ""1.5 ATP per FADH 2 "" compared to the N-pathway is misleading, because glycerophosphate and succinate-not tightly bound FADH 2 -are the sources of reducing equivalents, 2{H + +e -}, in the Gp-and S-electron transfer pathways (10), whereas NADH supplies electrons to CI in the N-pathway (Fig. 1).Inconsistencies arise in calculating ATP/O ratios from ATP production and oxygen consumption (Fig. 3 A andD ).These reach implausibly high values (CTRL: 461; GPO1: 245) far outside the range of 1 to 2 presented in Fig. 3G .The discrepancy likely reflects a unit error in ATP production (µmol vs. nmol), while conversion of O 2 -to atomic O-equivalents requires doubling rather than using half the corresponding O 2 consumption rate.More importantly, the highest and lowest ATP/O values (CTRL group) are omitted from Fig. 3G and suggested to be outliers, which was not confirmed by reanalysis with a Grubbs' test.Excluding these values affects the statistical outcome.Notably, because more protons are translocated in the N-than the Gp-pathway, loss of mtGpDH-supported respiration should increase the relative contribution of the",openalex
Beyond temperature: Why climate adaptation in agriculture needs a systems approach,https://www.pnas.org/doi/abs/10.1073/pnas.2614201123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2614201123,Bruno Basso,,,
A targeted combination therapy achieves effective pancreatic cancer regression and prevents tumor resistance,https://www.pnas.org/doi/abs/10.1073/pnas.2610708123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2610708123,Mariano Barbacid,,"Pancreatic ductal adenocarcinoma (PDAC) has one of the lowest cancer survival rates. Recent studies using RAS inhibitors have opened the door to more efficacious therapies although their beneficial effect is still limited mainly due to the rapid appearance of tumor resistance. Here, we demonstrate that genetic ablation of three independent nodes involved in downstream (RAF1), upstream (EGFR), and orthogonal (STAT3) KRAS signaling pathways leads to complete and permanent regression of orthotopic PDACs induced by
                    K
                    ras
                    /
                    T
                    p53
                    mutations. Likewise, a combination of selective inhibitors of KRAS (RMC-6236/daraxonrasib), EGFR family (afatinib), and STAT3 (SD36) induced the complete regression of orthotopic PDAC tumors with no evidence of tumor resistance for over 200 d posttreatment. This combination therapy also led to significant regression of genetically engineered mouse tumors as well as patient-derived tumor xenografts (PDX) in the absence of tumor relapses. Of importance, this combination therapy was well tolerated. In sum, these results should guide the development of new clinical trials that may benefit PDAC patients.",crossref
Potassium controls skin adaptation in Candida auris,https://www.pnas.org/doi/abs/10.1073/pnas.2611972123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2611972123,Yu-Ying Phoebe Hsieh,,,
GPIHBP1 on oligodendrocytes binds lipoprotein lipase within the human brain,https://www.pnas.org/doi/abs/10.1073/pnas.2610646123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2610646123,Stephen G. Young,,"In peripheral tissues, lipoprotein lipase (LPL) is secreted by parenchymal cells (adipocytes, myocytes) into the interstitial spaces, where it is captured by GPIHBP1 (a glycosylphosphatidylinositol-anchored protein of capillary endothelial cells) and escorted to the luminal surface of capillaries. The LPL inside capillaries hydrolyzes glycerolipids in the plasma lipoproteins, releasing fatty acids for parenchymal cells. In the central nervous system, LPL is synthesized by multiple cell types [e.g., microglia, oligodendrocyte precursor cells (OPCs)] and secreted into the interstitium, but a binding site for the LPL has never been identified. By examining single nuclei RNA-seq databases of the human brain, we found that
                    GPIHBP1
                    is expressed by oligodendrocytes but not by OPCs. This gene-expression profile (high in oligodendrocytes, low in OPCs) is also observed in genes for myelin structural proteins, fatty acid binding and transport proteins, and lipid biosynthetic enzymes.
                    GPIHBP1
                    expression in oligodendrocytes was confirmed by in situ hybridization studies of human brain and by immunohistochemical staining. Of note, GPIHBP1 and LPL are colocalized on oligodendrocytes in the human brain. Our findings identify GPIHBP1 as a principal binding site for interstitial LPL in the human brain and suggest that GPIHBP1-bound LPL could hydrolyze interstitial lipids and thereby supply oligodendrocytes with fatty acid nutrients.",crossref
Ancient oaks reveal rewilding of Mediterranean forests after the Black Death,https://www.pnas.org/doi/abs/10.1073/pnas.2529341123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-01 07:00:00+00:00,10.1073/pnas.2529341123,Charles H. Cannon,,"In Italy, evergreen holm oaks (
                    Quercus ilex
                    ) and deciduous sessile oaks (
                    Quercus petraea
                    ) experienced a synchronized establishment pulse starting at the beginning of 1400s CE, consistent with a release from anthropogenic pressure following demographic collapse associated with the Black Death outbreak (1347 CE) and its following waves until the 17th century. Radiocarbon dating of the oldest-looking individuals of each species revealed similar tree-age distributions across sites located at the extremes of the forest elevational gradient: Montecristo Island (100 to 500 m a.s.l.) and Aspromonte mountain (1,100 to 1,800 m a.s.l.). Montecristo, with its favorable coastal conditions, showed a pronounced post-1400 CE recruitment peak, while the mountainous Aspromonte region, at harsher high elevations, required a more extended and delayed period of recruitment. The extreme longevity of these two unrelated oak populations is enabled by different functional traits and resilience mechanisms, highlighting an ancient rewilding event spurred by human tragedy.",crossref
