title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
Multiscale Kinetics‐Enhanced and Interphase‐Stabilized Hierarchical Architecture Design Enables Fast‐Charging and Longevous Sodium‐Ion Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71059?af=R,,Wiley: Advanced Energy Materials: Table of Contents,2026-05-23 17:09:00+00:00,10.1002/aenm.71059,Qiaobao Zhang,,"ABSTRACT
                  
                    Achieving ultrafast chargeability and long‐term durability in sodium (Na) ion battery (SIB) anodes is highly sought after, but intrinsically limited by their sluggish Na
                    +
                    transport kinetics and aggressive interfacial degradation. Here, we proposed a rationally designed bismuth‐confined micro‐rod@nitrogen‐doped carbon (Bi‐MR@NC) composite to address these limitations. The engineered structure achieves full encapsulation of ultrahigh nano‐Bi content (90 nm, 91 wt.%) in a sheet‐assembled carbon microrod (8–12 µm) architecture, enabling dense electrode construction while maintaining rapid ion/electron transport kinetics, and robust interfacial stability during long‐term cycling, as ascertained by detailed material characterizations and electrochemical evidences. Therefore, Bi‐MR@NC anode delivers exceptional long‐term cyclability of 82.4% capacity retention over 25 000 cycles at 10 A g
                    −1
                    , ultrafast charging capability (220 A g
                    −1
                    , charge/discharge completed in 9.2 s), and practically relevant areal capacity of 2.4 mAh cm
                    −2
                    after 1000 cycles at 8.97 mA cm
                    −2
                    . Remarkably, full cells with a practical high‐mass‐loading Na
                    3
                    V
                    2
                    (PO
                    4
                    )
                    3
                    (NVP) cathode (19.48 mg cm
                    −2
                    ) sustain 1.56 mAh cm
                    −2
                    with 86.9% capacity retention after 1000 cycles at 3.9 mA cm
                    −2
                    . Pouch cell tested under 10 C fast‐charging condition demonstrates long‐lasting cyclability over 3000 cycles with only 0.01% capacity fading per cycle. This work establishes a generalizable architectural strategy for fast‐charging and long‐life alloy anodes in next‐generation batteries.",crossref,,多尺度动力学增强和相间稳定的分层架构设计可实现快速充电和长寿命钠离子电池,"摘要
                  
                    钠 (Na) 离子电池 (SIB) 阳极实现超快充电能力和长期耐用性受到高度追捧，但本质上受到其缓慢的 Na 的限制。
                    +
                    传输动力学和激进的界面降解。在这里，我们提出了一种合理设计的铋限域微棒@氮掺杂碳（Bi-MR@NC）复合材料来解决这些限制。该工程结构在片状组装的碳微棒（8-12微米）结构中实现了超高纳米Bi含量（90纳米，91重量％）的完全封装，实现了致密电极结构，同时保持快速的离子/电子传输动力学，以及长期循环过程中强大的界面稳定性，正如详细的材料表征和电化学证据所确定的那样。因此，Bi-MR@NC 阳极在 10 A g-1 电流下经过 25,000 次循环后可提供卓越的长期循环性能，容量保持率为 82.4%
                    −1
                    ，超快充电能力（220 A g
                    −1
                    ，充电/放电在 9.2 秒内完成），实际相关面积容量为 2.4 mAh cm
                    −2
                    在 8.97 mA cm 下经过 1000 次循环后
                    −2
                    。值得注意的是，具有实用的高质量负载 Na 的全电池
                    3
                    V
                    2
                    （采购订单
                    4
                    ）
                    3
                    (NVP) 阴极 (19.48 mg cm",,b9ad872a74b75638
Super–Foldable Glass–Like Plastic,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73424?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-23 18:52:54+00:00,10.1002/adma.73424,Qiang Fu,,"ABSTRACT
                  Fatigue–free foldability is required for next–generation flexible electronics. For the essential protective films, ultrathin glass is susceptible to brittle fractures, whereas plastic films have inadequate hardness and tend to crease under dynamic loading conditions. We report a glass–like plastic featuring a nano–hybrid interpenetrating network comprising a plastic nanofibrous scaffold interpenetrated by an organic–inorganic silsesquioxane@nanosilica composite, which effectively inhibits fatigue relaxation. This hybrid material possesses glass–like transparency and hardness yet exhibits plastic–like elongation and impact resistance, and rubber–like resilience. When manufactured as thin films (5–30 µm), they can withstand extreme folding cycles (500,000 cycles at a radius of curvature of 0.5 mm) without macroscopic creasing/cracking or microscopic structure/morphology changes. The superior dynamic foldability of these glass–like plastics makes them promising for future device applications.",crossref,,超级可折叠玻璃类塑料,"摘要
                  下一代柔性电子产品需要无疲劳折叠性。对于重要的保护膜，超薄玻璃容易脆裂，而塑料膜硬度不足，在动态负载条件下容易起皱。我们报告了一种具有纳米混合互穿网络的类玻璃塑料，该网络由有机-无机硅倍半氧烷@纳米二氧化硅复合材料互穿的塑料纳米纤维支架组成，可有效抑制疲劳松弛。这种混合材料具有玻璃般的透明度和硬度，同时具有塑料般的伸长率和抗冲击性以及橡胶般的弹性。当制造为薄膜（5–30 µm）时，它们可以承受极端的折叠循环（曲率半径为 0.5 mm 的 500,000 次循环），而不会出现宏观折痕/裂纹或微观结构/形态变化。这些类玻璃塑料卓越的动态可折叠性使其在未来的设备应用中具有广阔的前景。",,0b9c0587c5355a6a
Emergent Spin Supersolids in Frustrated Quantum Materials,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202600005?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-23 18:53:55+00:00,10.1002/adma.202600005,Sadamichi Maekawa,,"ABSTRACT
                  Recent years have witnessed the emergence of spin supersolids in frustrated quantum magnets, establishing a material‐based platform for supersolidity beyond its original context in solid helium. A spin supersolid is characterized by the coexistence of longitudinal spin order that breaks lattice translational symmetry and transverse spin order associated with the spontaneous breaking of the spin U(1) symmetry. Extensive experimental investigations, together with advanced numerical studies, have now revealed a coherent and internally consistent picture of these phases, substantially deepening our understanding of supersolidity in quantum magnetic materials. Beyond their fundamental interest as exotic quantum states, potential applications in highly efficient demagnetization cooling have been supported by a giant magnetocaloric effect observed in candidate materials. Moreover, the possible dissipationless spin supercurrents could open promising perspectives for spin transport and spintronic applications. This review summarizes recent progress on emergent spin supersolids in frustrated triangular‐lattice quantum antiferromagnets, surveys experimental evidence from thermodynamic and spectroscopic measurements, and compares these results with theoretical studies of minimal models addressing global phase diagrams, ground state properties, and collective excitations. In addition, this review discusses characteristic spin‐transport phenomena and outlines future directions for exploring spin supersolids as functional quantum materials.",crossref,,受挫量子材料中的突现自旋超固体,"摘要
                  近年来，自旋超固体在受挫量子磁体中出现，建立了一个基于材料的超固体平台，超越了固体氦的原始背景。自旋超固体的特征是同时存在破坏晶格平移对称性的纵向自旋序和与自旋 U(1) 对称性自发破缺相关的横向自旋序。广泛的实验研究以及先进的数值研究现在已经揭示了这些相的连贯且内部一致的图像，大大加深了我们对量子磁性材料中超固体的理解。除了作为奇异量子态的基本兴趣之外，在候选材料中观察到的巨磁热效应也支持了高效退磁冷却的潜在应用。此外，可能的无耗散自旋超流可以为自旋输运和自旋电子学应用开辟有希望的前景。这篇综述总结了受挫三角晶格量子反铁磁体中涌现自旋超固体的最新进展，调查了热力学和光谱测量的实验证据，并将这些结果与解决全局相图、基态性质和集体激发的最小模型的理论研究进行了比较。此外，这篇综述讨论了特征自旋输运现象，并概述了探索自旋超固体作为功能量子材料的未来方向。",,172b3964ed995cdb
Lattice‐Matched 2D Template Enables Efficient Cesium Tin Halide Perovskite Solar Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202519143?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-23 18:53:58+00:00,10.1002/adma.202519143,Lianzhou Wang,,"ABSTRACT
                  
                    Cesium tin iodide (CsSnI
                    3
                    ) has emerged as a promising inorganic light‐absorber for lead‐free perovskite solar cells (PSCs) due to its ideal bandgap of 1.3 eV and intrinsic thermal stability. However, its application is limited by random crystallization and spontaneous δ‐CsSnI
                    3
                    phase transition, causing substantial photovoltaic performance losses. Here, we employ lattice‐matched 2D perovskite templates to induce the oriented growth of 3D perovskites, enabling phase‐pure 2D/3D perovskite heterostructures for efficient and durable CsSnI
                    3
                    ‐based PSCs. Compared to their alkyl counterparts, 2D perovskites adopting aromatic spacer cations introduce additional interlayer
                    π
                    –
                    π
                    stacking to inhibit octahedral tilting and minimize their lattice spacing mismatch with 3D CsSnI
                    3
                    . This improved crystallographic compatibility promotes oriented growth of 2D/3D heterostructures along the (110) plane, regulating the crystallization kinetics and creating an additional energy barrier that suppresses δ‐CsSnI
                    3
                    phase formation. As a result, the optimized CsSnI
                    3
                    ‐based PSCs deliver a champion power conversion efficiency (PCE) of 15.27% with a high open‐circuit voltage of 0.90 V. Benefiting from reduced trap states and eliminated δ‐CsSnI
                    3
                    phase impurities, the target devices exhibit markedly improved operational stability, retaining over 95% of their initial PCE after 1280 h at maximum power point tracking under continuous one‐sun illumination in nitrogen without encapsulation.",crossref,,晶格匹配的二维模板可实现高效的铯锡卤化物钙钛矿太阳能电池,"摘要
                  
                    碘化铯锡（CsSnI
                    3
                    由于其 1.3 eV 的理想带隙和固有的热稳定性，已成为无铅钙钛矿太阳能电池 (PSC) 的一种有前途的无机光吸收剂。然而，其应用受到随机结晶和自发 δ-CsSnI 的限制
                    3
                    相变，导致光伏性能大幅损失。在这里，我们采用晶格匹配的 2D 钙钛矿模板来诱导 3D 钙钛矿的定向生长，从而实现纯相 2D/3D 钙钛矿异质结构，从而实现高效耐用的 CsSnI
                    3
                    ‐基于 PSC。与烷基对应物相比，采用芳香族间隔阳离子的二维钙钛矿引入了额外的中间层
                    π
                    –
                    π
                    堆叠以抑制八面体倾斜并最大限度地减少其与 3D CsSnI 的晶格间距失配
                    3
                    。这种改进的晶体相容性促进了 2D/3D 异质结构沿 (110) 平面的定向生长，调节结晶动力学并产生额外的能量势垒来抑制 δ-CsSnI
                    3
                    相的形成。因此，优化后的 CsSnI
                    3
                    ‐基于 PSC 的冠军功率转换效率 (PCE) 为 15.27%，开路电压为 0.90 V。受益于陷阱状态的减少和消除",,ddd538b3d592d99d
A Morphology‐Driven Cascade Delivery of Antigens for Potent T Cell Immunity,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73396?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-23 18:55:58+00:00,10.1002/adma.73396,Xun Sun,,"ABSTRACT
                  
                    Subunit vaccines are hampered by their inability to elicit robust cellular immunity and cross‐protection. The spatiotemporal fate of vaccine components within the body is key to overcoming this hurdle. Here, we report a cascade “Lymph nodes–Antigen presenting cells–Endoplasmic reticulum (LAE)” delivery strategy enabled by engineering the surface topography of nanoparticles. We designed mesoporous silica nanoparticles with smooth, short‐spiked, and long‐spiked (SNL) morphologies. Among them, SNL showed superior antigen peptide delivery and APC activation. Mechanistically, SNL enhanced Piezo1‐mediated calcium influx through mechanical stimulation, promoting dendritic cell activation and increasing antigen trafficking to the endoplasmic reticulum (ER), a key site for cross‐presentation. Capitalizing on this ER‐targeting capability, we co‐loaded the STING agonist 2′3′‐cGAMP with antigen peptides into SNL, yielding synergistic immune activation. This combination induced potent CD8
                    +
                    T cell responses, delayed tumor progression in lymphoma and cervical cancer models, and conferred cross‐protective immunity in a SARS‐CoV‐2 vaccination model. Our study establishes nanoparticle morphology as an important design parameter for orchestrating the precise intracellular delivery of vaccine components, offering a generalizable platform for next‐generation vaccines.",crossref,,形态驱动的抗原级联传递以实现有效的 T 细胞免疫,"摘要
                  
                    亚单位疫苗因其无法引发强大的细胞免疫和交叉保护而受到阻碍。疫苗成分在体内的时空命运是克服这一障碍的关键。在这里，我们报告了通过设计纳米粒子的表面形貌而实现的级联“淋巴结-抗原呈递细胞-内质网（LAE）”递送策略。我们设计了具有光滑、短尖峰和长尖峰（SNL）形态的介孔二氧化硅纳米粒子。其中，SNL表现出优异的抗原肽递送和APC激活能力。从机制上讲，SNL 通过机械刺激增强 Piezo1 介导的钙内流，促进树突状细胞活化并增加抗原向内质网 (ER) 的运输，内质网是交叉呈递的关键位点。利用这种 ER 靶向能力，我们将 STING 激动剂 2'3'-cGAMP 与抗原肽共同加载到 SNL 中，产生协同免疫激活。这种组合诱导了有效的 CD8
                    +
                    T 细胞反应，延迟淋巴瘤和宫颈癌模型中的肿瘤进展，并在 SARS-CoV-2 疫苗接种模型中赋予交叉保护性免疫力。我们的研究将纳米颗粒形态确定为协调疫苗成分精确细胞内递送的重要设计参数，为下一代疫苗提供了通用平台。",,f372ccb904c51cae
Single Crystals of Perylene Diimide‐Based Two‐Dimensional Covalent Organic Frameworks,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523646?af=R,,Wiley: Advanced Materials: Table of Contents,2026-05-23 18:57:35+00:00,10.1002/adma.202523646,Florian Auras,,"ABSTRACT
                  
                    Two‐dimensional covalent organic frameworks (2D COFs) are crystalline porous polymers with highly tunable structural and electronic properties. Although single crystals of these materials are highly desirable for fundamental research and potential applications, their synthesis has so far been limited to only a few examples. We have developed a high‐temperature double‐modulator synthetic strategy that enables the growth of single crystals from fully dissolved precursors. We applied this approach to generate a series of perylene diimide (PDI)‐based 2D COFs. These materials crystallize as platelets with lateral dimensions reaching up to 50 µm for the biphenyl‐linked PDI(Me)
                    8
                    ‐2P COF, providing a suitable platform for studying electronic processes via micro‐spectroscopy. Photoluminescence (PL) measurements revealed ultrafast monomer‐like emission together with a slower excimer‐related component. The availability of COF single crystals further enabled polarization‐dependent measurements, which revealed that the fast PL component is linearly polarized due to the parallel orientation of the PDI chromophores in the frameworks. These findings highlight the importance of COF single crystals for elucidating structure—photophysical property relationships of these intriguing materials.",crossref,,苝二酰亚胺基二维共价有机骨架单晶,"摘要
                  
                    二维共价有机骨架（2D COF）是具有高度可调的结构和电子特性的结晶多孔聚合物。尽管这些材料的单晶对于基础研究和潜在应用来说是非常理想的，但迄今为止它们的合成仅限于几个例子。我们开发了一种高温双调制剂合成策略，可以从完全溶解的前体中生长单晶。我们应用这种方法生成了一系列基于苝二酰亚胺 (PDI) 的二维 COF。这些材料结晶为片状，联苯连接的 PDI(Me) 的横向尺寸高达 50 µm
                    8
                    ‐2P COF，为通过显微光谱研究电子过程提供了合适的平台。光致发光（PL）测量揭示了超快的类单体发射以及较慢的准分子相关成分。 COF 单晶的出现进一步实现了偏振相关的测量，这表明由于框架中 PDI 发色团的平行方向，快速 PL 成分是线性偏振的。这些发现凸显了 COF 单晶对于阐明这些有趣材料的结构-光物理性质关系的重要性。",,37469c8b48175e76
Transforming 3D multi-physics simulations into real-time onboard intelligence for energy storage systems thermal management with physics-informed neural networks,https://www.sciencedirect.com/science/article/pii/S0306261926007099?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-24 00:00:00+00:00,,Weihan Li,,,,,通过基于物理的神经网络将 3D 多物理场仿真转化为储能系统热管理的实时机载智能,,,17a5db3e8a863a86
The financial risks of delays in nuclear waste disposal: A stochastic analysis of Germany’s waste fund KENFO,https://www.sciencedirect.com/science/article/pii/S0301421526003228?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-05-24 00:00:00+00:00,,Alexander Wimmers,,,,,核废料处置延误的财务风险：对德国废料基金 KENFO 的随机分析,,,3f5a4f938fe78506
Two-stage uncertainty modeling for temporal energy scheduling during extreme weather conditions,https://www.sciencedirect.com/science/article/pii/S0306261926006872?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-24 00:00:00+00:00,,H. Vincent Poor,,,,,极端天气条件下时间能源调度的两阶段不确定性建模,,,99ec69ca3f33bc0b
"Harnessing low-grade thermal energy via thermally regenerative electrochemical cycle: critical insights, performance optimization strategies, and cross-domain applications",https://www.sciencedirect.com/science/article/pii/S0306261926007476?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-24 00:00:00+00:00,,Dongxing Huo,,,,,通过热再生电化学循环利用低品位热能：关键见解、性能优化策略和跨领域应用,,,966eb48ba0fa01bf
"Applications of performance prediction, design optimization, and operational control using artificial intelligence for organic Rankine cycle: A review",https://www.sciencedirect.com/science/article/pii/S0306261926007245?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-24 00:00:00+00:00,,Saverio Ottaviano,,,,,使用人工智能在有机朗肯循环中的性能预测、设计优化和操作控制的应用：综述,,,beaf44103a6a733b
Prospect and advancement of high-entropy alloys as solid-state hydrogen storage materials for large-scale applications,https://www.sciencedirect.com/science/article/pii/S0306261926007257?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-24 00:00:00+00:00,,Song-Jeng Huang,,,,,高熵合金固态储氢材料大规模应用的前景与进展,,,76d704c21437d732
Identification of barriers to decarbonise the German steel industry as a basis for a feasibility assessment,https://www.sciencedirect.com/science/article/pii/S0301421526003071?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-05-24 00:00:00+00:00,,Patrick Jochem,,,,,确定德国钢铁行业脱碳的障碍，作为可行性评估的基础,,,ab48e93116a4e7ce
Natural hydrogen systems: understanding accumulation and confronting subsurface challenges,https://www.sciencedirect.com/science/article/pii/S030626192600694X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-24 00:00:00+00:00,,Aliakbar Hassanpouryouzband,,,,,天然氢系统：了解积累并应对地下挑战,,,b8076b79dab7a819
Electrification of Australian remote communities through degradation-aware techno-economic and environmental optimization of sustainable vehicle-to-home enabled hybrid renewable energy systems,https://www.sciencedirect.com/science/article/pii/S0306261926006902?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-24 00:00:00+00:00,,Md Apel Mahmud,,,,,通过可持续车到户混合可再生能源系统的退化感知技术经济和环境优化，实现澳大利亚偏远社区的电气化,,,fb13ca95ab6a34cd
A cross-period optimization strategy for dynamic demand response: mitigating bidirectional deviations via advanced and delayed dispatching,https://www.sciencedirect.com/science/article/pii/S0306261926007191?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-24 00:00:00+00:00,,Chao Pang,,,,,动态需求响应的跨周期优化策略：通过提前和延迟调度缓解双向偏差,,,247d544e75658284
Does U.S.-China trade war exacerbate energy poverty? Evidence from Chinese households,https://www.sciencedirect.com/science/article/pii/S0301421526003083?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-05-24 00:00:00+00:00,,Morris Ming Liu,,,,,中美贸易战是否会加剧能源贫困？来自中国家庭的证据,,,72fb74f79a6846d6
The positive effect of monetary social reciprocity on energy poverty reduction in rural Chinese households,https://www.sciencedirect.com/science/article/pii/S0301421526003095?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-05-24 00:00:00+00:00,,Zhiwen Li,,,,,货币社会互惠对中国农村家庭能源贫困减少的积极作用,,,7933da7dbf6c80c5
"Green illusions, enduring poverty: How geopolitical fragmentation fuels greenwashing and derails the just energy transition in the global South",https://www.sciencedirect.com/science/article/pii/S0301421526003034?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-05-24 00:00:00+00:00,,Ping Chen,,,,,绿色幻想，持久贫困：地缘政治分裂如何助长绿色清洗并破坏南半球公正的能源转型,,,c4199c0747f8b10d
Operating region characterization for electric-hydrogen coupling systems considering degradation of key components in PEM electrolyzers,https://www.sciencedirect.com/science/article/pii/S0306261926007130?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-24 00:00:00+00:00,,Yifan Wang,,,,,考虑 PEM 电解槽关键部件退化的电氢耦合系统的工作区域表征,,,e7efad16d55a0fb9
Integrating communication reliability into multi-community hierarchical energy storage sharing for enhanced operational efficiency and viability,https://www.sciencedirect.com/science/article/pii/S0306261926007129?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-24 00:00:00+00:00,,Yu Wang,,,,,将通信可靠性集成到多社区分层能源存储共享中，以提高运营效率和可行性,,,c2e1141bdf8e5af3
Electronic State Coupling for Cu+ Stabilization to Boost Highly Efficient Transformation of CO2 to C2 Products,https://onlinelibrary.wiley.com/doi/10.1002/anie.1066259?af=R,,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-05-24 06:29:18+00:00,10.1002/anie.1066259,Mingbo Wu,,"ABSTRACT
                  
                    Cu‐based nanomaterials are attracting great attention for the electroreduction of CO
                    2
                    to valuable C2 products. However, the optimization of physicochemical properties of Cu‐based active species, especially the electronic valence and orbital states, remains one of the greatest challenges in achieving desirable C2 products synthesis performance under harsh reductive electrolysis conditions. To tackle this obstacle, we propose a pulse‐enabled Cu valence‐state regulation strategy by integrating carbon quantum dots (CQDs). Under pulsed electrolysis, Cu
                    2‐x
                    Se/CQDs delivers a Faradaic efficiency (FE) of up to 85.3% for C2 products and maintains FE
                    C2
                    &gt;70% over an ultra‐wide potential window of 1.6 V. Multiple in situ spectroscopic characterizations and theoretical simulations clarify that the strong electronic state coupling between Cu
                    2‐x
                    Se and CQDs, together with pulsed electrolysis, maintains monovalent Cu species (Cu
                    +
                    ), guaranteeing the outstanding C2 products synthesis efficiency. This work presents an innovative and universal protocol to guide the rational design of catalysts requiring precise oxidation‐state control.",crossref,,用于 Cu+ 稳定的电子态耦合可促进 CO2 高效转化为 C2 产品,"摘要
                  
                    Cu基纳米材料在CO2的电还原方面引起了广泛关注
                    2
                    到有价值的 C2 产品。然而，铜基活性物质的物理化学性质的优化，特别是电子价态和轨道态，仍然是在恶劣的还原电解条件下实现理想的C2产品合成性能的最大挑战之一。为了解决这个障碍，我们提出了一种通过集成碳量子点（CQD）的脉冲驱动的铜价态调节策略。在脉冲电解下，Cu
                    2-x
                    Se/CQD 为 C2 产品提供高达 85.3% 的法拉第效率 (FE)，并保持 FE
                    C2
                    在 1.6 V 的超宽电势窗口上 >70%。多个原位光谱表征和理论模拟阐明了 Cu 之间的强电子态耦合
                    2-x
                    Se 和 CQD 与脉冲电解一起，维持单价 Cu 物种 (Cu
                    +
                    ），保证了出色的C2产品合成效率。这项工作提出了一种创新且通用的方案来指导需要精确氧化态控制的催化剂的合理设计。",,39259b1e221f788b
[ASAP] Wetting as an Emergent Property of Water: Reformulating Young’s Equation on Molecular Grounds,http://dx.doi.org/10.1021/jacs.6c01106,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-05-24 12:58:09+00:00,10.1021/jacs.6c01106,Gustavo A. Appignanesi,,"Young’s equation provides a remarkably successful macroscopic description of wetting, yet its molecular origin─particularly for water─has remained elusive for over two centuries. Here, we make this molecular basis explicit by establishing a thermodynamic bridge that connects interfacial free energies, density fluctuations, and hydrogen-bond energetics. This leads to a molecular wetting coefficient, ωm, that quantifies how an interface compensates the intrinsic energetic cost of hydrogen-bond defects relative to bulk water. Specifically, ωm measures the water-stabilization ability of the surface─the interaction energy experienced by hydration water at the interface─and compares this interaction with water’s intrinsic energetic scale (the defect interaction threshold, DIT), thus defining when wetting is favorable or not. Across a broad and continuous spectrum of hydrophilicities, spanning chemically diverse experimental and model surfaces, we show that macroscopic contact angles collapse onto a single universal master curve when expressed through ωm, reflecting a common underlying free-energy balance. We further show that this collapse reflects a unified thermodynamic framework connecting interfacial free energies, density fluctuations, and molecular energetics across scales. Thus, wetting arises from the interplay between surface chemistry and water: while the surface determines the interaction energy experienced by interfacial molecules, the liquid sets the criterion separating wetting from nonwetting behavior by imposing a threshold that emerges from the intrinsic energetic scales of its hydrogen-bond network. Furthermore, this molecular reformulation closes Young’s and Young–Dupré relations on energetic grounds, establishing a unified and predictive physical link between wetting, adhesion, cavitation, and nanoconfined filling. By anchoring interfacial behavior to water’s intrinsic hydrogen-bond energetic scales, this work provides a transferable molecular framework that recalibrates energetic intuition and guides the rational design of aqueous interfaces.",openalex,,[尽快] 润湿作为水的新兴特性：在分子基础上重新表述杨氏方程,杨氏方程非常成功地对润湿进行了宏观描述，但其分子起源（尤其是水）在两个多世纪以来一直难以捉摸。在这里，我们通过建立连接界面自由能、密度涨落和氢键能量学的热力学桥梁来明确这一分子基础。这产生了分子润湿系数 ωm，它量化了界面如何补偿相对于大量水的氢键缺陷的固有能量成本。具体来说，ωm 测量表面的水稳定能力（界面上水合水所经历的相互作用能），并将这种相互作用与水的固有能量尺度（缺陷相互作用阈值，DIT）进行比较，从而定义润湿是否有利。在广泛且连续的亲水性谱中，跨越化学上不同的实验和模型表面，我们表明，当通过 ωm 表示时，宏观接触角会塌陷到一条通用主曲线上，反映了共同的潜在自由能平衡。我们进一步表明，这种塌缩反映了一个统一的热力学框架，将界面自由能、密度涨落和跨尺度的分子能量学联系起来。因此，润湿是由表面化学和水之间的相互作用产生的：虽然表面决定了界面分子所经历的相互作用能，但液体通过施加从内在能量产生的阈值来设定区分润湿和非润湿行为的标准。,,e420667c4e276b94
[ASAP] Electrosynthesis of Ethylene Glycol from Methanol via Oxidative C–C Coupling,http://dx.doi.org/10.1021/jacs.6c03536,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-05-24 14:48:50+00:00,10.1021/jacs.6c03536,Haohong Duan,,"Ethylene glycol (EG) is a commodity chemical, but its industrial production heavily relies on fossil-based feedstocks (that are, oil-based ethylene and coal-based syngas) and faces high carbon footprint. Herein, we report one-step electrosynthesis of EG from an important C1 platform molecule─methanol (MeOH), via oxidative C–C coupling at the anode. Over a boron-doped diamond (BDD) electrode, EG was produced with a Faradaic efficiency of 34.3% and a selectivity of 48.7% at a current density of 100 mA cm–2, delivering a productivity of 639 μmol cm–2 h–1. Mechanistic studies revealed that the reaction proceeded via a radical-mediated pathway, wherein H2O was first oxidized to the hydroxyl radical (•OH) on the BDD electrode, which mediated C–H bond activation of MeOH to deliver the •CH2OH intermediate, following C–C coupling to generate EG. To enhance EG selectivity, a paired-electrolysis strategy was designed that couples MeOH-to-EG at the anode and reduction of the byproduct formaldehyde to MeOH at the cathode. In a membrane-free flow cell, EG selectivity was increased from 48.7% to 72.1% with cycling stability over 80 h. This work demonstrates the opportunity to synthesize carbon-chain-propagated chemicals from basic C1 feedstock via radical-type C–C coupling by electrocatalysis.",openalex,,[ASAP] 通过氧化C-C偶联从甲醇电合成乙二醇,乙二醇（EG）是一种大宗化学品，但其工业生产严重依赖化石原料（即油基乙烯和煤基合成气），并面临高碳足迹。在此，我们报道了通过阳极氧化 C-C 偶联，从重要的 C1 平台分子——甲醇 (MeOH) 一步电合成 EG。在硼掺杂金刚石 (BDD) 电极上，在电流密度为 100 mA cm–2 时，产生的 EG 法拉第效率为 34.3%，选择性为 48.7%，生产率为 639 μmol cm–2 h–1。机理研究表明，该反应通过自由基介导的途径进行，其中H2O首先在BDD电极上被氧化为羟基自由基(•OH)，其介导MeOH的C-H键活化以传递•CH2OH中间体，随后C-C偶联生成EG。为了提高 EG 选择性，设计了一种配对电解策略，在阳极将 MeOH 与 EG 偶联，并在阴极将副产物甲醛还原为 MeOH。在无膜流通池中，EG 选择性从 48.7% 提高到 72.1%，循环稳定性超过 80 小时。这项工作展示了通过电催化自由基型 C-C 偶联从基本 C1 原料合成碳链增长化学品的机会。,,31ca09b0146bb994
