title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
An evolutionary planning model for hydrogen infrastructure with state transitions and endogenous hierarchy formation: A case study of the Beijing-Tianjin-Hebei region,https://www.sciencedirect.com/science/article/pii/S0306261926010330?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Xiaoyu Li,,,,,具有状态变迁和内生层级形成的氢能基础设施演化规划模型：以京津冀地区为例,,,1ceedb41d75135a4
Rethinking spatial units in BEV fast charging planning: A meso-level mobility-based approach,https://www.sciencedirect.com/science/article/pii/S0306261926010147?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Hany E.Z. Farag,,,,,重新思考纯电动汽车快速充电规划中的空间单元：基于中观级别移动性的方法,,,c1dd165fdf293272
Feedstocks and processes for global-scale sustainable aviation fuel production,https://www.nature.com/articles/s44359-026-00190-1,,Nature Reviews Clean Technology,2026-07-08 00:00:00+00:00,10.1038/s44359-026-00190-1,Huamin Wang,,"Aviation relies on hydrocarbon-based fuels, making sustainable aviation fuel (SAF) produced from biomass and waste an attractive product and a leading technological solution to meet future fuel needs. In this Review, the key aspects of SAF development are examined, comparing the efficiency, economics, environmental impact and scalability of 26 reported synthesis pathways. Technologically mature, regulator-approved SAF production methods rely on a small subset of the 10 billion tonnes of globally available biomass and waste feedstocks, and will be unable to scale to meet global aviation fuel demands. Emerging pathways for SAF production convert the abundant biomass resources via liquefaction, fermentation or gasification into intermediates. These intermediates can then be developed into SAFs via catalytic hydrotreating, oxygenate catalytic conversion or Fischer–Tropsch synthesis. Parallel technical advancements across biochemical, thermochemical, catalytic and integrated pathways, combined with a holistic approach that includes feedstock logistics, process optimization, and supportive policy and market frameworks, are essential to fully utilize diverse feedstocks and expand SAF production in a cost-effective manner.",nature_html,,全球规模可持续航空燃料生产的原料和工艺,航空依赖碳氢化合物燃料，这使得由生物质和废物生产的可持续航空燃料（SAF）成为一种有吸引力的产品和领先的技术解决方案，以满足未来的燃料需求。在这篇综述中，研究了 SAF 开发的关键方面，比较了 26 种已报道的合成途径的效率、经济性、环境影响和可扩展性。技术成熟、监管机构批准的 SAF 生产方法依赖于全球可用的 100 亿吨生物质和废物原料中的一小部分，并且无法扩大规模来满足全球航空燃料需求。 SAF 生产的新兴途径通过液化、发酵或气化将丰富的生物质资源转化为中间体。然后，这些中间体可以通过催化加氢处理、含氧物催化转化或费托合成开发成 SAF。生物化学、热化学、催化和综合途径的并行技术进步，与包括原料物流、工艺优化以及支持性政策和市场框架在内的整体方法相结合，对于充分利用多样化原料并以具有成本效益的方式扩大 SAF 生产至关重要。,,55c753b8e0ce3d8d
From screening to generative design in nucleic acid delivery,https://www.nature.com/articles/s41578-026-00944-0,,Nature Reviews Materials,2026-07-08 00:00:00+00:00,10.1038/s41578-026-00944-0,Bowen Li,,"The discovery of delivery materials is shifting from empirical screening to predictive, artificial intelligence-guided design. Harder problems, including the simultaneous optimization of competing properties and delivery beyond the liver, are now pushing the field further, from screening materials to generating them against predefined property targets.",nature_html,,从核酸递送的筛选到生成设计,递送材料的发现正在从经验筛选转向预测性、人工智能引导的设计。更困难的问题，包括同时优化竞争特性和肝脏以外的输送，现在正在进一步推动该领域，从筛选材料到根据预定义的特性目标生成它们。,,00f66b1fed4cc393
Assessing hypochlorite selectivity of corrosion resistance catalysts for alkaline seawater splitting,https://www.nature.com/articles/s41467-026-75110-9,,Physical sciences : Nature Communications subject feeds,2026-07-08 00:00:00+00:00,,Xiaohong Li,,"Using seawater for hydrogen production via electrolysis is increasingly attractive for cost savings. The main challenge is the competition at the anode between hydroxide oxidation and chloride oxidation, which must be minimised in both acidic and alkaline environments. Strategies such as electrostatic repulsion and ion selectivity have been used to reduce chloride oxidation in seawater, but no direct comparison has determined which is more effective. Here, we show two strategies using a rotating ring disc electrode setup to detect hypochlorite formation at the disc in an alkaline saline solution with different catalysts. We show that adding chromium to an oxygen evolution reaction catalyst reduces hypochlorite formation from 2.362 mM to 0.670 mM over 5 minutes. The electrostatic repulsion strategy (using sulphide doping) lowers the concentration to 0.966 mM under the same conditions, indicating that the ion selectivity strategy is more effective at reducing hypochlorite in alkaline seawater. However, the electrostatic repulsion strategy causes only a minor loss in electrochemical performance but improves selectivity by reducing hypochlorite formation. This research could offer insights into streamlining the design of oxygen evolution reaction catalysts and enhancing the efficiency of seawater electrolysis.",nature_html,,评估碱性海水分解耐腐蚀催化剂的次氯酸盐选择性,使用海水通过电解生产氢气对于节省成本越来越有吸引力。主要挑战是阳极处氢氧化物氧化和氯化物氧化之间的竞争，在酸性和碱性环境中都必须尽量减少这种竞争。静电排斥和离子选择性等策略已被用来减少海水中的氯化物氧化，但没有直接比较来确定哪种更有效。在这里，我们展示了两种策略，使用旋转环盘电极装置来检测具有不同催化剂的碱性盐溶液中圆盘上次氯酸盐的形成。我们发现，在析氧反应催化剂中添加铬可在 5 分钟内将次氯酸盐的形成量从 2.362 mM 减少至 0.670 mM。静电排斥策略（使用硫化物掺杂）在相同条件下将浓度降低至0.966 mM，表明离子选择性策略对于减少碱性海水中的次氯酸盐更有效。然而，静电排斥策略仅导致电化学性能的轻微损失，但通过减少次氯酸盐的形成而提高了选择性。这项研究可以为简化析氧反应催化剂的设计和提高海水电解效率提供见解。,,371e8696912c5461
Understanding and engineering electrocatalyst durability,https://www.nature.com/articles/s41578-026-00937-z,,Nature Reviews Materials,2026-07-08 00:00:00+00:00,10.1038/s41578-026-00937-z,Yu Huang,,"Electrochemical devices such as fuel cells and electrolysers are pivotal to a sustainable energy future, but their commercial viability depends on electrocatalyst stability — a challenge as critical as achieving high catalytic activity. Materials scientists, chemists and engineers need strategies to design catalysts that maintain high performance under demanding real-world conditions. This Review addresses that need by bridging the latest fundamental understanding of nanostructured catalysts with practical application guidelines, offering timely insights into the chemical and structural principles governing catalyst stability — factors that ultimately dictate reliability, longevity and cost effectiveness. We begin by examining how chemical potential drives stability, exploring intrinsic engineering tactics — spanning composition, crystallinity and morphology — as well as extrinsic strategies such as encapsulation, adhesion and microenvironment optimization that protect electrocatalysts under harsh operating conditions. Building on this foundation, we highlight the need for advanced in situ or operando tools that can capture electrocatalyst behaviour in action, thereby enabling further understanding and guiding the engineering of catalyst stability. We conclude with a forward-looking perspective on emerging directions, from stability descriptors to machine learning, that promise to elevate electrocatalyst activity and stability even further. By placing stability at the forefront, this Review hopes to provide a comprehensive perspective for academia and industry, accelerating the development and deployment of robust, economically viable electrocatalysts to facilitate broader adoption of clean energy.",nature_html,,了解和设计电催化剂的耐久性,燃料电池和电解槽等电化学装置对于可持续能源的未来至关重要，但它们的商业可行性取决于电催化剂的稳定性——这是一个与实现高催化活性同样重要的挑战。材料科学家、化学家和工程师需要策略来设计在苛刻的现实条件下保持高性能的催化剂。本综述通过将对纳米结构催化剂的最新基本理解与实际应用指南联系起来，及时洞察控制催化剂稳定性的化学和结构原理（最终决定可靠性、寿命和成本效益的因素）来满足这一需求。我们首先研究化学势如何驱动稳定性，探索内在的工程策略（涵盖组成、结晶度和形态）以及外在策略，例如在恶劣操作条件下保护电催化剂的封装、粘附和微环境优化。在此基础上，我们强调需要先进的原位或操作工具来捕获电催化剂的行为行为，从而能够进一步理解和指导催化剂稳定性的工程。最后，我们对从稳定性描述符到机器学习的新兴方向提出了前瞻性的观点，这些方向有望进一步提高电催化剂的活性和稳定性。通过将稳定放在首位，本次审查希望为学术界和工业界提供全面的视角，加速,,50ea3d9afe8fc154
A cross-level coupled analysis of a differential-pressure PEM electrolysis cell and a water electrolysis system driven by multi-objective optimisation,https://www.sciencedirect.com/science/article/pii/S0306261926009712?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Simin Wang,,,,,多目标优化驱动的差压质子交换膜电解槽和水电解系统的跨级耦合分析,,,1d08198cf61a67bc
Hybrid shared energy storage planning for enhanced reliability in multi-energy complementary systems: a bi-level optimization framework integrating geospatial analysis and deep learning forecasting,https://www.sciencedirect.com/science/article/pii/S0306261926009669?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Tai Ju,,,,,用于增强多能源互补系统可靠性的混合共享储能规划：集成地理空间分析和深度学习预测的双层优化框架,,,c073ec9d7e691d95
Non-iterative coordinated optimal scheduling for multi-microgrid distribution system under frequency-aware islanding constraints,https://www.sciencedirect.com/science/article/pii/S030626192600989X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Hongjie Jia,,,,,频率感知孤岛约束下多微电网配电系统非迭代协调优化调度,,,1e486e998c5ff53f
Degradation of polymer-electrolyte membrane fuel cells tested at 80 and 95 °C using stack hardware,https://www.sciencedirect.com/science/article/pii/S0306261926010020?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Pawel Gazdzicki,,,,,使用堆栈硬件在 80 和 95 °C 下测试聚合物电解质膜燃料电池的降解,,,ae87c5b08e53e6fe
Do generation diversity and renewables mitigate price shocks? Empirical evidence from the 2022 European energy crisis,https://www.sciencedirect.com/science/article/pii/S030626192600958X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Fredrik Hedenus,,,,,发电多样性和可再生能源能否减轻价格冲击？ 2022年欧洲能源危机的经验证据,,,5509c55965af0cdc
A resilience-aware methodology to support data center optimal allocation considering the transmission grid’s hosting capacity,https://www.sciencedirect.com/science/article/pii/S0306261926010056?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Enrico Pons,,,,,考虑输电网托管容量的弹性感知方法，支持数据中心优化分配,,,b110fd2270f7f6d0
Dimensionality reduction framework of cathode operating conditions for PEMFC voltage behavior under high humidity: A two-index approach,https://www.sciencedirect.com/science/article/pii/S0306261926009001?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Lei Xing,,,,,高湿度下 PEMFC 电压行为的阴极工作条件降维框架：双指数方法,,,b5337a3759836303
Coordinated transmission-distribution load restoration under N-k contingencies: a distributed optimization and reinforcement learning approach,https://www.sciencedirect.com/science/article/pii/S0306261926009827?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Jianzhong Wu,,,,,N-k 突发事件下的协调输配电负荷恢复：分布式优化和强化学习方法,,,191d81b812c39c3f
Breaking the power ceiling of radiative cooling through evaporative-radiative synergy,https://www.cell.com/matter/fulltext/S2590-2385(26)00244-4?rss=yes,,Matter,2026-07-08 00:00:00+00:00,10.1016/j.matt.2026.102881,Jinping Qu,,"Traditional radiative cooling faces low cooling limits and environmental restrictions. This review introduces evaporative-assisted radiative cooling, revealing its synergistic thermodynamics to break the power ceiling of radiative cooling. It summarizes related material designs and diverse applications, and discusses key challenges, offering guidelines for advanced passive cooling toward energy sustainability. This work provides a comprehensive roadmap to advance next-generation passive cooling research and real-world implementation.",rss_cell,,通过蒸发-辐射协同作用打破辐射冷却的功率上限,传统的辐射冷却面临低冷却限制和环境限制。本综述介绍了蒸发辅助辐射冷却，揭示了其协同热力学打破辐射冷却的功率上限。它总结了相关材料设计和各种应用，并讨论了关键挑战，为先进的被动冷却实现能源可持续性提供了指导方针。这项工作为推进下一代被动冷却研究和实际实施提供了全面的路线图。,,8f637908db226a52
"Lost flexibility: Hydropower capabilities in large-scale, Pan-European Energy system models",https://www.sciencedirect.com/science/article/pii/S0306261926009785?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Eva Pongrácz,,,,,失去灵活性：大规模泛欧能源系统模型中的水电能力,,,7a2bba70c6ed69c9
How urban morphology shapes the potential of vehicle-integrated photovoltaics in cities across the world,https://www.sciencedirect.com/science/article/pii/S0306261926009542?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Muhammad A. Alam,,,,,城市形态如何塑造世界各地城市车载光伏发电的潜力,,,08c11b519a3e926e
Efficient dynamic-aware deep reinforcement learning for solving capacitated electric vehicle routing problems with service time windows and time-of-use electricity prices,https://www.sciencedirect.com/science/article/pii/S0306261926010159?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Badong Chen,,,,,高效的动态感知深度强化学习，用于解决具有服务时间窗口和使用时间电价的容量电动汽车路径问题,,,88f58d4ba8a4d8c4
Sea-floor spreading captured by undersea observatory,https://www.nature.com/articles/d41586-026-01943-5,,Nature,2026-07-08 00:00:00+00:00,10.1038/d41586-026-01943-5,Lars H. Ruepke,,A sea-floor monitoring experiment observed oceanic crust being created between two tectonic plates — the first in situ measurement of this phenomenon. A sea-floor monitoring experiment observed oceanic crust being created between two tectonic plates — the first in situ measurement of this phenomenon.,nature_html,,海底观测站捕捉到的海底扩张,海底监测实验观察到在两个构造板块之间形成了洋壳，这是对这种现象的首次现场测量。海底监测实验观察到在两个构造板块之间形成了洋壳，这是对这种现象的首次现场测量。,,4e6b44c43838be19
Cross-sectoral carbon emission flow model based three-stage low-carbon planning framework of integrated electricity‑hydrogen-transportation system,https://www.sciencedirect.com/science/article/pii/S030626192600992X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Fushuan Wen,,,,,基于跨部门碳排放流量模型的电氢运一体化三阶段低碳规划框架,,,8b39cdaea4cac936
Photo-thermal synergy and bubble dynamics in an anion exchange membrane photoelectrochemical water splitting reactor under concentrated light,https://www.sciencedirect.com/science/article/pii/S0306261926009979?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Zhenyu Tian,,,,,聚光下阴离子交换膜光电化学水分解反应器的光热协同和气泡动力学,,,49d42953443b2c16
First-life histories leave lasting imprints: decoding path-dependent fingerprints governing second-life battery degradation and safety,https://www.sciencedirect.com/science/article/pii/S0306261926010135?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Xi Zhang,,,,,第一次生命的历史留下了持久的印记：解码控制第二次生命电池退化和安全的路径依赖指纹,,,3bafc9182bdf5789
"Multi-objective optimisation of CCUS supply chains: Bridging economic, environmental, and safety performance",https://www.sciencedirect.com/science/article/pii/S0306261926009992?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Lazaros G. Papageorgiou,,,,,CCUS 供应链的多目标优化：桥接经济、环境和安全绩效,,,e5859e857bb4fa0f
Data-driven perspectives on pyrolysis of heterogeneous solid waste for hydrogen production: A comprehensive review,https://www.sciencedirect.com/science/article/pii/S0306261926010123?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Xiao-Hu Dai,,,,,异质固体废物热解制氢的数据驱动视角：综合综述,,,6a6d36117dafabbf
Sustainable power through fuel cells: Applications and prospects in stationary and transportation sectors,https://www.sciencedirect.com/science/article/pii/S0306261926010081?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Iftikhar Hussain,,,,,通过燃料电池提供可持续电力：固定和运输领域的应用和前景,,,e54b3da672800116
Programming curved atomic active sites in carbon dots through curvature-coordination coupling,https://www.cell.com/matter/fulltext/S2590-2385(26)00277-8?rss=yes,,Matter,2026-07-08 00:00:00+00:00,10.1016/j.matt.2026.102914,Chuangang Hu,,"Curved carbon dots offer a geometry-defined platform for integrating curvature with second-shell coordination in atomic active sites. This cooperative regulation places Ni sites in an optimal electronic regime, raising intrinsic urea oxidation activity by nearly 20-fold and enabling energy-efficient hydrogen production with concurrent urea-containing waste remediation.",rss_cell,,通过曲率配位耦合对碳点中弯曲的原子活性位点进行编程,弯曲的碳点提供了一个几何定义的平台，用于将曲率与原子活性位点的第二壳层配位相结合。这种合作调节将 Ni 位点置于最佳电子状态，将尿素固有氧化活性提高近 20 倍，并通过同时进行含尿素废物修复，实现高效节能的氢气生产。,,8b1d9621dad13d08
Autonomous control of quantum-confined CsPbBr3 nanoplatelets,https://www.cell.com/matter/fulltext/S2590-2385(26)00278-X?rss=yes,,Matter,2026-07-08 00:00:00+00:00,10.1016/j.matt.2026.102915,Milad Abolhasani,,"An autonomous microfluidic platform combines flow chemistry, real-time spectroscopy, and Bayesian optimization to discover high-quality CsPbBr3 nanoplatelets with targeted optical properties. The system rapidly identifies synthesis conditions that control quantum confinement, emission color, and photoluminescence efficiency, while generating data-driven insight into nanoplatelet growth mechanisms. The optimized conditions translate directly to steady-state continuous manufacturing, demonstrating how self-driving laboratories can accelerate the discovery and scalable production of advanced quantum materials.",rss_cell,,量子限制 CsPbBr3 纳米片的自主控制,自主微流体平台结合了流动化学、实时光谱和贝叶斯优化，以发现具有目标光学特性的高质量 CsPbBr3 纳米片。该系统快速识别控制量子限制、发射颜色和光致发光效率的合成条件，同时生成对纳米片生长机制的数据驱动洞察。优化的条件直接转化为稳态连续制造，展示了自动驾驶实验室如何加速先进量子材料的发现和规模化生产。,,e6a05643561c8fa0
Energy flexibility estimation and forecasting in large buildings for local flexibility markets applications,https://www.sciencedirect.com/science/article/pii/S0306261926009967?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-08 00:00:00+00:00,,Amin Moazami,,,,,针对当地灵活性市场应用的大型建筑的能源灵活性估计和预测,,,47097637f5bb6741
Judicious use of LLMs could speed up progress in the social sciences,https://www.nature.com/articles/d41586-026-01875-0,,Nature,2026-07-08 00:00:00+00:00,10.1038/d41586-026-01875-0,James N. Druckman,,"Large language models could advance experiments in the social sciences, but fundamental questions remain about how they should be used to support research. Large language models could advance experiments in the social sciences, but fundamental questions remain about how they should be used to support research.",nature_html,,明智地使用法学硕士可以加速社会科学的进步,大型语言模型可以推进社会科学的实验，但如何使用它们来支持研究的基本问题仍然存在。大型语言模型可以推进社会科学的实验，但如何使用它们来支持研究的基本问题仍然存在。,,8c4cdf7f0c9bf4f2
"How to advance revolutionary science: high turnover, high risk and a licence to fail",https://www.nature.com/articles/d41586-026-02090-7,,Nature,2026-07-08 00:00:00+00:00,10.1038/d41586-026-02090-7,Elizabeth Gibney,,Kathleen Fisher reveals the recipe for funding innovative science that she brings to the UK Advanced Research and Invention Agency. Kathleen Fisher reveals the recipe for funding innovative science that she brings to the UK Advanced Research and Invention Agency.,nature_html,,如何推进革命性科学：高流动性、高风险和失败的许可,凯瑟琳·费希尔 (Kathleen Fisher) 向英国高级研究和发明局透露了资助创新科学的秘诀。凯瑟琳·费希尔 (Kathleen Fisher) 向英国高级研究和发明局透露了资助创新科学的秘诀。,,f12df85a82a4b383
Ocean floor witnessed splitting apart for the first time — releasing lava,https://www.nature.com/articles/d41586-026-02139-7,,Nature,2026-07-08 00:00:00+00:00,10.1038/d41586-026-02139-7,Davide Castelvecchi,,"Scientists observed a mid-ocean ridge widen in real time, recording several metres of sea-floor motion and huge lava outflows. Scientists observed a mid-ocean ridge widen in real time, recording several metres of sea-floor motion and huge lava outflows.",nature_html,,海底首次分裂——释放熔岩,科学家实时观察到洋中脊变宽，记录了几米的海底运动和巨大的熔岩流出。科学家实时观察到洋中脊变宽，记录了几米的海底运动和巨大的熔岩流出。,,5c3375b7c0ba4118
Immune protection and persistence in Pseudomonas aeruginosa infections by pyruvate cross-feeding,https://www.nature.com/articles/s41467-026-75330-z,,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00+00:00,,Ruggero La Rosa,,"Chronic infections by Pseudomonas aeruginosa in people with cystic fibrosis are characterized by persistent inflammation and oxidative stress, yet the mechanisms enabling bacterial persistence are not fully understood. Here, we identify a persistence mechanism mediated by pyruvate secretion resulting from mutations in the pyruvate dehydrogenase complex in clinical isolates of P. aeruginosa, with putative analogous mutations also identified in Staphylococcus aureus, Haemophilus influenzae and Stenotrophomonas maltophilia. These mutations lead to elevated extracellular pyruvate, which dampens host inflammatory responses and favors bacterial persistence. Pyruvate exerts multiple roles: scavenges reactive oxygen species such as H2O2, suppresses host immune activation both in airway epithelial cells and macrophages, and increases bacterial survival during phagocytosis. This metabolic crosstalk promotes bacterial persistence while reducing epithelial and macrophage inflammatory responses. Our findings reveal pyruvate as a bacterial immunometabolite that mimics host antioxidant defenses, reshaping the infection niche to favor long-term colonization. This work highlights the broader role of secreted metabolites in host-pathogen interactions and suggests new strategies targeting metabolic pathways to manage chronic infections.",nature_html,,丙酮酸交叉喂养对铜绿假单胞菌感染的免疫保护和持久性,囊性纤维化患者的铜绿假单胞菌慢性感染的特点是持续炎症和氧化应激，但细菌持续存在的机制尚不完全清楚。在这里，我们确定了铜绿假单胞菌临床分离株中丙酮酸脱氢酶复合物突变导致的丙酮酸分泌介导的持久机制，在金黄色葡萄球菌、流感嗜血杆菌和嗜麦芽寡养单胞菌中也发现了推定的类似突变。这些突变导致细胞外丙酮酸升高，从而抑制宿主炎症反应并有利于细菌的持久存在。丙酮酸发挥多种作用：清除 H2O2 等活性氧，抑制气道上皮细胞和巨噬细胞中的宿主免疫激活，并增加吞噬过程中细菌的存活率。这种代谢串扰促进细菌的持久存在，同时减少上皮细胞和巨噬细胞的炎症反应。我们的研究结果表明，丙酮酸是一种细菌免疫代谢物，可以模仿宿主的抗氧化防御，重塑感染生态位以有利于长期定植。这项工作强调了分泌代谢物在宿主-病原体相互作用中的更广泛作用，并提出了针对代谢途径来管理慢性感染的新策略。,,ce0f74d22480e627
A metabolite-bridged complex between SerRS and SIRT2 couples NAD⁺ metabolism to translation control,https://www.nature.com/articles/s41467-026-75266-4,,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00+00:00,,Xiang-Lei Yang,,"Cellular homeostasis requires tight coordination between metabolic and translational networks. Here we identify a direct molecular link between these processes through a cryo-EM structure of human cytosolic seryl-tRNA synthetase (SerRS) in complex with the NAD⁺-dependent deacetylase SIRT2. This interaction is promoted by the NAD⁺ metabolite ADP-ribose (ADPR), which acts as a molecular bridge between the two enzymes. Within the SIRT2 active site, ADPR engages SerRS residue K414 located in a flexible catalytic-domain loop. Acetylation of K414 is dispensable for binding. Functionally, complex formation inhibits SIRT2 deacetylase activity by blocking substrate access, while SIRT2 association suppresses SerRS aminoacylation activity by preventing tRNA binding. Thus, SerRS and SIRT2 mutually regulate each other, with ADPR enhancing while tRNA attenuating their interaction. Oxidative stress promotes this interaction via a PARP1-dependent pathway, revealing an ADPR-responsive regulatory module that couples metabolic state to translational output. This regulatory module is likely conserved across vertebrates.",nature_html,,SerRS 和 SIRT2 之间的代谢桥复合物将 NAD⁺ 代谢与翻译控制结合起来,细胞稳态需要代谢网络和翻译网络之间的紧密协调。在这里，我们通过人胞质丝氨酰-tRNA合成酶（SerRS）与NAD⁺依赖性脱乙酰酶SIRT2复合物的冷冻电镜结构确定了这些过程之间的直接分子联系。这种相互作用是由 NAD⁺ 代谢物 ADP-核糖 (ADPR) 促进的，它充当两种酶之间的分子桥梁。在 SIRT2 活性位点内，ADPR 与位于灵活催化结构域环中的 SerRS 残基 K414 结合。 K414 的乙酰化对于结合来说是可有可无的。从功能上讲，复合物的形成通过阻断底物进入来抑制 SIRT2 脱乙酰酶活性，而 SIRT2 结合通过阻止 tRNA 结合来抑制 SerRS 氨酰化活性。因此，SerRS 和 SIRT2 相互调节，ADPR 增强，而 tRNA 减弱它们的相互作用。氧化应激通过 PARP1 依赖性途径促进这种相互作用，揭示了将代谢状态与翻译输出耦合的 ADPR 响应调节模块。这种调节模块可能在脊椎动物中是保守的。,,c8f94f2d21f0518a
"Neuronal dynamics, timing, and flow of sensory and choice-related information in auditory-prefrontal circuitry",https://www.nature.com/articles/s41467-026-75349-2,,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00+00:00,,Bruno B. Averbeck,,"Auditory decision-making requires transforming sensory inputs into meaningful choices by integrating external stimuli with internal cognitive processes. Classical hierarchical models propose sequential processing, where primary sensory areas relay sensory information to higher-order regions that compute decision-related processes. However, whether this sequential hierarchy fully captures cortical dynamics remains unclear. Here, we analyzed simultaneous neuronal recordings from primary auditory cortex (A1) and dorsolateral prefrontal cortex (PFC) in two male macaque monkeys performing a spatial auditory decision-making task. Our analyses revealed a clear temporal hierarchy: sensory information was unidirectionally transferred from A1 to PFC, while decision-related information exhibited a bidirectional transfer, first from PFC to A1, and crucially back from A1 to PFC. These findings extend classical hierarchical assumptions, demonstrating a recurrent loop between A1 and PFC during decision-making, and offer a dynamic perspective on the integration of sensory and cognitive processes in the cerebral cortex.",nature_html,,听觉前额叶回路中感觉和选择相关信息的神经元动力学、时序和流动,听觉决策需要通过将外部刺激与内部认知过程相结合，将感官输入转化为有意义的选择。经典的分层模型提出了顺序处理，其中主要感觉区域将感觉信息传递到计算决策相关过程的高阶区域。然而，这种顺序层次结构是否完全捕捉皮质动态仍不清楚。在这里，我们分析了两只执行空间听觉决策任务的雄性猕猴的初级听觉皮层（A1）和背外侧前额叶皮层（PFC）的同步神经元记录。我们的分析揭示了一个清晰的时间层次结构：感觉信息从 A1 单向传输到 PFC，而决策相关信息则呈现双向传输，首先从 PFC 到 A1，最重要的是从 A1 返回到 PFC。这些发现扩展了经典的层次假设，证明了决策过程中 A1 和 PFC 之间的循环循环，并为大脑皮层中感觉和认知过程的整合提供了动态视角。,,42b573d3b187f6c7
Translation initiation by the Kozak mRNA sequence is based on a conformational readout on the ribosome,https://www.nature.com/articles/s41467-026-73969-2,,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00+00:00,,Bruno P. Klaholz,,"The recognition mechanism of Kozak mRNA, typically comprising purines in the −3 and +4 positions flanking the AUG start codon, has remained enigmatic for decades. To address this fundamental function in eukaryotes during translation initiation, we analysed several cryo-EM structures of human 48S preinitiation complexes with mRNA sequences differing in Kozak activity revealing distinct modes of recognition. The pre-codon triplet forms a fan-like intercalation into the 18S ribosomal RNA (rRNA), while a −3 pyrimidine destabilizes ternary complex positioning. Specificity towards the +4 purine is achieved beyond a single residue recognition by mutual conformational adaptations of eIF1A, mRNA and rRNA that involve the insertion of a reading head in which decoding residue A1825 (rRNA) stacks with the A-site codon to stabilize the fully accommodated state. Hence, instead of relying on base pairing as in bacteria, the specific recognition of the Kozak sequence on eukaryotic ribosomes is based on an induced-fit mechanism that triggers a conformational readout of the mRNA.",nature_html,,Kozak mRNA 序列的翻译起始基于核糖体上的构象读数,Kozak mRNA（通常在 AUG 起始密码子两侧的 -3 和 +4 位点包含嘌呤）的识别机制几十年来一直是个谜。为了解决真核生物在翻译起始过程中的这一基本功能，我们分析了人类 48S 起始复合物的几种冷冻电镜结构，其中 mRNA 序列的 Kozak 活性不同，揭示了不同的识别模式。前密码子三联体在 18S 核糖体 RNA (rRNA) 中形成扇形嵌入，而 -3 嘧啶使三元复合物定位不稳定。对 +4 嘌呤的特异性是通过 eIF1A、mRNA 和 rRNA 的相互构象适应实现的，超出了单个残基识别的范围，其中涉及插入读取头，其中解码残基 A1825 (rRNA) 与 A 位密码子堆叠以稳定完全适应状态。因此，真核核糖体上 Kozak 序列的特异性识别不是像细菌那样依赖碱基配对，而是基于诱导拟合机制，该机制触发 mRNA 的构象读出。,,06192eaf5a105e43
